"dist","regime","label","n","p","alpha","is_covered","c_plus_estimate","c_minus_estimate","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.0221404,-0.0198738,FALSE,0.90915716636344,1.10028626380968,0.420477681286064,0.521953679760079
"bivt","central","0.05",1000,0.05,"0.05",TRUE,0.0188066,-0.0170316,FALSE,0.706445560166713,0.878496282183532,0.349644943935718,0.411895149925096
"bivt","central","0.05",1000,0.05,"0.1",TRUE,0.01599,-0.0151206,FALSE,0.561700263286349,0.828011407300914,0.27776223563083,0.374560068004419
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.0228786,-0.021011,FALSE,0.960749885228266,1.11767912315294,0.474536314863124,0.529654213415347
"bivt","central","0.05",1000,0.05,"0.05",TRUE,0.0190428,-0.0169992,FALSE,0.742192527583285,0.941825548164095,0.344161559888228,0.442014797908416
"bivt","central","0.05",1000,0.05,"0.1",TRUE,0.0161188,-0.015898,FALSE,0.656102107946807,0.846723568136633,0.298307366084766,0.40107149272537
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.02398,-0.0209818,FALSE,0.890086591538182,1.07935568437771,0.414419790159474,0.515297118033136
"bivt","central","0.05",1000,0.05,"0.05",TRUE,0.0181212,-0.0168934,FALSE,0.78755438239356,1.02792000388753,0.355231316642369,0.462859902960732
"bivt","central","0.05",1000,0.05,"0.1",TRUE,0.016113,-0.0149486,FALSE,0.721676333104084,0.981748248624628,0.328241258094051,0.423474438545947
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.0230462,-0.0199316,FALSE,0.919776401607418,1.28760567782292,0.413467902203987,0.579793210400457
"bivt","central","0.05",1000,0.05,"0.05",TRUE,0.0189866,-0.0170276,FALSE,0.755046577686824,0.924870618122137,0.336832218734671,0.434924402460259
"bivt","central","0.05",1000,0.05,"0.1",TRUE,0.01693,-0.0159844,FALSE,0.669650350919893,0.803068769485872,0.304865413115821,0.381003326581962
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.0239512,-0.021013,FALSE,0.919708643583953,1.0530429074575,0.411605924340794,0.492751757801857
"bivt","central","0.05",1000,0.05,"0.05",FALSE,0.0190836,-0.0179698,FALSE,0.573747514042458,0.658976100696643,0.302919593024707,0.359917922144092
"bivt","central","0.05",1000,0.05,"0.1",FALSE,0.0170896,-0.015966,FALSE,0.499733769205813,0.596280516977246,0.264196585215145,0.324560952525425
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.0230962,-0.0219038,FALSE,0.720869869550943,0.816678253962326,0.381091867766913,0.448600796967042
"bivt","central","0.05",1000,0.05,"0.05",TRUE,0.018968,-0.0170638,FALSE,0.842809964148849,1.07979265464122,0.363664946971442,0.439590800900253
"bivt","central","0.05",1000,0.05,"0.1",TRUE,0.0169362,-0.0159274,FALSE,0.702465907571813,0.978996285929674,0.31196613805198,0.408512250429881
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.0239404,-0.0209792,FALSE,0.968964327000349,1.25556554352953,0.434432528013693,0.523599479619422
"bivt","central","0.05",1000,0.05,"0.05",TRUE,0.0188812,-0.0170944,FALSE,0.874950983580249,1.09024053515353,0.387010431535757,0.457600388728421
"bivt","central","0.05",1000,0.05,"0.1",TRUE,0.0168868,-0.015124,FALSE,0.788234740869163,0.998309785692564,0.346454708161414,0.410883519023756
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.0229438,-0.0210654,FALSE,1.10695709434174,1.26076167362472,0.477828371079744,0.549804463241934
"bivt","central","0.05",1000,0.05,"0.05",TRUE,0.019888,-0.0179834,FALSE,0.54789938002772,0.781345423374818,0.261869896800151,0.376666157156851
"bivt","central","0.05",1000,0.05,"0.1",TRUE,0.0170362,-0.0161012,FALSE,0.497514071648743,0.737462455820862,0.248499718427926,0.355511328244187
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.0240556,-0.0219834,FALSE,0.75050762684456,0.93257563803067,0.364337656173132,0.456098521279665
"bivt","central","0.05",1000,0.05,"0.05",TRUE,0.0190682,-0.0169778,FALSE,0.712100725322853,0.848194336647041,0.310673911259032,0.342453454519693
"bivt","central","0.05",1000,0.05,"0.1",TRUE,0.0170262,-0.0150132,FALSE,0.656264717118307,0.781862039986644,0.291880146159729,0.31827520146762
"bivt","central","0.05",1000,0.05,"0.01",TRUE,0.0230996,-0.0209564,FALSE,0.843497028790982,1.02119121142737,0.372993017781913,0.424295393280065
"bivt","central","0.05",1000,0.05,"0.05",TRUE,0.0190496,-0.017888,FALSE,0.601249036459122,0.811556256173392,0.293995971691148,0.379126058684337
