"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate"
"bivt",0.005,1000,"0.05",TRUE,0.00227034367260652,-0.00393648547405599
"bivt",0.005,1000,"0.1",TRUE,0.00193693946853774,-0.00387400954873915
"bivt",0.005,1000,"0.01",TRUE,0.00396584051818388,-0.00409500824859517
"bivt",0.005,1000,"0.05",TRUE,0.0023515592445268,-0.00389759781465625
"bivt",0.005,1000,"0.1",TRUE,0.00174633214045436,-0.0038154505417303
"bivt",0.005,1000,"0.01",TRUE,0.00439517110767949,-0.00403003490928628
"bivt",0.005,1000,"0.05",TRUE,0.00189795994958398,-0.00389111638050412
"bivt",0.005,1000,"0.1",TRUE,0.00153601325060217,-0.0037331314562458
"bivt",0.005,1000,"0.01",TRUE,0.00259335964481465,-0.00409069008239027
"bivt",0.005,1000,"0.05",TRUE,0.0020649360715592,-0.00378457248680345
"bivt",0.005,1000,"0.1",TRUE,0.00160224272594734,-0.00362736823947742
"bivt",0.005,1000,"0.01",TRUE,0.00345509424561878,-0.00392921898690415
"bivt",0.005,1000,"0.05",TRUE,0.0025193109587647,-0.00389607863699663
"bivt",0.005,1000,"0.1",TRUE,0.00140592410500432,-0.00380279978106095
"bivt",0.005,1000,"0.01",TRUE,0.00402061854060938,-0.00410027177443227
"bivt",0.005,1000,"0.05",TRUE,0.00127739176531578,-0.0038068265758197
"bivt",0.005,1000,"0.1",TRUE,0.000855988849360753,-0.0036963815877627
"bivt",0.005,1000,"0.01",TRUE,0.00273018132822725,-0.00396159850619789
"bivt",0.005,1000,"0.05",TRUE,0.00242344558495057,-0.00380483521530919
"bivt",0.005,1000,"0.1",TRUE,0.00143520746063032,-0.00369963839625005
"bivt",0.005,1000,"0.01",TRUE,0.00450309210451433,-0.00402632972884788
"bivt",0.005,1000,"0.05",TRUE,0.000873197743683196,-0.00370918425381257
"bivt",0.005,1000,"0.1",TRUE,0.000394251863490609,-0.00358956069244968
"bivt",0.005,1000,"0.01",TRUE,0.00182315867986901,-0.00384210915141425
"bivt",0.005,1000,"0.05",TRUE,0.00112475943652548,-0.00387260905727425
"bivt",0.005,1000,"0.1",TRUE,0.000493228087284686,-0.0037555344768475
"bivt",0.005,1000,"0.01",TRUE,0.00199537824336197,-0.00405148120813168
"bivt",0.005,1000,"0.05",TRUE,0.00134981236733412,-0.00388286647530383
"bivt",0.005,1000,"0.1",TRUE,0.00100012614349045,-0.00374972934684983
"bivt",0.005,1000,"0.01",TRUE,0.00238221489568796,-0.00406695490229722
