"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate","xi_hat"
"bivt",0.005,1000,"0.01",TRUE,0.00921491105454148,-0.00422512507473497,0.311481260208243
"bivt",0.005,1000,"0.05",TRUE,0.00477133534227761,-0.00389726103465136,0.313424817866534
"bivt",0.005,1000,"0.1",TRUE,0.00397557797502665,-0.00386979076965042,0.313424817866534
"bivt",0.005,1000,"0.01",TRUE,0.00616638185518259,-0.00405398269391918,0.313424817866534
"bivt",0.005,1000,"0.05",TRUE,0.00986431556398284,-0.00470248223483966,0.231854119964475
"bivt",0.005,1000,"0.1",TRUE,0.00910176797384834,-0.00468302329187768,0.231854119964475
"bivt",0.005,1000,"0.01",TRUE,0.0128672558838353,-0.0047482046135548,0.231854119964475
"bivt",0.005,1000,"0.05",TRUE,0.00487357899810251,-0.00396407491209243,0.304811097672658
"bivt",0.005,1000,"0.1",TRUE,0.0044405539197385,-0.00395190313957342,0.304811097672658
"bivt",0.005,1000,"0.01",TRUE,0.00754032359282019,-0.00416181699201269,0.304811097672658
"bivt",0.005,1000,"0.05",TRUE,0.00649530010433847,-0.00424021189812366,0.278520332184158
"bivt",0.005,1000,"0.1",TRUE,0.00542220357194498,-0.00420792711010554,0.278520332184158
"bivt",0.005,1000,"0.01",TRUE,0.00901099267189838,-0.00436744515108823,0.278520332184158
"bivt",0.005,1000,"0.05",TRUE,0.00566645307501156,-0.003944321177165,0.315453948353673
"bivt",0.005,1000,"0.1",TRUE,0.00497285836764027,-0.00387817356249502,0.315453948353673
"bivt",0.005,1000,"0.01",TRUE,0.00825482696027363,-0.00412497644593399,0.315453948353673
"bivt",0.005,1000,"0.05",TRUE,0.0103745869106323,-0.00162486643761677,0.36071046813327
"bivt",0.005,1000,"0.1",TRUE,0.00962641930893104,-0.00154312321533999,0.36071046813327
"bivt",0.005,1000,"0.01",TRUE,0.0121266227878106,-0.00195598646125444,0.36071046813327
"bivt",0.005,1000,"0.05",TRUE,0.00845031335566679,-0.00253349724213125,0.41139188812011
"bivt",0.005,1000,"0.1",TRUE,0.00788881256014862,-0.0024056833864937,0.41139188812011
"bivt",0.005,1000,"0.01",TRUE,0.00971578270895828,-0.00287889788106485,0.41139188812011
"bivt",0.005,1000,"0.05",TRUE,0.00698139632394685,-0.00436699616147955,0.236038950231552
"bivt",0.005,1000,"0.1",TRUE,0.00677070859314091,-0.00430490373592488,0.236038950231552
"bivt",0.005,1000,"0.01",TRUE,0.00776177279872407,-0.00447030041209752,0.236038950231552
"bivt",0.005,1000,"0.05",TRUE,0.0148576500718118,-0.00234658518804351,0.343707029426837
"bivt",0.005,1000,"0.1",TRUE,0.0143669270616712,-0.00216620261832121,0.343707029426837
"bivt",0.005,1000,"0.01",TRUE,0.0157914657098333,-0.00252520341632515,0.343707029426837
"bivt",0.005,1000,"0.05",TRUE,0.00750939619643605,-0.00445071931506922,0.267794017727222
"bivt",0.005,1000,"0.1",TRUE,0.00619953523975249,-0.00439266086396289,0.267794017727222
"bivt",0.005,1000,"0.01",TRUE,0.0123282732768922,-0.0045247395840916,0.267794017727222
"bivt",0.005,1000,"0.05",TRUE,0.00549493086675625,-0.00377768614336993,0.263653608890659
"bivt",0.005,1000,"0.1",TRUE,0.00499202342366554,-0.00373967065639608,0.263653608890659
"bivt",0.005,1000,"0.01",TRUE,0.00739072211258288,-0.00393896627175007,0.263653608890659
"bivt",0.005,1000,"0.05",TRUE,0.00650240182347249,-0.00329958835474495,0.290882849991729
"bivt",0.005,1000,"0.1",TRUE,0.00582153635753212,-0.00309821011006873,0.290882849991729
"bivt",0.005,1000,"0.01",TRUE,0.00702407701249989,-0.00359952525751668,0.290882849991729
"bivt",0.005,1000,"0.05",TRUE,0.00514125249945714,-0.00410899622095202,0.259194137911803
"bivt",0.005,1000,"0.1",TRUE,0.00469886064544797,-0.00402197529617212,0.259194137911803
"bivt",0.005,1000,"0.01",TRUE,0.00736456246834171,-0.00431503451856832,0.259194137911803
"bivt",0.005,1000,"0.05",TRUE,0.00655554025708386,-0.00443297494516832,0.262068276506269
"bivt",0.005,1000,"0.1",TRUE,0.00553493167934582,-0.00432536369047895,0.262068276506269
"bivt",0.005,1000,"0.01",TRUE,0.00786902855760424,-0.0045000797152666,0.262068276506269
"bivt",0.005,1000,"0.05",TRUE,0.00672582076222119,-0.00365287284962173,0.274574188739137
"bivt",0.005,1000,"0.1",TRUE,0.00559761751306196,-0.00362749943840904,0.274574188739137
"bivt",0.005,1000,"0.01",TRUE,0.00725801614437132,-0.00379150970343074,0.274574188739137
"bivt",0.005,1000,"0.05",TRUE,0.0081839265512392,-0.00443549263986488,0.200075283038383
"bivt",0.005,1000,"0.1",TRUE,0.00649686626693041,-0.00438466071158236,0.200075283038383
"bivt",0.005,1000,"0.01",TRUE,0.00969694137273289,-0.00452174023098726,0.200075283038383
"bivt",0.005,1000,"0.05",TRUE,0.00461007949391722,-0.00365662452403136,0.392117480678536
"bivt",0.005,1000,"0.1",TRUE,0.00416925174407441,-0.00350519097829254,0.392117480678536
"bivt",0.005,1000,"0.01",TRUE,0.00673841144606093,-0.00378413942424295,0.392117480678536
"bivt",0.005,1000,"0.05",TRUE,0.00470119916255634,-0.00384057374318442,0.237955746296003
"bivt",0.005,1000,"0.1",TRUE,0.00412408255670036,-0.00372665296031375,0.237955746296003
"bivt",0.005,1000,"0.01",TRUE,0.00682431984445769,-0.00406878532201221,0.237955746296003
"bivt",0.005,1000,"0.05",TRUE,0.0069672477230526,-0.00393378636587747,0.258398169012671
"bivt",0.005,1000,"0.1",TRUE,0.00666259043413105,-0.00386338664444763,0.258398169012671
"bivt",0.005,1000,"0.01",TRUE,0.00756838783298761,-0.00401592126192026,0.258398169012671
"bivt",0.005,1000,"0.05",TRUE,0.0144502339984801,-0.00266228359740938,0.359374382198109
"bivt",0.005,1000,"0.1",TRUE,0.0137412343667214,-0.0025155532560251,0.359374382198109
"bivt",0.005,1000,"0.01",TRUE,0.0153591645192352,-0.00288251852891998,0.359374382198109
"bivt",0.005,1000,"0.05",TRUE,0.0060600396654911,-0.00428196126772767,0.306449821146809
"bivt",0.005,1000,"0.1",TRUE,0.00467315808099005,-0.00421160842122781,0.306449821146809
"bivt",0.005,1000,"0.01",TRUE,0.00767786469783934,-0.00440163459501879,0.306449821146809
"bivt",0.005,1000,"0.05",TRUE,0.00780566382760509,-0.00431016164340912,0.2817055590136
"bivt",0.005,1000,"0.1",TRUE,0.00598015813329527,-0.00426355382103016,0.2817055590136
"bivt",0.005,1000,"0.01",TRUE,0.00939863955989998,-0.00437282439669702,0.2817055590136
"bivt",0.005,1000,"0.05",TRUE,0.0075914993885911,-0.00444260964194486,0.258074860409578
"bivt",0.005,1000,"0.1",TRUE,0.00594640233476088,-0.00441625330542899,0.258074860409578
"bivt",0.005,1000,"0.01",TRUE,0.0127633230539918,-0.00451364074826715,0.258074860409578
"bivt",0.005,1000,"0.05",TRUE,0.00577963794302995,-0.00350896304695651,0.348554559400124
"bivt",0.005,1000,"0.1",TRUE,0.00527237798560359,-0.00341480731215342,0.348554559400124
"bivt",0.005,1000,"0.01",TRUE,0.00797356381034055,-0.00366527800094596,0.348554559400124
"bivt",0.005,1000,"0.05",TRUE,0.00848997829117357,-0.00343914675156229,0.382453776852138
"bivt",0.005,1000,"0.1",TRUE,0.00783141652851127,-0.00315437570739729,0.382453776852138
"bivt",0.005,1000,"0.01",TRUE,0.0102039822662354,-0.00347687804070452,0.382453776852138
"bivt",0.005,1000,"0.05",TRUE,0.0107704670384992,-0.00269798313773224,0.3538864726308
"bivt",0.005,1000,"0.1",TRUE,0.0104978537806426,-0.00261577427797322,0.3538864726308
"bivt",0.005,1000,"0.01",TRUE,0.0117256888491963,-0.002985140201315,0.3538864726308
"bivt",0.005,1000,"0.05",TRUE,0.0157065198487188,-0.0023449778588646,0.326020479141924
"bivt",0.005,1000,"0.1",TRUE,0.0146869510336718,-0.00209473374433082,0.326020479141924
"bivt",0.005,1000,"0.01",TRUE,0.0162770826640691,-0.00266358068931795,0.326020479141924
"bivt",0.005,1000,"0.05",TRUE,0.006576664027517,-0.00409394922016203,0.244321910318753
"bivt",0.005,1000,"0.1",TRUE,0.00612639670973421,-0.00393719907069408,0.244321910318753
"bivt",0.005,1000,"0.01",TRUE,0.00860167254099426,-0.00431561489911545,0.244321910318753
"bivt",0.005,1000,"0.05",TRUE,0.0108677920177109,-0.00465557672951216,0.237020975181852
"bivt",0.005,1000,"0.1",TRUE,0.00951680147308496,-0.00463789411451442,0.237020975181852
"bivt",0.005,1000,"0.01",TRUE,0.0133166907945545,-0.00467073191072473,0.237020975181852
"bivt",0.005,1000,"0.05",TRUE,0.0150594117135939,-0.00281362811786827,0.342143866337999
"bivt",0.005,1000,"0.1",TRUE,0.0141949556788609,-0.00277057388632375,0.342143866337999
"bivt",0.005,1000,"0.01",TRUE,0.0152592090023065,-0.00297971041519918,0.342143866337999
"bivt",0.005,1000,"0.05",TRUE,0.00970656212465972,-0.00457118278290049,0.316463615244523
"bivt",0.005,1000,"0.1",TRUE,0.0075205206016882,-0.0045484970547554,0.316463615244523
"bivt",0.005,1000,"0.01",TRUE,0.0118158401580925,-0.00465099764997339,0.316463615244523
"bivt",0.005,1000,"0.05",TRUE,0.00779885520632127,-0.00445520517411494,0.274749041616875
"bivt",0.005,1000,"0.1",TRUE,0.00690768094140957,-0.00439045700371461,0.274749041616875
"bivt",0.005,1000,"0.01",TRUE,0.0119589252687393,-0.00453667549404836,0.274749041616875
"bivt",0.005,1000,"0.05",TRUE,0.00947081700951846,-0.00305363733534931,0.319714748918454
"bivt",0.005,1000,"0.1",TRUE,0.00928837148403076,-0.00288442276867192,0.319714748918454
"bivt",0.005,1000,"0.01",TRUE,0.0100082267211888,-0.0032935380212455,0.319714748918454
"bivt",0.005,1000,"0.05",TRUE,0.00673589028054077,-0.00425193945318265,0.295462363944345
"bivt",0.005,1000,"0.1",TRUE,0.00561543948788372,-0.00413715711060863,0.295462363944345
"bivt",0.005,1000,"0.01",TRUE,0.00921642882807358,-0.00435439304500064,0.295462363944345
"bivt",0.005,1000,"0.05",TRUE,0.00641082303927322,-0.00404916759278643,0.338694912573275
"bivt",0.005,1000,"0.1",TRUE,0.00521427701141467,-0.00399140642573252,0.338694912573275
"bivt",0.005,1000,"0.01",TRUE,0.00859311960421594,-0.00423930272336187,0.338694912573275
"bivt",0.005,1000,"0.05",TRUE,0.00733267577852439,-0.00323090005781493,0.289069502474953
"bivt",0.005,1000,"0.1",TRUE,0.00693782173860221,-0.00272889104041003,0.289069502474953
"bivt",0.005,1000,"0.01",TRUE,0.00777117166154183,-0.00331141663618019,0.289069502474953
"bivt",0.005,1000,"0.05",TRUE,0.0069498803056253,-0.00291845561412229,0.348400304886177
