"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate","xi_hat"
"bivt",0.005,1000,"0.01",TRUE,0.00615556026424877,-0.00302212255657851,0.333500059231093
"bivt",0.005,1000,"0.05",TRUE,0.00538543831129834,-0.00321623199926653,0.288780760896942
"bivt",0.005,1000,"0.1",TRUE,0.00497793710932243,-0.00305115222936017,0.288780760896942
"bivt",0.005,1000,"0.01",TRUE,0.00771161783408798,-0.00343778469104969,0.288780760896942
"bivt",0.005,1000,"0.05",FALSE,0.00525328075566219,-0.00291886632429245,0.258316932317831
"bivt",0.005,1000,"0.1",FALSE,0.00458814942210257,-0.00261024954595664,0.258316932317831
"bivt",0.005,1000,"0.01",TRUE,0.00638923616489013,-0.00313349208759647,0.258316932317831
"bivt",0.005,1000,"0.05",TRUE,0.00540538922340089,-0.00277460784884908,0.275584516281808
"bivt",0.005,1000,"0.1",TRUE,0.00465988467726799,-0.00244046556620219,0.275584516281808
"bivt",0.005,1000,"0.01",TRUE,0.00618501729915561,-0.00319967713532539,0.275584516281808
"bivt",0.005,1000,"0.05",TRUE,0.00410527081525566,-0.0024743039463972,0.335247374011941
"bivt",0.005,1000,"0.1",TRUE,0.00360641994358383,-0.00230562276880844,0.335247374011941
"bivt",0.005,1000,"0.01",TRUE,0.00600530350238373,-0.00265132909891266,0.335247374011941
"bivt",0.005,1000,"0.05",TRUE,0.00685949531538908,-0.00243612585010965,0.311184193678988
"bivt",0.005,1000,"0.1",TRUE,0.00491073085336046,-0.0022691493219489,0.311184193678988
"bivt",0.005,1000,"0.01",TRUE,0.00930264717749083,-0.00292176358798355,0.311184193678988
"bivt",0.005,1000,"0.05",TRUE,0.00725714846797702,-0.00305612200979948,0.268995272037722
"bivt",0.005,1000,"0.1",TRUE,0.00677934065691875,-0.00286074772788929,0.268995272037722
"bivt",0.005,1000,"0.01",TRUE,0.00953465872111731,-0.00336458862055272,0.268995272037722
"bivt",0.005,1000,"0.05",FALSE,0.00434490529047464,-0.00259831922921478,0.261761432219382
"bivt",0.005,1000,"0.1",FALSE,0.00403725086147904,-0.00234723462845842,0.261761432219382
"bivt",0.005,1000,"0.01",FALSE,0.00514042115074723,-0.00304050345332757,0.261761432219382
