"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate"
"bivt",0.005,1000,"0.1",TRUE,0.007,-0.00278975605282253
"bivt",0.005,1000,"0.01",TRUE,0.01,-0.00333529215043925
"bivt",0.005,1000,"0.05",TRUE,0.008,-0.00295142189823721
"bivt",0.005,1000,"0.1",TRUE,0.007,-0.00285305395622253
"bivt",0.005,1000,"0.01",TRUE,0.01,-0.00332263601649874
"bivt",0.005,1000,"0.05",TRUE,0.009,-0.00372226776296285
"bivt",0.005,1000,"0.1",TRUE,0.008,-0.00355716361281267
"bivt",0.005,1000,"0.01",TRUE,0.011,-0.00381581161041935
"bivt",0.005,1000,"0.05",TRUE,0.01,-0.00327216994384746
"bivt",0.005,1000,"0.1",TRUE,0.009,-0.00310758950029577
"bivt",0.005,1000,"0.01",TRUE,0.012,-0.00352147012048429
