"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate"
"bivt",0.005,3000,"0.1",TRUE,0.008,-0.0033541655052943
"bivt",0.005,3000,"0.01",TRUE,0.011,-0.00391746853580954
"bivt",0.005,3000,"0.05",FALSE,0.000732606017097169,-0.00384023988891485
"bivt",0.005,3000,"0.1",FALSE,0.000732606017097169,-0.00382557520808784
"bivt",0.005,3000,"0.01",TRUE,0.003442219278075,-0.00399578619178754
"bivt",0.005,3000,"0.05",TRUE,0.007,-0.00334218696688282
"bivt",0.005,3000,"0.1",TRUE,0.006,-0.00322001008500543
"bivt",0.005,3000,"0.01",TRUE,0.008,-0.00378519483753758
"bivt",0.005,3000,"0.05",TRUE,0.013,-0.00302958343754011
"bivt",0.005,3000,"0.1",TRUE,0.011,-0.0026392858715057
"bivt",0.005,3000,"0.01",TRUE,0.015,-0.00326579108862195
"bivt",0.005,3000,"0.05",TRUE,0.011,-0.00274243456461161
"bivt",0.005,3000,"0.1",TRUE,0.01,-0.00269112561137477
"bivt",0.005,3000,"0.01",TRUE,0.013,-0.0033604145894265
"bivt",0.005,3000,"0.05",TRUE,0.009,-0.00335764388164651
"bivt",0.005,3000,"0.1",TRUE,0.008,-0.00311954949788378
"bivt",0.005,3000,"0.01",TRUE,0.012,-0.00351773224542849
"bivt",0.005,3000,"0.05",TRUE,0.006,-0.00361131707787088
"bivt",0.005,3000,"0.1",TRUE,0.00409611938600075,-0.00319952566358918
"bivt",0.005,3000,"0.01",TRUE,0.008,-0.00382358128999294
"bivt",0.005,3000,"0.05",TRUE,0.014,-0.00259516121670301
"bivt",0.005,3000,"0.1",TRUE,0.013,-0.00248755703602443
"bivt",0.005,3000,"0.01",TRUE,0.017,-0.00313364278093563
"bivt",0.005,3000,"0.05",TRUE,0.012,-0.00291481512381703
"bivt",0.005,3000,"0.1",TRUE,0.01,-0.00281260101283501
"bivt",0.005,3000,"0.01",TRUE,0.014,-0.00317614272236012
"bivt",0.005,3000,"0.05",TRUE,0.013,-0.00232147969588554
"bivt",0.005,3000,"0.1",TRUE,0.011,-0.00187916623829981
"bivt",0.005,3000,"0.01",TRUE,0.015,-0.0029023852535536
"bivt",0.005,3000,"0.05",TRUE,0.008,-0.00305217468320339
"bivt",0.005,3000,"0.1",TRUE,0.007,-0.00294022343930414
"bivt",0.005,3000,"0.01",TRUE,0.01,-0.00321630049641312
"bivt",0.005,3000,"0.05",TRUE,0.00438490696173001,-0.00369581302995404
"bivt",0.005,3000,"0.1",TRUE,0.00438490696173001,-0.00358618820127229
"bivt",0.005,3000,"0.01",TRUE,0.007,-0.00373687783497899
"bivt",0.005,3000,"0.05",TRUE,0.006,-0.00375471113253679
"bivt",0.005,3000,"0.1",TRUE,0.00491157098518572,-0.00368243926246166
"bivt",0.005,3000,"0.01",TRUE,0.009,-0.00395821994730488
"bivt",0.005,3000,"0.05",TRUE,0.013,-0.00358007060014144
"bivt",0.005,3000,"0.1",TRUE,0.011,-0.00345883764902889
"bivt",0.005,3000,"0.01",TRUE,0.015,-0.00366943362614914
"bivt",0.005,3000,"0.05",TRUE,0.015,-0.00251653186269255
"bivt",0.005,3000,"0.1",TRUE,0.014,-0.00189173274513805
"bivt",0.005,3000,"0.01",TRUE,0.017,-0.00291118754972528
"bivt",0.005,3000,"0.05",TRUE,0.007,-0.00370651985575098
"bivt",0.005,3000,"0.1",TRUE,0.007,-0.00367819704039634
"bivt",0.005,3000,"0.01",TRUE,0.009,-0.00386388596874266
"bivt",0.005,3000,"0.05",TRUE,0.00449303871782329,-0.00362885823885084
"bivt",0.005,3000,"0.1",TRUE,0.00448210556561121,-0.00336617298599017
"bivt",0.005,3000,"0.01",TRUE,0.007,-0.00382133093397333
"bivt",0.005,3000,"0.05",TRUE,0.007,-0.00340234695824148
"bivt",0.005,3000,"0.1",TRUE,0.006,-0.00322575522452494
"bivt",0.005,3000,"0.01",TRUE,0.009,-0.00356541380474287
"bivt",0.005,3000,"0.05",TRUE,0.004524264613225,-0.00360124258324045
"bivt",0.005,3000,"0.1",TRUE,0.00248303314548295,-0.00352869223644238
"bivt",0.005,3000,"0.01",TRUE,0.006,-0.00368232009731758
"bivt",0.005,3000,"0.05",TRUE,0.011,-0.00312078817983475
"bivt",0.005,3000,"0.1",TRUE,0.01,-0.00303536808087995
"bivt",0.005,3000,"0.01",TRUE,0.015,-0.00329762971582949
"bivt",0.005,3000,"0.05",TRUE,0.009,-0.00333931924777337
"bivt",0.005,3000,"0.1",TRUE,0.008,-0.00318671013619884
"bivt",0.005,3000,"0.01",TRUE,0.011,-0.00354591246779329
"bivt",0.005,3000,"0.05",TRUE,0.018,-0.00169055326175779
"bivt",0.005,3000,"0.1",TRUE,0.016,-0.00147718050960036
"bivt",0.005,3000,"0.01",TRUE,0.021,-0.00204206117185396
"bivt",0.005,3000,"0.05",TRUE,0.011,-0.00314328019742031
"bivt",0.005,3000,"0.1",TRUE,0.01,-0.00279648714696166
"bivt",0.005,3000,"0.01",TRUE,0.013,-0.00335942863343893
"bivt",0.005,3000,"0.05",TRUE,0.015,-0.00217908960113545
"bivt",0.005,3000,"0.1",TRUE,0.014,-0.00197494219762585
"bivt",0.005,3000,"0.01",TRUE,0.016,-0.0026883850179441
"bivt",0.005,3000,"0.05",TRUE,0.008,-0.00297957533840759
"bivt",0.005,3000,"0.1",TRUE,0.007,-0.00293329383528883
"bivt",0.005,3000,"0.01",TRUE,0.01,-0.00328120739082486
"bivt",0.005,3000,"0.05",FALSE,0.000672265862922866,-0.00396838901184443
"bivt",0.005,3000,"0.1",FALSE,0.000613035199136334,-0.00394271331326011
"bivt",0.005,3000,"0.01",FALSE,0.00181549837250243,-0.00409734055023528
"bivt",0.005,3000,"0.05",FALSE,0.00131250742856417,-0.00360707688790277
"bivt",0.005,3000,"0.1",FALSE,0.000962633687718933,-0.00357212225396102
"bivt",0.005,3000,"0.01",FALSE,0.00166193606282298,-0.00387859537651064
"bivt",0.005,3000,"0.05",TRUE,0.014,-0.002584928578459
"bivt",0.005,3000,"0.1",TRUE,0.013,-0.00244622213324324
"bivt",0.005,3000,"0.01",TRUE,0.017,-0.00286023738590008
"bivt",0.005,3000,"0.05",TRUE,0.016,-0.000818355809629447
"bivt",0.005,3000,"0.1",FALSE,0.015,-0.000426184645328858
"bivt",0.005,3000,"0.01",TRUE,0.019,-0.00125738333506613
"bivt",0.005,3000,"0.05",TRUE,0.007,-0.00333122629687463
"bivt",0.005,3000,"0.1",TRUE,0.006,-0.00318778321226489
"bivt",0.005,3000,"0.01",TRUE,0.01,-0.00347904908559439
"bivt",0.005,3000,"0.05",TRUE,0.012,-0.00193835949022426
"bivt",0.005,3000,"0.1",TRUE,0.011,-0.00170070888859566
"bivt",0.005,3000,"0.01",TRUE,0.015,-0.00252529723153246
"bivt",0.005,3000,"0.05",TRUE,0.009,-0.00280034544292112
"bivt",0.005,3000,"0.1",TRUE,0.008,-0.00270156367080283
"bivt",0.005,3000,"0.01",TRUE,0.011,-0.00296316867550241
"bivt",0.005,3000,"0.05",TRUE,0.007,-0.00309579393797849
"bivt",0.005,3000,"0.1",TRUE,0.006,-0.003007441763641
"bivt",0.005,3000,"0.01",TRUE,0.009,-0.00326008273827431
"bivt",0.005,3000,"0.05",TRUE,0.00270787805912139,-0.00380585051898768
"bivt",0.005,3000,"0.1",TRUE,0.00222877969689956,-0.00370235976997942
"bivt",0.005,3000,"0.01",TRUE,0.00359110471906419,-0.00385055089536033
"bivt",0.005,3000,"0.05",TRUE,0.012,-0.00221250866470982
"bivt",0.005,3000,"0.1",TRUE,0.011,-0.00216125607670365
"bivt",0.005,3000,"0.01",TRUE,0.014,-0.0023625916410113
"bivt",0.005,3000,"0.05",TRUE,0.009,-0.00269608002213609
"bivt",0.005,3000,"0.1",TRUE,0.008,-0.00266773561239719
"bivt",0.005,3000,"0.01",TRUE,0.011,-0.00289990426735031
"bivt",0.005,3000,"0.05",TRUE,0.013,-0.00192367305255908
"bivt",0.005,3000,"0.1",TRUE,0.012,-0.00188698668445713
"bivt",0.005,3000,"0.01",TRUE,0.015,-0.00215845390826389
"bivt",0.005,3000,"0.05",TRUE,0.00496479858283439,-0.00359741167585461
"bivt",0.005,3000,"0.1",TRUE,0.00458054291923719,-0.00345674488283331
"bivt",0.005,3000,"0.01",TRUE,0.006,-0.00371747101823064
"bivt",0.005,3000,"0.05",TRUE,0.009,-0.00333949227629972
"bivt",0.005,3000,"0.1",TRUE,0.008,-0.00316375100014628
"bivt",0.005,3000,"0.01",TRUE,0.01,-0.00363068562232632
"bivt",0.005,3000,"0.05",TRUE,0.006,-0.00295809563522754
"bivt",0.005,3000,"0.1",TRUE,0.00425206283395375,-0.00281146333901864
"bivt",0.005,3000,"0.01",TRUE,0.007,-0.00316650285515923
"bivt",0.005,3000,"0.05",FALSE,0.019,-0.00143057875941621
"bivt",0.005,3000,"0.1",FALSE,0.018,-0.00103612729112623
"bivt",0.005,3000,"0.01",TRUE,0.022,-0.00189179827411336
"bivt",0.005,3000,"0.05",TRUE,0.008,-0.0040246500507844
"bivt",0.005,3000,"0.1",TRUE,0.007,-0.00393270053001129
"bivt",0.005,3000,"0.01",TRUE,0.01,-0.00409850816971095
"bivt",0.005,3000,"0.05",TRUE,0.011,-0.00288956724044391
"bivt",0.005,3000,"0.1",TRUE,0.01,-0.00279680729818707
"bivt",0.005,3000,"0.01",TRUE,0.014,-0.00319748987388717
"bivt",0.005,3000,"0.05",FALSE,0.012,-0.00229450010891232
"bivt",0.005,3000,"0.1",FALSE,0.011,-0.0021820780001263
"bivt",0.005,3000,"0.01",TRUE,0.014,-0.00248584744512235
"bivt",0.005,3000,"0.05",TRUE,0.008,-0.00337505502666955
"bivt",0.005,3000,"0.1",TRUE,0.007,-0.00323306968513789
"bivt",0.005,3000,"0.01",TRUE,0.01,-0.00357627353372464
"bivt",0.005,3000,"0.05",TRUE,0.00364015081798072,-0.00342888683218599
"bivt",0.005,3000,"0.1",TRUE,0.00305904591702928,-0.00332239693828782
"bivt",0.005,3000,"0.01",TRUE,0.007,-0.00366120802739876
"bivt",0.005,3000,"0.05",TRUE,0.013,-0.00218346555903912
"bivt",0.005,3000,"0.1",FALSE,0.012,-0.00189893232985157
"bivt",0.005,3000,"0.01",TRUE,0.015,-0.00249149473235321
"bivt",0.005,3000,"0.05",TRUE,0.01,-0.00275420436237057
"bivt",0.005,3000,"0.1",TRUE,0.009,-0.00268127715906253
"bivt",0.005,3000,"0.01",TRUE,0.012,-0.00319578016448527
"bivt",0.005,3000,"0.05",TRUE,0.011,-0.00213750354083327
"bivt",0.005,3000,"0.1",TRUE,0.01,-0.00199645438706073
