"dist","p","n","sim_id","theta","true_bias","somrv_bias_est","in_sample_bias_est","xi_hat_ch","xi_hat_hill","beta_hat","rho_hat"
"bivt",0.005,1000,46,0.993769104706975,-0.534652354894845,-0.629723359801872,-0.380954134831602,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.02582617260075,-0.523973623752437,-0.597117133290576,-0.361228843372441,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.05788324049452,-0.512230903300586,-0.662898874731562,-0.401023820020999,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.0899403083883,-0.502625974767604,-0.614967858189369,-0.372027724109653,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.12199737628207,-0.4892612408082,-0.533740297683424,-0.322888725920417,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.15405444417584,-0.477957826643133,-0.470539627608836,-0.284655180643301,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.18611151206962,-0.469307865740372,-0.386381218385452,-0.23374315161426,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.21816857996339,-0.458501883795089,-0.293844499189295,-0.177762624208356,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.25022564785716,-0.449963377350488,-0.223994317196944,-0.135506425141676,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.28228271575094,-0.440913096185432,-0.163591407088443,-0.0989653980326697,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.31433978364471,-0.433487387366323,-0.167431961508715,-0.101288759654365,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.34639685153848,-0.426150329364139,-0.166973480976382,-0.101011399680634,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.37845391943226,-0.419677026622041,-0.142024429243448,-0.0859183524403679,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.41051098732603,-0.414309264380952,-0.127283370100398,-0.07700067875885,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
