"dist","p","n","sim_id","theta","true_bias","somrv_bias_est","in_sample_bias_est"
"bivt",0.005,1000,425,1.28228271575094,-0.630380773145966,-0.509347127303531,-0.311194875208568
"bivt",0.005,1000,425,1.31433978364471,-0.622239738384413,-1.0505671713727,-0.641863087604539
"bivt",0.005,1000,425,1.34639685153848,-0.614278898861215,-1.0197566315026,-0.623038828870139
"bivt",0.005,1000,425,1.37845391943226,-0.60711192704808,-1.06345996500216,-0.64974017395594
"bivt",0.005,1000,425,1.41051098732603,-0.601317937306459,-1.04553217142427,-0.638786862969833
"bivt",0.005,1000,425,1.4425680552198,-0.596424843462687,-1.04067423468506,-0.635818818317589
"bivt",0.005,1000,425,1.47462512311358,-0.591601310895889,-1.03692181217838,-0.63352620765759
"bivt",0.005,1000,425,1.50668219100735,-0.587149290919809,-1.03425530204538,-0.631897054878276
"bivt",0.005,1000,425,1.53873925890112,-0.584532889969844,-1.03266087803311,-0.63092291257938
"bivt",0.005,1000,425,1.5707963267949,-0.581107838720077,-1.03213031360379,-0.630598754608282
"bivt",0.005,1000,426,0,-0.576681537737896,-0.908536451729555,-0.555086840707609
"bivt",0.005,1000,426,0.0320570678937734,-0.57866112232144,-0.909003482992634,-0.555372181937277
"bivt",0.005,1000,426,0.0641141357875468,-0.582388259019866,-0.912164335903533,-0.557303362412108
"bivt",0.005,1000,426,0.0961712036813202,-0.587331333898525,-0.611319450569549,-0.373496717532664
"bivt",0.005,1000,426,0.128228271575094,-0.592274891598946,-0.686660424440125,-0.419527653420861
"bivt",0.005,1000,426,0.160285339468867,-0.598156613196884,-0.703431480408433,-0.429774234562494
"bivt",0.005,1000,426,0.19234240736264,-0.603756175650843,-0.754663359715923,-0.461075281399054
"bivt",0.005,1000,426,0.224399475256414,-0.610402108161023,-0.802410511198319,-0.490247270501633
"bivt",0.005,1000,426,0.256456543150187,-0.618155131857492,-0.820031002402398,-0.501012829523034
"bivt",0.005,1000,426,0.288513611043961,-0.627358068032659,-0.866951459913464,-0.52967973493425
"bivt",0.005,1000,426,0.320570678937734,-0.635131855093542,-0.906015317102838,-0.553546507733321
"bivt",0.005,1000,426,0.352627746831507,-0.64354109839526,-0.923547675300478,-0.564258220294281
"bivt",0.005,1000,426,0.384684814725281,-0.653495832530178,-0.988608889423899,-0.604008550324101
"bivt",0.005,1000,426,0.416741882619054,-0.664861518336403,-1.06647484591202,-0.651582170186445
"bivt",0.005,1000,426,0.448798950512828,-0.675306208300416,-1.07590069272511,-0.657341062433984
"bivt",0.005,1000,426,0.480856018406601,-0.687221313491534,-1.17469016540994,-0.717698284407195
"bivt",0.005,1000,426,0.512913086300374,-0.702583212673717,-1.26995479243087,-0.775901937924425
"bivt",0.005,1000,426,0.544970154194148,-0.716256049675327,-1.36606627843839,-0.834622995315201
"bivt",0.005,1000,426,0.577027222087921,-0.726997014802003,-1.4708858074129,-0.898664389661196
"bivt",0.005,1000,426,0.609084289981694,-0.736265120635194,-1.40334451527229,-0.857398810938106
"bivt",0.005,1000,426,0.641141357875468,-0.746582717309204,-1.52972878506415,-0.934615575219112
"bivt",0.005,1000,426,0.673198425769241,-0.755167448582029,-1.69441938539621,-1.03523628763911
"bivt",0.005,1000,426,0.705255493663015,-0.763751367351449,-1.87237718127387,-1.14396283405887
"bivt",0.005,1000,426,0.737312561556788,-0.76894687791438,-2.05461428749882,-1.25530390283111
"bivt",0.005,1000,426,0.769369629450562,-0.773519839188819,-2.25346933565123,-1.37679800494176
"bivt",0.005,1000,426,0.801426697344335,-0.776332963329605,-2.01288208425458,-1.22980685556293
"bivt",0.005,1000,426,0.833483765238108,-0.773992965437791,-1.73808113946897,-1.06191222901918
"bivt",0.005,1000,426,0.865540833131882,-0.770100355860326,-1.67815786793121,-1.02530101829733
"bivt",0.005,1000,426,0.897597901025655,-0.763548165112121,-1.47570213990727,-0.90160701544468
"bivt",0.005,1000,426,0.929654968919429,-0.754033441008183,-1.28667311553559,-0.786116300965622
"bivt",0.005,1000,426,0.961712036813202,-0.74475180639159,-1.09078902486257,-0.666437359268151
"bivt",0.005,1000,426,0.993769104706975,-0.732555195780997,-0.885905595244433,-0.541260108048816
"bivt",0.005,1000,426,1.02582617260075,-0.720910942622392,-0.717720289758574,-0.438504242064718
"bivt",0.005,1000,426,1.05788324049452,-0.708012008494333,-0.584071174657516,-0.356848888640443
"bivt",0.005,1000,426,1.0899403083883,-0.697394461423024,-0.892969600792123,-0.545575990493316
"bivt",0.005,1000,426,1.12199737628207,-0.683057295227394,-1.28837413105153,-0.787155567278978
"bivt",0.005,1000,426,1.15405444417584,-0.670836189934778,-1.23676507881001,-0.755624079790364
"bivt",0.005,1000,426,1.18611151206962,-0.6612714223311,-1.17328696441015,-0.716840973279648
"bivt",0.005,1000,426,1.21816857996339,-0.6496088146785,-1.15143413285798,-0.70348958907958
"bivt",0.005,1000,426,1.25022564785716,-0.640183293559325,-1.13793368660212,-0.695241246323444
"bivt",0.005,1000,426,1.28228271575094,-0.630380773145966,-1.12652416743287,-0.688270393434057
"bivt",0.005,1000,426,1.31433978364471,-0.622239738384413,-1.11647703947664,-0.682131918192045
"bivt",0.005,1000,426,1.34639685153848,-0.614278898861215,-1.10773575306701,-0.676791270551979
"bivt",0.005,1000,426,1.37845391943226,-0.60711192704808,-1.10010792664621,-0.672130911508235
"bivt",0.005,1000,426,1.41051098732603,-0.601317937306459,-1.09371241052709,-0.668223454817312
"bivt",0.005,1000,426,1.4425680552198,-0.596424843462687,-1.08863061022821,-0.665118636658789
"bivt",0.005,1000,426,1.47462512311358,-0.591601310895889,-1.08470526849578,-0.662720377858267
"bivt",0.005,1000,426,1.50668219100735,-0.587149290919809,-1.08191588017759,-0.661016150420719
"bivt",0.005,1000,426,1.53873925890112,-0.584532889969844,-1.08024798187898,-0.659997117672572
"bivt",0.005,1000,426,1.5707963267949,-0.581107838720077,-1.07617510391457,-0.657508718932441
"bivt",0.005,1000,427,0,-0.576681537737896,-0.0561500045854261,-0.0343058647693311
"bivt",0.005,1000,427,0.0320570678937734,-0.57866112232144,-0.0561788683778628,-0.0343234996273756
"bivt",0.005,1000,427,0.0641141357875468,-0.582388259019866,-0.0633921851060603,-0.0387306064485231
"bivt",0.005,1000,427,0.0961712036813202,-0.587331333898525,-0.0635556224155954,-0.0388304614401758
"bivt",0.005,1000,427,0.128228271575094,-0.592274891598946,-0.0637856181058946,-0.0389709814830002
"bivt",0.005,1000,427,0.160285339468867,-0.598156613196884,-0.0640833736256363,-0.03915290062388
"bivt",0.005,1000,427,0.19234240736264,-0.603756175650843,-0.0644504598753859,-0.0393771786330372
"bivt",0.005,1000,427,0.224399475256414,-0.610402108161023,-0.0648888377002084,-0.0396450135243658
"bivt",0.005,1000,427,0.256456543150187,-0.618155131857492,-0.0654008839292435,-0.0399578574647825
"bivt",0.005,1000,427,0.288513611043961,-0.627358068032659,-0.0685387400352126,-0.0418749876241082
"bivt",0.005,1000,427,0.320570678937734,-0.635131855093542,-0.038703859413806,-0.0236468256219138
"bivt",0.005,1000,427,0.352627746831507,-0.64354109839526,-0.0404910815261676,-0.0247387614205326
"bivt",0.005,1000,427,0.384684814725281,-0.653495832530178,-0.0529754937556132,-0.0323663397409644
"bivt",0.005,1000,427,0.416741882619054,-0.664861518336403,-0.0832071087172829,-0.0508368937915105
"bivt",0.005,1000,427,0.448798950512828,-0.675306208300416,-0.110756080996164,-0.0676684385885458
"bivt",0.005,1000,427,0.480856018406601,-0.687221313491534,-0.158040994855999,-0.0965580152231666
"bivt",0.005,1000,427,0.512913086300374,-0.702583212673717,-0.237906919664226,-0.145353552042406
"bivt",0.005,1000,427,0.544970154194148,-0.716256049675327,-0.180786467438078,-0.110454774667383
"bivt",0.005,1000,427,0.577027222087921,-0.726997014802003,-0.226205086486158,-0.138204104602035
"bivt",0.005,1000,427,0.609084289981695,-0.736265120635194,-0.0494394650943416,-0.0302059388296962
"bivt",0.005,1000,427,0.641141357875468,-0.746582717309204,-0.0514326203252795,-0.0314236932060616
"bivt",0.005,1000,427,0.673198425769241,-0.755167448582029,-0.137619454311294,-0.0840811042508407
"bivt",0.005,1000,427,0.705255493663015,-0.763751367351449,0.0228295843091468,0.0139481490310138
"bivt",0.005,1000,427,0.737312561556788,-0.76894687791438,-0.132421064788921,-0.0809050537894107
"bivt",0.005,1000,427,0.769369629450562,-0.773519839188819,-0.242617830568994,-0.148231768591675
"bivt",0.005,1000,427,0.801426697344335,-0.776332963329605,-0.222491499134141,-0.135935220984874
"bivt",0.005,1000,427,0.833483765238108,-0.773992965437791,-0.189512231513808,-0.115785938655725
"bivt",0.005,1000,427,0.865540833131882,-0.770100355860326,-0.299599738816738,-0.183045900007667
"bivt",0.005,1000,427,0.897597901025655,-0.763548165112121,-0.426846100466241,-0.260789374961367
"bivt",0.005,1000,427,0.929654968919429,-0.754033441008183,-0.328292387199416,-0.200576194485071
"bivt",0.005,1000,427,0.961712036813202,-0.74475180639159,-0.315175817141656,-0.192562387861878
"bivt",0.005,1000,427,0.993769104706975,-0.732555195780997,-0.353593018736783,-0.216034074684868
"bivt",0.005,1000,427,1.02582617260075,-0.720910942622392,-0.334231666293191,-0.20420490488185
"bivt",0.005,1000,427,1.05788324049452,-0.708012008494333,-0.258626483223951,-0.158012545586709
"bivt",0.005,1000,427,1.0899403083883,-0.697394461423024,-0.165509787260065,-0.10112120954694
"bivt",0.005,1000,427,1.12199737628207,-0.683057295227394,-0.302598489087532,-0.184878040931365
"bivt",0.005,1000,427,1.15405444417584,-0.670836189934778,-0.637003038569687,-0.389188571936406
"bivt",0.005,1000,427,1.18611151206962,-0.6612714223311,-0.536307791617648,-0.327666982573123
"bivt",0.005,1000,427,1.21816857996339,-0.6496088146785,-0.512060274137485,-0.312852521527071
"bivt",0.005,1000,427,1.25022564785716,-0.640183293559325,-0.497801447557888,-0.304140832542882
"bivt",0.005,1000,427,1.28228271575094,-0.630380773145966,-0.527493769616112,-0.322281895802586
"bivt",0.005,1000,427,1.31433978364471,-0.622239738384413,-0.460919442187027,-0.281607101726359
"bivt",0.005,1000,427,1.34639685153848,-0.614278898861215,-0.457310743831874,-0.279402301946213
"bivt",0.005,1000,427,1.37845391943226,-0.60711192704808,-0.597803733248779,-0.365239044642159
"bivt",0.005,1000,427,1.41051098732603,-0.601317937306459,-0.594398861802573,-0.363158776612745
"bivt",0.005,1000,427,1.4425680552198,-0.596424843462687,-0.576187082807756,-0.352031959580084
"bivt",0.005,1000,427,1.47462512311358,-0.591601310895889,-0.531627013686637,-0.324807176311269
"bivt",0.005,1000,427,1.50668219100735,-0.587149290919809,-0.530172306136889,-0.323918396321863
"bivt",0.005,1000,427,1.53873925890112,-0.584532889969844,-0.529336448865664,-0.323407714146059
"bivt",0.005,1000,427,1.5707963267949,-0.581107838720077,-0.529064484373851,-0.323241552501958
"bivt",0.005,1000,428,0,-0.576681537737896,-1.95868203682105,-1.19669235251926
"bivt",0.005,1000,428,0.0320570678937734,-0.57866112232144,-2.1740048362337,-1.32824772625331
"bivt",0.005,1000,428,0.0641141357875468,-0.582388259019866,-2.17736149047268,-1.33029853510453
"bivt",0.005,1000,428,0.0961712036813202,-0.587331333898525,-2.18297514936916,-1.33372830192976
"bivt",0.005,1000,428,0.128228271575094,-0.592274891598946,-2.20310294752297,-1.34602574565514
"bivt",0.005,1000,428,0.160285339468867,-0.598156613196884,-2.21338717902628,-1.35230908361413
"bivt",0.005,1000,428,0.19234240736264,-0.603756175650843,-2.22606603709544,-1.36005546215072
"bivt",0.005,1000,428,0.224399475256414,-0.610402108161023,-2.24120724771119,-1.36930625968249
"bivt",0.005,1000,428,0.256456543150187,-0.618155131857492,-2.25889290460305,-1.380111632864
"bivt",0.005,1000,428,0.288513611043961,-0.627358068032659,-2.27922058287093,-1.39253119697412
"bivt",0.005,1000,428,0.320570678937734,-0.635131855093542,-2.30230469565164,-1.4066348547961
"bivt",0.005,1000,428,0.352627746831507,-0.64354109839526,-2.33164111221717,-1.42455847113317
"bivt",0.005,1000,428,0.384684814725281,-0.653495832530178,-2.38387122964838,-1.45646940967557
"bivt",0.005,1000,428,0.416741882619054,-0.664861518336403,-2.47777275887301,-1.51384025384554
"bivt",0.005,1000,428,0.448798950512828,-0.675306208300416,-2.57423613820673,-1.57277630685299
"bivt",0.005,1000,428,0.480856018406601,-0.687221313491534,-2.3927415314264,-1.46188888159738
"bivt",0.005,1000,428,0.512913086300374,-0.702583212673717,-1.88368705419637,-1.15087280626461
"bivt",0.005,1000,428,0.544970154194148,-0.716256049675327,-1.63697864918336,-1.00014182694729
"bivt",0.005,1000,428,0.577027222087921,-0.726997014802003,-1.18953516681989,-0.726768107546668
"bivt",0.005,1000,428,0.609084289981695,-0.736265120635194,-1.29495191101211,-0.79117438137305
"bivt",0.005,1000,428,0.641141357875468,-0.746582717309204,-1.45713722903582,-0.890264446080475
"bivt",0.005,1000,428,0.673198425769241,-0.755167448582029,-1.64616380516497,-1.00575366476131
"bivt",0.005,1000,428,0.705255493663015,-0.763751367351449,-1.64621419382636,-1.00578445062885
"bivt",0.005,1000,428,0.737312561556788,-0.76894687791438,-1.37377751169415,-0.839334313279112
"bivt",0.005,1000,428,0.769369629450562,-0.773519839188819,-1.12578702392626,-0.687820022225003
"bivt",0.005,1000,428,0.801426697344335,-0.776332963329605,-1.02365082055469,-0.62541805437499
"bivt",0.005,1000,428,0.833483765238108,-0.773992965437791,-0.948301477768962,-0.579382005346134
"bivt",0.005,1000,428,0.865540833131882,-0.770100355860326,-1.24884995492559,-0.763007554267993
"bivt",0.005,1000,428,0.897597901025655,-0.763548165112121,-1.37481292293657,-0.839966916576751
"bivt",0.005,1000,428,0.929654968919429,-0.754033441008183,-1.20892360421272,-0.738613825391179
"bivt",0.005,1000,428,0.961712036813202,-0.74475180639159,-1.14175071970423,-0.697573331999797
"bivt",0.005,1000,428,0.993769104706975,-0.732555195780997,-1.52872568964042,-0.934002715857636
"bivt",0.005,1000,428,1.02582617260075,-0.720910942622392,-1.61705091793895,-0.987966617732651
"bivt",0.005,1000,428,1.05788324049452,-0.708012008494333,-1.53847186727604,-0.939957320037171
"bivt",0.005,1000,428,1.0899403083883,-0.697394461423024,-1.45784585362801,-0.890697393140972
"bivt",0.005,1000,428,1.12199737628207,-0.683057295227394,-1.37828497556426,-0.842088230168741
"bivt",0.005,1000,428,1.15405444417584,-0.670836189934778,-1.32875309870506,-0.811825830693466
"bivt",0.005,1000,428,1.18611151206962,-0.6612714223311,-1.29096967672963,-0.788741363036126
"bivt",0.005,1000,428,1.21816857996339,-0.6496088146785,-1.24907301799881,-0.763143838702539
"bivt",0.005,1000,428,1.25022564785716,-0.640183293559325,-1.22742298322375,-0.749916356875453
"bivt",0.005,1000,428,1.28228271575094,-0.630380773145966,-1.20721386794584,-0.737569230976704
"bivt",0.005,1000,428,1.31433978364471,-0.622239738384413,-1.18623750621329,-0.724753341926248
"bivt",0.005,1000,428,1.34639685153848,-0.614278898861215,-1.09376713450048,-0.668256889422435
"bivt",0.005,1000,428,1.37845391943226,-0.60711192704808,-1.06232313483872,-0.649045606927129
"bivt",0.005,1000,428,1.41051098732603,-0.601317937306459,-1.0535397059448,-0.643679211571142
"bivt",0.005,1000,428,1.4425680552198,-0.596424843462687,-0.996470977963314,-0.608812036062509
"bivt",0.005,1000,428,1.47462512311358,-0.591601310895889,-0.992877941833144,-0.606616805403082
"bivt",0.005,1000,428,1.50668219100735,-0.587149290919809,-0.990324693303081,-0.605056851856478
"bivt",0.005,1000,428,1.53873925890112,-0.584532889969844,-0.979054517649148,-0.598171133417716
"bivt",0.005,1000,428,1.5707963267949,-0.581107838720077,-0.978551495299334,-0.597863802780149
"bivt",0.005,1000,429,0,-0.576681537737896,-0.146501836520209,-0.0895079569312345
"bivt",0.005,1000,429,0.0320570678937734,-0.57866112232144,-0.146577145482908,-0.0895539683093158
"bivt",0.005,1000,429,0.0641141357875468,-0.582388259019866,-0.146803459973345,-0.0896922392562485
"bivt",0.005,1000,429,0.0961712036813202,-0.587331333898525,-0.20521897493068,-0.125382258720241
"bivt",0.005,1000,429,0.128228271575094,-0.592274891598946,-0.249113857555466,-0.152200634221896
"bivt",0.005,1000,429,0.160285339468867,-0.598156613196884,-0.316342367460841,-0.193275112959446
"bivt",0.005,1000,429,0.19234240736264,-0.603756175650843,-0.330836661251864,-0.202130664911633
"bivt",0.005,1000,429,0.224399475256414,-0.610402108161023,-0.333086939313679,-0.203505513149884
"bivt",0.005,1000,429,0.256456543150187,-0.618155131857492,-0.335715371525773,-0.20511140153207
"bivt",0.005,1000,429,0.288513611043961,-0.627358068032659,-0.338736459443687,-0.206957190046843
"bivt",0.005,1000,429,0.320570678937734,-0.635131855093542,-0.34632939265762,-0.211596230452324
"bivt",0.005,1000,429,0.352627746831507,-0.64354109839526,-0.356280087251226,-0.217675787980584
"bivt",0.005,1000,429,0.384684814725281,-0.653495832530178,-0.370344837421786,-0.226268902458991
"bivt",0.005,1000,429,0.416741882619054,-0.664861518336403,-0.46132585736065,-0.281855408455619
"bivt",0.005,1000,429,0.448798950512828,-0.675306208300416,-0.592823341481999,-0.362196183867508
"bivt",0.005,1000,429,0.480856018406601,-0.687221313491534,-0.368876065171349,-0.225371529385338
"bivt",0.005,1000,429,0.512913086300374,-0.702583212673717,-0.244645443194679,-0.149470575338975
"bivt",0.005,1000,429,0.544970154194148,-0.716256049675327,-0.229019969180714,-0.139923908291704
"bivt",0.005,1000,429,0.577027222087921,-0.726997014802003,-0.103258152347614,-0.0630874429472024
"bivt",0.005,1000,429,0.609084289981695,-0.736265120635194,-0.152144523334714,-0.0929554588900205
"bivt",0.005,1000,429,0.641141357875468,-0.746582717309204,-0.183673226378093,-0.112218492454212
"bivt",0.005,1000,429,0.673198425769241,-0.755167448582029,-0.127842165036828,-0.0781074918506817
"bivt",0.005,1000,429,0.705255493663015,-0.763751367351449,-0.222235436595417,-0.135778774927731
"bivt",0.005,1000,429,0.737312561556788,-0.76894687791438,-0.354641092896599,-0.216674414621798
"bivt",0.005,1000,429,0.769369629450562,-0.773519839188819,-0.565906550124798,-0.345750881482544
"bivt",0.005,1000,429,0.801426697344335,-0.776332963329605,-0.521471732424824,-0.318602622843562
"bivt",0.005,1000,429,0.833483765238108,-0.773992965437791,-0.432632217617354,-0.264324508288446
"bivt",0.005,1000,429,0.865540833131882,-0.770100355860326,-0.332464966896285,-0.203125507808853
"bivt",0.005,1000,429,0.897597901025655,-0.763548165112121,-0.226184733133588,-0.138191669351744
"bivt",0.005,1000,429,0.929654968919429,-0.754033441008183,-0.137863256202552,-0.0842300594428078
"bivt",0.005,1000,429,0.961712036813202,-0.74475180639159,-0.0499165864840413,-0.0304974448054205
"bivt",0.005,1000,429,0.993769104706975,-0.732555195780997,0.00466181761063921,0.00284822210987645
"bivt",0.005,1000,429,1.02582617260075,-0.720910942622392,0.0181969245950155,0.011117741467404
"bivt",0.005,1000,429,1.05788324049452,-0.708012008494333,0.0480301201374199,0.0293448739399875
"bivt",0.005,1000,429,1.0899403083883,-0.697394461423024,-0.217701152595442,-0.133008471792809
"bivt",0.005,1000,429,1.12199737628207,-0.683057295227394,-0.283619719692603,-0.173282617188164
"bivt",0.005,1000,429,1.15405444417584,-0.670836189934778,-0.239227052408744,-0.146160111111196
"bivt",0.005,1000,429,1.18611151206962,-0.6612714223311,-0.35440514940596,-0.216530260662367
"bivt",0.005,1000,429,1.21816857996339,-0.6496088146785,-0.261016496954337,-0.159472767868734
"bivt",0.005,1000,429,1.25022564785716,-0.640183293559325,-0.20717491133804,-0.126577273580591
"bivt",0.005,1000,429,1.28228271575094,-0.630380773145966,-0.196602021876635,-0.120117574801187
"bivt",0.005,1000,429,1.31433978364471,-0.622239738384413,-0.240656851656937,-0.147033672921528
"bivt",0.005,1000,429,1.34639685153848,-0.614278898861215,-0.197347921575679,-0.120573295764984
"bivt",0.005,1000,429,1.37845391943226,-0.60711192704808,-0.195816777856831,-0.11963781571028
"bivt",0.005,1000,429,1.41051098732603,-0.601317937306459,-0.194701477100864,-0.118956402463855
"bivt",0.005,1000,429,1.4425680552198,-0.596424843462687,-0.193727851414148,-0.118361548173262
"bivt",0.005,1000,429,1.47462512311358,-0.591601310895889,-0.19302931509453,-0.117934764726062
"bivt",0.005,1000,429,1.50668219100735,-0.587149290919809,-0.141343007281727,-0.0863560765435101
"bivt",0.005,1000,429,1.53873925890112,-0.584532889969844,-0.0255570953720566,-0.0156145714359965
"bivt",0.005,1000,429,1.5707963267949,-0.581107838720077,-0.0255439645504958,-0.0156065489221588
"bivt",0.005,1000,430,0,-0.576681537737896,-0.810222167171316,-0.495019943547927
"bivt",0.005,1000,430,0.0320570678937734,-0.57866112232144,-0.869958528342615,-0.531516957987823
"bivt",0.005,1000,430,0.0641141357875468,-0.582388259019866,-0.871301740617596,-0.532337617914785
"bivt",0.005,1000,430,0.0961712036813202,-0.587331333898525,-0.873548124963575,-0.53371008721665
"bivt",0.005,1000,430,0.128228271575094,-0.592274891598946,-0.876709329218595,-0.535641482351551
"bivt",0.005,1000,430,0.160285339468867,-0.598156613196884,-0.881007092745712,-0.53826727900928
"bivt",0.005,1000,430,0.19234240736264,-0.603756175650843,-0.91470454401821,-0.558855348680168
"bivt",0.005,1000,430,0.224399475256414,-0.610402108161023,-0.981313493368665,-0.599551295647856
"bivt",0.005,1000,430,0.256456543150187,-0.618155131857492,-0.991869813559602,-0.606000871130634
"bivt",0.005,1000,430,0.288513611043961,-0.627358068032659,-1.02064413650396,-0.623581066164393
"bivt",0.005,1000,430,0.320570678937734,-0.635131855093542,-1.05152211553608,-0.64244652807926
"bivt",0.005,1000,430,0.352627746831507,-0.64354109839526,-1.1100070941774,-0.678178987642177
"bivt",0.005,1000,430,0.384684814725281,-0.653495832530178,-1.18473156536239,-0.723833260021299
"bivt",0.005,1000,430,0.416741882619054,-0.664861518336403,-1.28355359310097,-0.784210372095674
"bivt",0.005,1000,430,0.448798950512828,-0.675306208300416,-1.40302891260797,-0.85720598776021
"bivt",0.005,1000,430,0.480856018406601,-0.687221313491534,-1.42027467891814,-0.867742601804118
"bivt",0.005,1000,430,0.512913086300374,-0.702583212673717,-1.4369745908855,-0.877945716226668
"bivt",0.005,1000,430,0.544970154194148,-0.716256049675327,-1.50290472912303,-0.918226931220322
"bivt",0.005,1000,430,0.577027222087921,-0.726997014802003,-1.24394898569128,-0.760013218131558
"bivt",0.005,1000,430,0.609084289981695,-0.736265120635194,-1.31002755494306,-0.800385119748302
"bivt",0.005,1000,430,0.641141357875468,-0.746582717309204,-1.40533911893226,-0.858617450258489
"bivt",0.005,1000,430,0.673198425769241,-0.755167448582029,-1.52515006033894,-0.931818120216233
"bivt",0.005,1000,430,0.705255493663015,-0.763751367351449,-1.20185565512322,-0.734295533568209
"bivt",0.005,1000,430,0.737312561556788,-0.76894687791438,-1.11896112832841,-0.683649617377522
"bivt",0.005,1000,430,0.769369629450562,-0.773519839188819,-0.978106452191388,-0.59759189561308
"bivt",0.005,1000,430,0.801426697344335,-0.776332963329605,-1.18602789545646,-0.724625276428638
"bivt",0.005,1000,430,0.833483765238108,-0.773992965437791,-1.45837656614039,-0.891021641586105
"bivt",0.005,1000,430,0.865540833131882,-0.770100355860326,-1.72430383332589,-1.05349473368825
"bivt",0.005,1000,430,0.897597901025655,-0.763548165112121,-1.91482119898645,-1.16989477730029
"bivt",0.005,1000,430,0.929654968919429,-0.754033441008183,-2.08291608564339,-1.27259540025921
"bivt",0.005,1000,430,0.961712036813202,-0.74475180639159,-1.9681889449125,-1.20250077062657
"bivt",0.005,1000,430,0.993769104706975,-0.732555195780997,-1.89058802391618,-1.15508907900997
"bivt",0.005,1000,430,1.02582617260075,-0.720910942622392,-1.80753311381109,-1.10434517372392
"bivt",0.005,1000,430,1.05788324049452,-0.708012008494333,-1.68165412300222,-1.02743711881149
"bivt",0.005,1000,430,1.0899403083883,-0.697394461423024,-1.56678556403165,-0.957256087137714
"bivt",0.005,1000,430,1.12199737628207,-0.683057295227394,-1.50423283828514,-0.919038363626263
"bivt",0.005,1000,430,1.15405444417584,-0.670836189934778,-1.46477420050307,-0.894930392456389
"bivt",0.005,1000,430,1.18611151206962,-0.6612714223311,-1.43041099922867,-0.87393557073438
"bivt",0.005,1000,430,1.21816857996339,-0.6496088146785,-1.35598856937084,-0.828465835987994
"bivt",0.005,1000,430,1.25022564785716,-0.640183293559325,-1.28741495167882,-0.786569539226216
"bivt",0.005,1000,430,1.28228271575094,-0.630380773145966,-1.22545380328076,-0.74871325063656
"bivt",0.005,1000,430,1.31433978364471,-0.622239738384413,-1.11635647575975,-0.682058257600237
"bivt",0.005,1000,430,1.34639685153848,-0.614278898861215,-1.0170149899457,-0.621363773183295
"bivt",0.005,1000,430,1.37845391943226,-0.60711192704808,-1.00123770735551,-0.611724355930124
"bivt",0.005,1000,430,1.41051098732603,-0.601317937306459,-0.995535023529649,-0.608240197707933
"bivt",0.005,1000,430,1.4425680552198,-0.596424843462687,-0.99090939239351,-0.60541408438166
"bivt",0.005,1000,430,1.47462512311358,-0.591601310895889,-0.98733641001135,-0.603231105923678
"bivt",0.005,1000,430,1.50668219100735,-0.587149290919809,-0.984797411881445,-0.601679858917783
"bivt",0.005,1000,430,1.53873925890112,-0.584532889969844,-0.905378465392322,-0.553157411618006
"bivt",0.005,1000,430,1.5707963267949,-0.581107838720077,-0.904913296604557,-0.552873208301447
"bivt",0.005,1000,431,0,-0.576681537737896,-0.458376510815691,-0.2800534516352
"bivt",0.005,1000,431,0.0320570678937734,-0.57866112232144,-0.458612138302518,-0.280197412526365
"bivt",0.005,1000,431,0.0641141357875468,-0.582388259019866,-0.459320233497352,-0.280630036141931
"bivt",0.005,1000,431,0.0961712036813202,-0.587331333898525,-0.470776323382842,-0.287629342255949
"bivt",0.005,1000,431,0.128228271575094,-0.592274891598946,-0.47283813307914,-0.288889042324427
"bivt",0.005,1000,431,0.160285339468867,-0.598156613196884,-0.47504537302208,-0.290237595642544
"bivt",0.005,1000,431,0.19234240736264,-0.603756175650843,-0.477766556608046,-0.291900152160605
"bivt",0.005,1000,431,0.224399475256414,-0.610402108161023,-0.481016219438447,-0.293885592668202
"bivt",0.005,1000,431,0.256456543150187,-0.618155131857492,-0.486293523655607,-0.297109857495199
"bivt",0.005,1000,431,0.288513611043961,-0.627358068032659,-0.492794824817005,-0.30108194547835
"bivt",0.005,1000,431,0.320570678937734,-0.635131855093542,-0.510260821658912,-0.311753113364159
"bivt",0.005,1000,431,0.352627746831507,-0.64354109839526,-0.530059550174227,-0.323849506019261
"bivt",0.005,1000,431,0.384684814725281,-0.653495832530178,-0.570733591214359,-0.34870004987669
"bivt",0.005,1000,431,0.416741882619054,-0.664861518336403,-0.609177004159445,-0.372187750999835
"bivt",0.005,1000,431,0.448798950512828,-0.675306208300416,-0.686531981972668,-0.419449179163347
"bivt",0.005,1000,431,0.480856018406601,-0.687221313491534,-0.752383182822924,-0.459682165927044
"bivt",0.005,1000,431,0.512913086300374,-0.702583212673717,-0.808492424455455,-0.493963125830205
"bivt",0.005,1000,431,0.544970154194148,-0.716256049675327,-0.859410881207416,-0.525072681465917
"bivt",0.005,1000,431,0.577027222087921,-0.726997014802003,-0.635288297664981,-0.388140919847584
"bivt",0.005,1000,431,0.609084289981694,-0.736265120635194,-0.781776365833003,-0.47764046475407
"bivt",0.005,1000,431,0.641141357875468,-0.746582717309204,-0.988999552366524,-0.604247232941832
"bivt",0.005,1000,431,0.673198425769241,-0.755167448582029,-0.982840396943306,-0.600484185109472
"bivt",0.005,1000,431,0.705255493663015,-0.763751367351449,-0.724193441525187,-0.44245913166404
"bivt",0.005,1000,431,0.737312561556788,-0.76894687791438,-0.746535519130618,-0.456109429623174
