"dist","regime","label","n","p","alpha","is_covered","c_estimate"
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00201624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00182417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00228469264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00197582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00242417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00204417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00236429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00174534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00231590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00191582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00175582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00230417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00202475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00183582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00245590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00201624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00251650735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00205624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00185582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00256457616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00191624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00175582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00244417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00197582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00178417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00231610735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00199582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00181665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00239622383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00201582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00181582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00243590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00196417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00177582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00230417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00202475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00183582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00250429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00234437616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00194475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00250429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00194475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00172534093275925
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00235630735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00204417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00183582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00249590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00193582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00172417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00232437616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00201582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180534093275925
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00234469264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00205582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00233610735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00206475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180534093275925
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00246437616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00197582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00177582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00237590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00197582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00234449264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00197582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00175782383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00258437616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00201582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00181665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00243602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00239602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00202475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00237582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00201682383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00245590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00196417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00237582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00199624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00247622383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00196475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00176534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00238417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00207624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00181582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00245690735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00241590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00199582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00237622383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00197624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00176534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00229582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00204475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00240417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00204417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180534093275925
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00247582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00202417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00182417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00242449264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00204417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00183665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00257610735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00200475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00177665906724075
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00245602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00196417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00241610735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00203582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00181582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00247590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00200417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00246429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00204417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00182534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00241582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00199624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00253602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00196417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00225582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00196417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00239602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00197582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00237602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00191582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00174534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00227602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00195682383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00174417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00234449264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00193582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00174417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00251582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00205582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00181582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00238429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00203582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00185582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00247602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00205582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00248417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00196475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00177665906724075
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",FALSE,0.00234429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00204417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00253602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00196417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00176417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00241590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00197682383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00241602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00207624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00183582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00233622383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00202475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00265602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00238449264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00176534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00245582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00202475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00241602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00203582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00254437616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00197624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00174417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00232429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00196475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00176534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00245582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00194475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00176534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00232417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00199624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00180534093275925
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00246429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00203582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180734093275925
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00239622383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00197624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00183582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00230457616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00193582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00175582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00234429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00199582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00177582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00232449264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00195624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00175665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00229590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00200417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00176617616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",FALSE,0.00242429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00201624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00179865906724075
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00227590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00205624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180534093275925
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00245590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00199682383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00239702383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00203682383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00248429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00199582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00174417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00243582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00195582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00175582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00243590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00177582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00237582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00200417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00181665906724074
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00231602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00201624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00235582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00199582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00177665906724075
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00247630735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00197582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00176417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00234449264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00200475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00181582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00235582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00240497616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00199582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00177582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00241590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00199682383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00177582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00238449264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00203624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00181582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00236449264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00196417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00230429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00203582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00246417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00196517616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00174417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00247582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00203582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00182417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",FALSE,0.00237582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00203624145064584
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00182534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00237602383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00179582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00234437616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00204517616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",FALSE,0.00239610735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00200475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00177782383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00241590735736991
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00207582383405093
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00184534093275926
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00240417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",FALSE,0.00198417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",FALSE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00232449264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00202417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00180417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00234429264263009
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00198475854935416
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.1",TRUE,0.00178417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.01",TRUE,0.00248417616594907
"bivt","intermediate","1_3",50000,0.0271441761659491,"0.05",TRUE,0.00207582383405093
