"dist","p","n","alpha","is_covered","c_estimate"
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00130428962282378
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00129022035605555
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00136941410989462
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00120331151328456
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00115612282648908
"bivt",0.00166666666666667,3000,"0.01",FALSE,0.00122985709686944
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00338753387533879
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00274678837052065
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00492421554438261
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00116189655318106
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00112608710716885
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00130575255049325
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00206456456456455
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00152831402831402
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0025337837837838
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00323218495703095
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00244324161780184
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00373629728880917
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00229901024271301
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00180867336392574
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00398084952473616
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00648211698314647
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00499074998104929
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00823103145616213
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00236167341430499
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00158012275798138
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00382969578967416
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00178122773465331
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00155156849469645
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00198526930178075
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00197874265038443
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00169606512890093
