"dist","regime","label","n","p","alpha","is_covered","c_plus_estimate","c_minus_estimate"
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",FALSE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",FALSE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000333333333333333,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000333333333333333,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000333333333333333,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-3e-04
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",FALSE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-3e-04
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",FALSE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",FALSE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",FALSE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000333333333333333,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000566666666666667,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000333333333333333,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000566666666666667,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",FALSE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",FALSE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000366666666666667,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000333333333333333,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",FALSE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",FALSE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",FALSE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000333333333333333,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000466666666666667,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,4e-04,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,0.000533333333333333,-0.000366666666666667
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,4e-04,-3e-04
"bivt","extremal","15",30000,5e-04,"0.1",TRUE,0.000366666666666667,-0.000266666666666667
"bivt","extremal","15",30000,5e-04,"0.01",TRUE,5e-04,-0.000333333333333333
"bivt","extremal","15",30000,5e-04,"0.05",TRUE,0.000433333333333333,-3e-04
