"dist","p","n","alpha","is_covered","c_estimate"
"bivt",0.005,3000,"0.05",TRUE,0.00378844031559354
"bivt",0.005,3000,"0.1",TRUE,0.00312499437155879
"bivt",0.005,3000,"0.01",TRUE,0.00584946554356928
"bivt",0.005,3000,"0.05",TRUE,0.00670102981927344
"bivt",0.005,3000,"0.1",TRUE,0.00628949388767492
"bivt",0.005,3000,"0.01",TRUE,0.00781130451087058
"bivt",0.005,3000,"0.05",TRUE,0.00408483825535135
"bivt",0.005,3000,"0.1",TRUE,0.00325125715276574
"bivt",0.005,3000,"0.01",TRUE,0.00615877070094645
"bivt",0.005,3000,"0.05",TRUE,0.00326223313280488
"bivt",0.005,3000,"0.1",TRUE,0.00278405698723112
"bivt",0.005,3000,"0.01",TRUE,0.00399411434751452
"bivt",0.005,3000,"0.05",TRUE,0.00333677790015074
"bivt",0.005,3000,"0.1",TRUE,0.00259232070137127
"bivt",0.005,3000,"0.01",TRUE,0.00389566976233395
"bivt",0.005,3000,"0.05",TRUE,0.00412357530473219
"bivt",0.005,3000,"0.1",TRUE,0.00341669684262165
"bivt",0.005,3000,"0.01",TRUE,0.0062659664638817
"bivt",0.005,3000,"0.05",TRUE,0.00702332833896652
"bivt",0.005,3000,"0.1",TRUE,0.00643921745184984
"bivt",0.005,3000,"0.01",TRUE,0.00952718197760689
"bivt",0.005,3000,"0.05",TRUE,0.00619416100359285
"bivt",0.005,3000,"0.1",TRUE,0.00576100910842363
"bivt",0.005,3000,"0.01",TRUE,0.00722465683313169
"bivt",0.005,3000,"0.05",TRUE,0.00270305907172997
"bivt",0.005,3000,"0.1",TRUE,0.00250771604938272
"bivt",0.005,3000,"0.01",TRUE,0.00419922753038075
"bivt",0.005,3000,"0.05",TRUE,0.0025879917184265
"bivt",0.005,3000,"0.1",FALSE,0.00240562546262028
"bivt",0.005,3000,"0.01",TRUE,0.00307351556516098
"bivt",0.005,3000,"0.05",TRUE,0.00294010958032726
"bivt",0.005,3000,"0.1",TRUE,0.002657629821937
"bivt",0.005,3000,"0.01",TRUE,0.00444584397097255
"bivt",0.005,3000,"0.05",FALSE,0.0021687708563464
"bivt",0.005,3000,"0.1",FALSE,0.00203659887987061
"bivt",0.005,3000,"0.01",FALSE,0.00240755375200392
"bivt",0.005,3000,"0.05",TRUE,0.0025144696370042
"bivt",0.005,3000,"0.1",TRUE,0.00237748521501383
"bivt",0.005,3000,"0.01",TRUE,0.00272575588136048
"bivt",0.005,3000,"0.05",TRUE,0.00734517215184609
"bivt",0.005,3000,"0.1",TRUE,0.00623673900720504
"bivt",0.005,3000,"0.01",TRUE,0.0110726157103255
"bivt",0.005,3000,"0.05",TRUE,0.00260141715708079
"bivt",0.005,3000,"0.1",TRUE,0.00250599725839616
"bivt",0.005,3000,"0.01",TRUE,0.00294394156631486
"bivt",0.005,3000,"0.05",TRUE,0.00431736909895826
"bivt",0.005,3000,"0.1",TRUE,0.0039760988153455
"bivt",0.005,3000,"0.01",TRUE,0.00607203739795364
"bivt",0.005,3000,"0.05",TRUE,0.00260792429177065
"bivt",0.005,3000,"0.1",TRUE,0.00241062515593703
"bivt",0.005,3000,"0.01",TRUE,0.00397258952645234
"bivt",0.005,3000,"0.05",TRUE,0.00338967730272078
"bivt",0.005,3000,"0.1",TRUE,0.00303187803187803
"bivt",0.005,3000,"0.01",TRUE,0.00400395566193729
"bivt",0.005,3000,"0.05",TRUE,0.00316613037890373
"bivt",0.005,3000,"0.1",TRUE,0.00261111426463076
"bivt",0.005,3000,"0.01",TRUE,0.0046280226773111
"bivt",0.005,3000,"0.05",FALSE,0.00224366855175806
"bivt",0.005,3000,"0.1",FALSE,0.00217031645641862
"bivt",0.005,3000,"0.01",FALSE,0.00249046282431495
"bivt",0.005,3000,"0.05",FALSE,0.00261252684482033
"bivt",0.005,3000,"0.1",FALSE,0.00246006122596919
"bivt",0.005,3000,"0.01",FALSE,0.00271844478164071
"bivt",0.005,3000,"0.05",TRUE,0.00445567962754155
"bivt",0.005,3000,"0.1",TRUE,0.00409065069517138
"bivt",0.005,3000,"0.01",TRUE,0.00535184155399899
"bivt",0.005,3000,"0.05",TRUE,0.00494612445490142
"bivt",0.005,3000,"0.1",TRUE,0.00415247782359413
"bivt",0.005,3000,"0.01",TRUE,0.00641238982739627
"bivt",0.005,3000,"0.05",TRUE,0.00795594690860797
"bivt",0.005,3000,"0.1",TRUE,0.00704575623654347
"bivt",0.005,3000,"0.01",TRUE,0.00944898968379556
"bivt",0.005,3000,"0.05",TRUE,0.00597721344054195
"bivt",0.005,3000,"0.1",TRUE,0.00539525967186302
