date,temp,relHum
09/17/03,88.59358215332031,58.03993225097656
09/18/03,89.73407745361328,56.284366607666016
09/19/03,90.073272705078125,54.443702697753906
09/20/03,88.07380676269531,60.857574462890625
09/21/03,88.98035430908203,56.6253776550293
09/22/03,89.507904052734375,56.34659194946289
09/23/03,85.09196472167969,69.9815673828125
09/24/03,85.88044738769531,69.85956573486328
09/25/03,88.03858947753906,62.65620803833008
09/26/03,95.3912353515625,49.25769805908203
09/27/03,97.20283508300781,44.17274475097656
09/28/03,85.90509796142578,60.49937057495117
09/29/03,98.64094543457031,19.647281646728516
09/30/03,96.28775787353516,22.736133575439453
10/01/03,101.22647094726562,17.106616973876953
10/02/03,102.21367645263672,16.16132354736328
10/03/03,97.07886505126953,35.486324310302734
10/04/03,101.15740203857422,33.06473922729492
10/05/03,104.52044677734375,10.339738845825195
10/06/03,100.22417449951172,21.181171417236328
10/07/03,99.5645523071289,27.877065658569336
10/08/03,102.11344909667969,13.808237075805664
10/09/03,97.1389389038086,37.72979736328125
10/10/03,96.22991943359375,29.07430076599121
10/11/03,93.80289459228516,41.5789909362793
10/12/03,92.23734283447266,39.628543853759766
10/13/03,97.47181701660156,24.580413818359375
10/14/03,95.37269592285156,34.332977294921875
10/15/03,97.23950958251953,20.724319458007812
10/16/03,92.80866241455078,54.88861846923828
10/17/03,97.54766082763672,28.31513786315918
10/18/03,100.0223159790039,17.156097412109375
10/19/03,95.83618927001953,32.37519073486328
10/20/03,98.94673919677734,8.986371994018555
10/21/03,95.86373138427734,24.015127182006836
10/22/03,95.66850280761719,24.73763084411621
10/23/03,96.39163970947266,23.291275024414062
10/24/03,89.292083740234375,54.542476654052734
10/25/03,90.37629699707031,53.00999450683594
10/26/03,93.30120086669922,43.387691497802734
10/27/03,97.39290618896484,17.0631103515625
10/28/03,98.19621276855469,12.390270233154297
10/29/03,99.35792541503906,10.776678085327148
10/30/03,97.62767791748047,12.298803329467773
10/31/03,93.75577545166016,48.43122863769531
04/01/04,92.14588928222656,42.51902389526367
04/02/04,91.88262939453125,43.127647399902344
04/03/04,90.26409912109375,54.432796478271484
04/04/04,97.582275390625,22.26797103881836
04/05/04,97.56736755371094,29.910045623779297
04/06/04,92.0963134765625,51.5457649230957
04/07/04,92.25958251953125,55.71467590332031
04/08/04,92.96573638916016,53.85715103149414
04/09/04,93.15473175048828,50.38145446777344
04/10/04,92.96099853515625,54.573585510253906
04/11/04,93.78208923339844,47.061195373535156
04/12/04,101.69255828857422,39.34954833984375
04/13/04,106.3344497680664,24.347652435302734
04/14/04,96.94770812988281,45.58799362182617
04/15/04,96.71234893798828,35.72040557861328
04/16/04,92.05902099609375,39.96318435668945
04/17/04,93.7312240600586,36.25132751464844
04/18/04,93.8117904663086,30.579050064086914
04/19/04,91.34033203125,43.34767532348633
04/20/04,94.89093017578125,33.06846237182617
04/21/04,97.47698974609375,27.432106018066406
04/22/04,96.62641906738281,35.125457763671875
04/23/04,95.18457794189453,56.71535873413086
04/24/04,97.20469665527344,33.562076568603516
04/25/04,95.87018585205078,45.20368194580078
04/26/04,91.12764739990234,57.62507629394531
04/27/04,90.09961700439453,59.08119201660156
04/28/04,91.53809356689453,60.48948287963867
04/29/04,94.41424560546875,58.65044403076172
04/30/04,88.14824676513672,55.76914596557617
05/01/04,97.78247833251953,21.207000732421875
05/02/04,101.08930969238281,23.506521224975586
05/03/04,99.47550201416016,25.1926326751709
05/04/04,100.79740905761719,42.26722717285156
05/05/04,100.97698974609375,45.06084442138672
05/06/04,106.48194122314453,18.984283447265625
05/07/04,104.53667449951172,36.64202117919922
05/08/04,97.827178955078125,39.03547286987305
05/09/04,102.8962631225586,28.445722579956055
05/10/04,95.74129486083984,50.99602127075195
05/11/04,95.7155990600586,49.01009750366211
05/12/04,91.80236053466797,49.68817901611328
05/13/04,93.89990234375,50.29343032836914
05/14/04,92.22125244140625,57.176483154296875
05/15/04,91.22869110107422,62.561519622802734
05/16/04,95.40525817871094,57.223182678222656
05/17/04,97.26338958740234,39.843482971191406
05/18/04,93.72492218017578,55.43295669555664
05/19/04,94.91944122314453,56.897335052490234
05/20/04,94.57845306396484,55.247344970703125
05/21/04,93.95306396484375,64.04779815673828
05/22/04,94.95951843261719,58.86371994018555
05/23/04,102.05535888671875,39.80998611450195
05/24/04,97.60709381103516,50.91029357910156
05/25/04,92.25520324707031,58.12885284423828
05/26/04,92.934112548828125,54.015533447265625
05/27/04,93.38835906982422,53.476898193359375
05/28/04,91.76923370361328,58.833709716796875
05/29/04,93.8189468383789,50.77328872680664
05/30/04,91.16184997558594,55.58405685424805
05/31/04,90.801544189453125,65.18701171875
06/01/04,94.49295806884766,52.73128128051758
06/02/04,91.7220458984375,63.18805694580078
06/03/04,91.92215728759766,59.94791793823242
06/04/04,91.3094711303711,59.813011169433594
06/05/04,91.17308807373047,61.43690872192383
06/06/04,93.52861022949219,56.353668212890625
06/07/04,93.03907012939453,60.25551986694336
06/08/04,95.8927001953125,59.01973342895508
06/09/04,95.42423248291016,58.29998779296875
06/10/04,98.27935028076172,50.29408264160156
06/11/04,101.08067321777344,42.31448745727539
06/12/04,101.89965057373047,43.805118560791016
06/13/04,90.93875885009766,76.25045013427734
06/14/04,97.42724609375,60.835166931152344
06/15/04,94.48096466064453,61.96907424926758
06/16/04,95.05001068115234,60.532440185546875
06/17/04,97.44636535644531,57.383052825927734
06/18/04,92.31646728515625,65.54283142089844
06/19/04,93.130828857421875,59.65516662597656
06/20/04,95.20867919921875,57.46040725708008
06/21/04,93.47618865966797,59.306915283203125
06/22/04,93.2357406616211,57.605010986328125
06/23/04,92.211212158203125,61.643314361572266
06/24/04,91.62382507324219,61.47441864013672
06/25/04,92.046234130859375,63.23738098144531
06/26/04,92.04060363769531,63.275970458984375
06/27/04,94.03038787841797,55.782203674316406
06/28/04,94.57658386230469,50.834754943847656
06/29/04,95.02008056640625,47.34733581542969
06/30/04,95.76051330566406,47.157752990722656
07/01/04,90.83223724365234,64.41730499267578
07/02/04,86.81227111816406,77.28807067871094
07/03/04,93.96382904052734,59.5919075012207
07/04/04,93.35638427734375,58.33847427368164
07/05/04,92.257965087890625,60.490840911865234
07/06/04,90.942657470703125,63.64841842651367
07/07/04,90.08068084716797,66.22452545166016
07/08/04,90.3040542602539,61.09614181518555
07/09/04,90.36202239990234,62.633262634277344
07/10/04,91.0471420288086,64.4183349609375
07/11/04,89.32201385498047,65.00103759765625
07/12/04,86.52251434326172,78.64860534667969
07/13/04,89.16522216796875,63.959964752197266
07/14/04,90.41020965576172,66.1298828125
07/15/04,90.89643859863281,62.705421447753906
07/16/04,91.18143463134766,64.96165466308594
07/17/04,91.4117431640625,63.755950927734375
07/18/04,91.69342803955078,56.644771575927734
07/19/04,91.84043884277344,59.114356994628906
07/20/04,90.98091888427734,61.225040435791016
07/21/04,92.05233001708984,53.815860748291016
07/22/04,90.47936248779297,55.001319885253906
07/23/04,90.44620513916016,59.23140335083008
07/24/04,92.7982177734375,53.31556701660156
07/25/04,93.29621124267578,51.48957824707031
07/26/04,91.67720031738281,51.183509826660156
07/27/04,89.6760482788086,59.56322479248047
07/28/04,91.94427490234375,51.85821533203125
07/29/04,91.76604461669922,54.86723709106445
07/30/04,91.667510986328125,57.01675033569336
07/31/04,90.61834716796875,58.16943359375
08/01/04,90.0316162109375,59.67070388793945
08/02/04,87.22785949707031,66.94486236572266
