"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","b_marg","B_marg1","B_marg2","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0327630564100762,-0.0044553661402593,0.00818973580187256,-0.00396411998561686,0.197308281612975,0.606307778357255,0.445584566363209,-0.283694905403472,0.12562229150883,0.271534093637593,-0.404158676572123,0.0061,0.7628,FALSE,4.50117736618293,5.45770914355323,1.04324118273508,1.26147292269875
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.0303986603741347,-0.00413763770849661,0.00736390860434887,-0.00335980843469534,0.197308281612975,0.606307778357255,0.445584566363209,-0.283694905403472,0.12562229150883,0.271534093637593,-0.404158676572123,0.0061,0.7628,FALSE,3.83482305987536,4.57832074409533,0.888776875444903,1.05821462782206
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0367229593106125,-0.00472248893631975,0.00957283553013523,-0.00447218087987874,0.197308281612975,0.606307778357255,0.445584566363209,-0.283694905403472,0.12562229150883,0.271534093637593,-0.404158676572123,0.0061,0.7628,FALSE,5.64092025929971,6.92644609060923,1.30408938682364,1.60946537898465
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0203244225269767,-0.00444691918621861,0.00831480267508092,-0.00440493284357358,0.036585069618929,0.606307778357255,0.036585069618929,0.0232929922807543,0.0232929922807543,0.287690875995513,-0.332962657454191,0.0077,0.9334,FALSE,3.90113652031612,4.54773998674799,0.938201931409988,1.10635931874199
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.0179829878180233,-0.00442742579279318,0.00708374830086608,-0.0043839596369359,0.036585069618929,0.606307778357255,0.036585069618929,0.0232929922807543,0.0232929922807543,0.287690875995513,-0.332962657454191,0.0077,0.9334,FALSE,3.78397270463153,4.4246012371949,0.910024234377826,1.07622557940047
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0302528424400681,-0.00449874688355202,0.0135348605807385,-0.00446069496677121,0.036585069618929,0.606307778357255,0.036585069618929,0.0232929922807543,0.0232929922807543,0.287690875995513,-0.332962657454191,0.0077,0.9334,FALSE,4.24114912914237,4.91220828914719,1.02056525747039,1.19632776406523
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0165168685864995,-0.00410091634419819,0.010601870157135,-0.00386399904987454,0.197308281612975,0.284861354369163,0.036585069618929,0.0232929922807543,0.0232929922807543,0.000204936564815643,-0.319312601342334,0.0034,0.6608,FALSE,4.1493912525405,4.45798100130471,0.844971676008587,0.901012162161828
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.0131689543643325,-0.00373081445823173,0.00817429930585191,-0.00339637171465602,0.197308281612975,0.284861354369163,0.036585069618929,0.0232929922807543,0.0232929922807543,0.000204936564815643,-0.319312601342334,0.0034,0.6608,FALSE,3.56617141205763,3.75266898821487,0.718506934793272,0.755194220889682
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0194781353724732,-0.00456084194479295,0.01274908315468,-0.00444511952280397,0.197308281612975,0.284861354369163,0.036585069618929,0.0232929922807543,0.0232929922807543,0.000204936564815643,-0.319312601342334,0.0034,0.6608,FALSE,5.19058874426158,5.60724194264782,1.05372657223993,1.13329177155106
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0236704870752468,-0.00386116001147307,0.00881040575230771,-0.00366259201331824,0.036585069618929,0.606307778357255,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.231341265123883,-0.33500892451271,0.0054,0.5934,FALSE,3.56218270154271,4.21326014294469,0.819723142303842,0.944793003243383
