"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivt",0.005,1000,"0.1",FALSE,0.00481054964920163,-0.00242985134621581,0.25,FALSE,1.28564311522946,1.37488528818303,0.336081317640279,0.336081317640279
"bivt",0.005,1000,"0.01",FALSE,0.00706550375745439,-0.00300448086607416,0.25,FALSE,1.74362552292784,1.86465827971713,0.455802980061244,0.455802980061244
"bivt",0.005,1000,"0.05",FALSE,0.00530392436476809,-0.00256001607303342,0.25,FALSE,1.37673034172831,1.47414762794628,0.361827463833358,0.361827463833359
"bivt",0.005,1000,"0.1",FALSE,0.00477378115713536,-0.00238615559833537,0.25,FALSE,1.25684951907981,1.34578405158922,0.330320804390734,0.330320804390734
"bivt",0.005,1000,"0.01",FALSE,0.00686164663268988,-0.00290126432105815,0.25,FALSE,1.66129216682595,1.77884501621271,0.436615009627996,0.436615009627996
"bivt",0.005,1000,"0.05",FALSE,0.00662816898195916,-0.00291124459287583,0.25,FALSE,1.77291614713029,1.86160790476932,0.434081864376674,0.434081864376675
"bivt",0.005,1000,"0.1",FALSE,0.00599228151745807,-0.00271630636108809,0.25,FALSE,1.61402036010017,1.69476321014087,0.395177723542221,0.395177723542222
"bivt",0.005,1000,"0.01",TRUE,0.00893495264411268,-0.00321201519551852,0.25,FALSE,2.12057194902822,2.2266555072742,0.519202121695944,0.519202121695944
"bivt",0.005,1000,"0.05",TRUE,0.00512211667702721,-0.00270330211460836,0.25,FALSE,1.55473883236893,1.73823428771775,0.376344368944912,0.376344368944912
"bivt",0.005,1000,"0.1",FALSE,0.00441241642332786,-0.00239219039528022,0.25,FALSE,1.33435482738731,1.49183982843746,0.322997608991675,0.322997608991675
"bivt",0.005,1000,"0.01",TRUE,0.00762329498091786,-0.00289007676597141,0.25,FALSE,1.84829836008062,2.06644068864568,0.447404197711193,0.447404197711193
"bivt",0.005,1000,"0.05",TRUE,0.00790195028404698,-0.00310423749098934,0.25,FALSE,2.12386409160221,2.42967839459157,0.485369863627913,0.485369863627913
"bivt",0.005,1000,"0.1",TRUE,0.00645397093645903,-0.00291267676251959,0.25,FALSE,1.88697701241204,2.15868204386365,0.431233702196317,0.431233702196317
"bivt",0.005,1000,"0.01",TRUE,0.0111029883012745,-0.00341985327746569,0.25,FALSE,2.56968786368006,2.93969614530166,0.587254642560387,0.587254642560387
"bivt",0.005,1000,"0.05",TRUE,0.00544848069117193,-0.00257805055390699,0.25,FALSE,1.58227853756611,1.6767296350282,0.366950442232907,0.366950442232907
"bivt",0.005,1000,"0.1",TRUE,0.0042514766116673,-0.00245545385186617,0.25,FALSE,1.40809692206954,1.49215058042671,0.32655551850878,0.32655551850878
"bivt",0.005,1000,"0.01",TRUE,0.0074881054029422,-0.00299740357143206,0.25,FALSE,1.99025617585624,2.10906071979544,0.461565626119548,0.461565626119548
"bivt",0.005,1000,"0.05",TRUE,0.00643325094463552,-0.00303650343453571,0.25,FALSE,1.94040577937443,2.00829907747346,0.450032319035373,0.450032319035373
"bivt",0.005,1000,"0.1",TRUE,0.00578964296791216,-0.00284845525956628,0.25,FALSE,1.76612329561685,1.82791858434642,0.409611520887702,0.409611520887702
"bivt",0.005,1000,"0.01",TRUE,0.00795294247134441,-0.00330510177032158,0.25,FALSE,2.25214793149094,2.33094884648571,0.522333713490765,0.522333713490765
"bivt",0.005,1000,"0.05",FALSE,0.00750636907050357,-0.00273035146282115,0.25,FALSE,1.74473491735283,1.928045217385,0.423126626341426,0.423126626341426
"bivt",0.005,1000,"0.1",FALSE,0.00650216430203976,-0.00249068263749145,0.25,FALSE,1.5508954691163,1.71384005796741,0.376117403926912,0.376117403926912
"bivt",0.005,1000,"0.01",TRUE,0.0123432694621413,-0.00316505116568748,0.25,FALSE,2.27632664822277,2.51548854995741,0.552046276791975,0.552046276791975
"bivt",0.005,1000,"0.05",FALSE,0.00435411673087532,-0.00260211816557856,0.25,FALSE,1.45226961615936,1.59765557322022,0.346620356471054,0.346620356471054
"bivt",0.005,1000,"0.1",FALSE,0.00395390536360818,-0.002338501463773,0.25,FALSE,1.28330321286437,1.41177403104134,0.306292311120474,0.306292311120474
"bivt",0.005,1000,"0.01",FALSE,0.0076058508502211,-0.0029469765340387,0.25,FALSE,1.90903444104626,2.10014688751308,0.455638671434108,0.455638671434108
"bivt",0.005,1000,"0.05",FALSE,0.00655213588964458,-0.00263557531515898,0.25,FALSE,1.59945218062415,1.81374748252919,0.394794820746782,0.394794820746783
"bivt",0.005,1000,"0.1",FALSE,0.00503515531483135,-0.00241577422481982,0.25,FALSE,1.37437064576007,1.55850942529373,0.339237658559291,0.339237658559291
"bivt",0.005,1000,"0.01",TRUE,0.00896351101070097,-0.00296434620042025,0.25,FALSE,1.93788772976035,2.19752677438938,0.478331298782299,0.478331298782299
"bivt",0.005,1000,"0.05",TRUE,0.00525320694734992,-0.00280247502530668,0.25,FALSE,1.62641571785668,1.76261347312982,0.39251552104697,0.39251552104697
"bivt",0.005,1000,"0.1",FALSE,0.00419484625073786,-0.00257948352459491,0.25,FALSE,1.4093206024819,1.52733858546794,0.340122272880149,0.340122272880149
"bivt",0.005,1000,"0.01",TRUE,0.00692950963151583,-0.00324214701774826,0.25,FALSE,2.04713736978851,2.21856679674239,0.494051540780834,0.494051540780834
"bivt",0.005,1000,"0.05",TRUE,0.0058026074043258,-0.00260398369968273,0.25,FALSE,1.52536215700478,1.6620313308045,0.377082549002454,0.377082549002455
"bivt",0.005,1000,"0.1",FALSE,0.00465688653355093,-0.00232391756693675,0.25,FALSE,1.29799207924032,1.41428938231272,0.320874724456274,0.320874724456274
"bivt",0.005,1000,"0.01",TRUE,0.00674500649213315,-0.00283681579383268,0.25,FALSE,1.72026034595697,1.87439197897455,0.42526304538396,0.42526304538396
"bivt",0.005,1000,"0.05",FALSE,0.00928229682118803,-0.00257823920259668,0.25,FALSE,1.67554453004472,1.8345058310617,0.429491175023886,0.429491175023886
"bivt",0.005,1000,"0.1",FALSE,0.00729186600556103,-0.00229183145406785,0.25,FALSE,1.43194099620787,1.56779128228215,0.367048449025571,0.367048449025571
