"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00618002464743125,-0.00336328677391748,0.238859971783868,FALSE,2.97576757361237,3.15176479193924,0.480574329915497,0.480574329915498
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00531014074914697,-0.00302265559257255,0.238859971783868,FALSE,2.51894999989806,2.66792944204863,0.406800154362237,0.406800154362237
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00788451118031999,-0.00393980764810901,0.238859971783868,FALSE,4.02967933499342,4.26800855129278,0.650776782219568,0.650776782219568
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00664530428076879,-0.003643127025538,0.312165736276228,FALSE,5.28376368226591,5.91489824756439,0.734489149082256,0.734489149082256
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00578245771166617,-0.00325601639989194,0.312165736276228,FALSE,4.33483439597483,4.85262133472968,0.602579717484007,0.602579717484007
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00835845044730148,-0.00415829779693528,0.312165736276228,FALSE,7.25295103592156,8.11930092862239,1.00822333379315,1.00822333379315
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00644970018486354,-0.0036176508798894,0.292197899411053,FALSE,4.91437729049855,5.49600057882335,0.670976897107256,0.670976897107256
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00564642025559529,-0.00321928979867664,0.292197899411053,FALSE,4.03031430141839,4.50730752322608,0.550272725205918,0.550272725205918
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00826650468087715,-0.0042270531330722,0.292197899411053,FALSE,7.13086820975669,7.97481623645544,0.97360205418374,0.97360205418374
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00679216169258764,-0.00352616084079646,0.240135503172658,FALSE,3.36312726119486,3.61917334036751,0.527096724816572,0.527096724816572
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00578344223142118,-0.0031763888533816,0.240135503172658,FALSE,2.82391657146554,3.03891074500673,0.442587229198666,0.442587229198666
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00946403408393548,-0.00420025873817817,0.240135503172658,FALSE,4.96450398886653,5.34246821164608,0.778077542013876,0.778077542013876
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00589322814473048,-0.00341142014701132,0.352661107102324,FALSE,5.85695633423478,6.65347922405275,0.738481726922557,0.738481726922557
"t4copula_loggamma",0.005,1000,"0.1",FALSE,0.00503940603755025,-0.00306957958848369,0.352661107102324,FALSE,4.89161322024704,5.55685326571035,0.616765222784814,0.616765222784814
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00716140073161063,-0.00397552876690044,0.352661107102324,FALSE,8.07471580799484,9.17284521221263,1.01811072748521,1.01811072748521
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00554364112030922,-0.00327860035146527,0.227763340135569,FALSE,2.64644943901825,2.91949684881206,0.431172163885415,0.431172163885415
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00484124586966589,-0.0029205328512663,0.227763340135569,FALSE,2.23483684294617,2.46541612486308,0.364110276696393,0.364110276696394
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00696783665364407,-0.0038882557688914,0.227763340135569,FALSE,3.61309135616129,3.98587204171039,0.58866207507432,0.58866207507432
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00662232382571659,-0.00352352499769391,0.280315295567165,FALSE,3.98753964970143,4.56739421258897,0.618221253218175,0.618221253218175
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00572879788128085,-0.00311984304227173,0.280315295567165,FALSE,3.27730253731536,3.75387681548399,0.508107319245318,0.508107319245318
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00853065380313554,-0.00411069152119107,0.280315295567165,FALSE,5.5864409185203,6.39880230962226,0.866112141589742,0.866112141589742
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00563146134453458,-0.00325440655353473,0.375990430365497,FALSE,6.15604520276907,6.62736108471992,0.732342561988408,0.732342561988408
"t4copula_loggamma",0.005,1000,"0.1",FALSE,0.00480157766089522,-0.00287948055390361,0.375990430365497,FALSE,5.07881606442462,5.46765769794506,0.604191984622783,0.604191984622783
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00714119712002578,-0.00399615750030727,0.375990430365497,FALSE,9.35157304111503,10.0675432379418,1.11249263674532,1.11249263674532
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00557202720990834,-0.00322777474296662,0.321548613035822,FALSE,4.52654713530785,4.79669409097316,0.609835542875895,0.609835542875895
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0046791852850046,-0.00284227951875755,0.321548613035822,FALSE,3.72326739082515,3.94547414592855,0.501614303945948,0.501614303945949
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00725507111471336,-0.0038344483939329,0.321548613035822,FALSE,6.29167906977198,6.66717012198356,0.84764157014668,0.84764157014668
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0076740501098604,-0.00371775756612066,0.206391129374598,FALSE,2.82594047682509,2.97113809886073,0.498938717589012,0.498938717589013
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00651381013847592,-0.00337420810804959,0.206391129374598,FALSE,2.37376169306115,2.49572624112516,0.419103524901016,0.419103524901016
