"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.0130414857915074,-0.00384497503492068,0.00655466562742375,-0.0035930415593407,0.197308281612975,0.445584566363209,0.371408261470304
"bivt",0.005,1000,"0.1",TRUE,0.011550401226683,-0.00352547799963778,0.00559970084415362,-0.00320385598833789,0.197308281612975,0.445584566363209,0.371408261470304
"bivt",0.005,1000,"0.01",TRUE,0.015364779221536,-0.00427519133950982,0.00804261839631421,-0.00411709643205021,0.197308281612975,0.445584566363209,0.371408261470304
"bivt",0.005,1000,"0.05",TRUE,0.0124036255772034,-0.00396442686415829,0.00614614819274617,-0.00351860157784078,0.358031493607021,0.445584566363209,0.331980662026001
"bivt",0.005,1000,"0.1",TRUE,0.0113007706524269,-0.0037328726868173,0.00543982499749422,-0.00318736085607513,0.358031493607021,0.445584566363209,0.331980662026001
"bivt",0.005,1000,"0.01",TRUE,0.0152917146384677,-0.00436688177686498,0.00799582420007574,-0.00409431762535039,0.358031493607021,0.445584566363209,0.331980662026001
"bivt",0.005,1000,"0.05",TRUE,0.0122598519815574,-0.00421509050633483,0.00605406842487451,-0.00345149328782132,0.679477917595113,0.445584566363209,0.363850758483882
"bivt",0.005,1000,"0.1",TRUE,0.0111781716928347,-0.00403203926051775,0.00536130652064986,-0.00309036109983261,0.679477917595113,0.445584566363209,0.363850758483882
"bivt",0.005,1000,"0.01",TRUE,0.0150775171807508,-0.00450731256222358,0.00785864148515058,-0.00402800283273379,0.679477917595113,0.445584566363209,0.363850758483882
"bivt",0.005,1000,"0.05",TRUE,0.00795043924282291,-0.00469694794868704,0.00795043924282291,-0.00366458343638522,1.48309397756534,0,0.297089056317829
"bivt",0.005,1000,"0.1",TRUE,0.00663576576547098,-0.00460974203987818,0.00663576576547098,-0.00328030550603005,1.48309397756534,0,0.297089056317829
"bivt",0.005,1000,"0.01",TRUE,0.0115187808503812,-0.00481435476661429,0.0115187808503812,-0.00418194343662968,1.48309397756534,0,0.297089056317829
"bivt",0.005,1000,"0.05",TRUE,0.0108383702949715,-0.00420466221208202,0.00691233170526348,-0.00366388474314327,0.518754705601067,0.284861354369163,0.289969594171602
"bivt",0.005,1000,"0.1",TRUE,0.00956528789582795,-0.0039749338545167,0.0059548228489675,-0.00327795618783199,0.518754705601067,0.284861354369163,0.289969594171602
"bivt",0.005,1000,"0.01",TRUE,0.0139836039929072,-0.00451776114008211,0.00927792023505544,-0.00418987038215273,0.518754705601067,0.284861354369163,0.289969594171602
"bivt",0.005,1000,"0.05",TRUE,0.0105590062425537,-0.00443740276444999,0.00670221682621035,-0.00346928791075152,1.00092434158321,0.284861354369163,0.320217458914958
"bivt",0.005,1000,"0.1",TRUE,0.00931172792722583,-0.00430156322846263,0.00576411569937373,-0.00309969629743603,1.00092434158321,0.284861354369163,0.320217458914958
"bivt",0.005,1000,"0.01",TRUE,0.0131030934472261,-0.00463690408144469,0.00861567194215717,-0.00401209021842057,1.00092434158321,0.284861354369163,0.320217458914958
"bivt",0.005,1000,"0.05",TRUE,0.0170670853811662,-0.00427149475840648,0.00703452221372436,-0.00377615903232606,0.518754705601067,0.606307778357255,0.331848606967018
"bivt",0.005,1000,"0.1",TRUE,0.0156357260138635,-0.00406486104532554,0.00625391499695396,-0.00342902796320996,0.518754705601067,0.606307778357255,0.331848606967018
"bivt",0.005,1000,"0.01",TRUE,0.020080074066233,-0.00457271905442894,0.00867768798001461,-0.00428219606937557,0.518754705601067,0.606307778357255,0.331848606967018
"bivt",0.005,1000,"0.05",TRUE,0.0228663558041322,-0.00462039797373452,0.00794085143578364,-0.00378709818928407,1.16164755357725,0.767030990351301,0.199517932744844
"bivt",0.005,1000,"0.1",TRUE,0.0209579540461025,-0.00452653965698895,0.00705460912250679,-0.00348720273442725,1.16164755357725,0.767030990351301,0.199517932744844
