"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","b_marg","B_marg1","B_marg2","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivt",0.005,1000,"0.05",TRUE,0.025324545956108,-0.00461127170205468,0.00743839860344802,-0.00446389659582457,0.197308281612975,0.767030990351301,0.124138142375117,-0.0790363069473212,-0.0790363069473212,-0.122241588915287,-0.636266140660826,0.0072,0.9412,FALSE,4.42760915429727,4.79088017881307,0.868807109426614,1.06314214883393
"bivt",0.005,1000,"0.1",TRUE,0.0230410163673248,-0.00392227098510145,0.00650174974845231,-0.00351368115797164,0.197308281612975,0.767030990351301,0.124138142375117,-0.0790363069473212,-0.0790363069473212,-0.122241588915287,-0.636266140660826,0.0072,0.9412,FALSE,3.67844689828212,3.91747539137962,0.720619335482812,0.84713915589129
"bivt",0.005,1000,"0.01",TRUE,0.0313616977943986,-0.00463724365196336,0.00991469292630079,-0.0044997150603735,0.197308281612975,0.767030990351301,0.124138142375117,-0.0790363069473212,-0.0790363069473212,-0.122241588915287,-0.636266140660826,0.0072,0.9412,FALSE,4.52504974047368,4.86992786939986,0.88474112599789,1.08233578617698
"bivt",0.005,1000,"0.05",TRUE,0.0298639250736088,-0.00367016643095608,0.0117937485722135,-0.00343829681595801,0.036585069618929,0.606307778357255,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.41187337529061,-0.0379368646697976,8e-04,0.2878,FALSE,4.89151710869266,5.03785926943183,0.919145326000971,1.01899782980228
"bivt",0.005,1000,"0.1",TRUE,0.0276520890566972,-0.00331330434946896,0.0107283201136405,-0.00301921230651601,0.036585069618929,0.606307778357255,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.41187337529061,-0.0379368646697976,8e-04,0.2878,FALSE,4.41419055670376,4.50687626966284,0.83084972329629,0.907948313400147
"bivt",0.005,1000,"0.01",TRUE,0.0330039551519967,-0.00437211529964915,0.0133062826754248,-0.00426263740172077,0.036585069618929,0.606307778357255,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.41187337529061,-0.0379368646697976,8e-04,0.2878,FALSE,6.54495333117351,7.12933360740748,1.23572747127831,1.46382392532949
"bivt",0.005,1000,"0.05",TRUE,0.0324760684544527,-0.00431238636580509,0.00808949774720114,-0.00408576426280692,0,0.767030990351301,0.284861354369163,-0.181365606175397,-0.0790363069473212,-0.0899302383337389,0.180801629621425,0.0014,0.7356,FALSE,4.75208692732412,5.24582193959757,1.02960402021098,1.14997901392264
"bivt",0.005,1000,"0.1",TRUE,0.0281627060810514,-0.00390077636314275,0.00658294304714989,-0.00353849679237544,0,0.767030990351301,0.284861354369163,-0.181365606175397,-0.0790363069473212,-0.0899302383337389,0.180801629621425,0.0014,0.7356,FALSE,4.07904148182776,4.44420652502308,0.883479455623281,0.982089287260058
"bivt",0.005,1000,"0.01",TRUE,0.0470324875236027,-0.00460623218503744,0.0131737080838464,-0.00447645510401098,0,0.767030990351301,0.284861354369163,-0.181365606175397,-0.0790363069473212,-0.0899302383337389,0.180801629621425,0.0014,0.7356,FALSE,5.60684536529503,6.26632356997278,1.2151389053747,1.37490175094079
"bivt",0.005,1000,"0.05",TRUE,0.0239656746442851,-0.00455450026326583,0.00796813813043099,-0.00443710674646918,0.197308281612975,0.767030990351301,0.036585069618929,0.0232929922807543,0.0232929922807543,0.312125601362163,-0.207148993299946,0.0013,0.685,FALSE,5.51183010304849,6.43491639130725,1.09326056059192,1.45161921191997
"bivt",0.005,1000,"0.1",TRUE,0.0207541752925974,-0.00395151720434208,0.00653032707614251,-0.00367523178252486,0.197308281612975,0.767030990351301,0.036585069618929,0.0232929922807543,0.0232929922807543,0.312125601362163,-0.207148993299946,0.0013,0.685,FALSE,3.92697642451275,4.50970111568172,0.785190109808209,0.989994520665723
"bivt",0.005,1000,"0.01",TRUE,0.0323651822843298,-0.00460035259177058,0.0117286573187938,-0.00449504160982782,0.197308281612975,0.767030990351301,0.036585069618929,0.0232929922807543,0.0232929922807543,0.312125601362163,-0.207148993299946,0.0013,0.685,FALSE,5.83875809923728,6.76231325611681,1.16056035644861,1.52907353994168
"bivt",0.005,1000,"0.05",TRUE,0.0234181213652386,-0.00436966141359414,0.0110756275651691,-0.00380111173355394,0.518754705601067,0.445584566363209,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.393206480945813,0.0548211546850971,0.0014,0.6302,FALSE,7.10173647722316,8.24410008353422,1.38693094569344,1.61214908951541
"bivt",0.005,1000,"0.1",TRUE,0.0222341424071396,-0.00414949155759976,0.0104058716537639,-0.00338235415997454,0.518754705601067,0.445584566363209,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.393206480945813,0.0548211546850971,0.0014,0.6302,FALSE,6.17063792134071,7.07397914026758,1.20645865815259,1.3809963898445
"bivt",0.005,1000,"0.01",TRUE,0.0252682061792675,-0.00469897078338505,0.0121221877530175,-0.00442744993969839,0.518754705601067,0.445584566363209,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.393206480945813,0.0548211546850971,0.0014,0.6302,FALSE,9.73198278143988,11.6698237377134,1.9021723699096,2.30478814381785
"bivt",0.005,1000,"0.05",TRUE,0.0199613366251543,-0.0047438071859098,0.00912018570677341,-0.00442776691422441,0.518754705601067,0.284861354369163,0.284861354369163,-0.181365606175397,-0.0790363069473212,0.232256938516341,-0.253266848798846,0.0014,0.6608,FALSE,8.08796816320446,9.1430922819642,1.42669155948974,1.791116826833
"bivt",0.005,1000,"0.1",TRUE,0.0160358678051228,-0.00473339457034093,0.0068996175714462,-0.00440450926291547,0.518754705601067,0.284861354369163,0.284861354369163,-0.181365606175397,-0.0790363069473212,0.232256938516341,-0.253266848798846,0.0014,0.6608,FALSE,7.7722088258755,8.83455725003588,1.37145280051453,1.73210610869444
"bivt",0.005,1000,"0.01",TRUE,0.0293407064923247,-0.00475298195277508,0.0144259289979199,-0.00444825970272528,0.518754705601067,0.284861354369163,0.284861354369163,-0.181365606175397,-0.0790363069473212,0.232256938516341,-0.253266848798846,0.0014,0.6608,FALSE,8.5101237053873,9.52096858214284,1.50252020660759,1.86127156859912
"bivt",0.005,1000,"0.05",TRUE,0.0259115303781786,-0.0045157239357049,0.00767916548009956,-0.00443128562162202,0.036585069618929,0.767030990351301,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.348833506083735,-0.0903683372907968,5e-04,0.5848,FALSE,7.34888209800981,8.29171584283071,1.28495024485178,1.61766063280081
"bivt",0.005,1000,"0.1",TRUE,0.0226958243313286,-0.00410408912128003,0.00636016028674459,-0.00394787821236852,0.036585069618929,0.767030990351301,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.348833506083735,-0.0903683372907968,5e-04,0.5848,FALSE,5.70738524315274,6.29225908778331,1.00005334950607,1.20530685970639
"bivt",0.005,1000,"0.01",TRUE,0.0411222366183667,-0.00454886836949717,0.0139182309397856,-0.00447020911475047,0.036585069618929,0.767030990351301,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.348833506083735,-0.0903683372907968,5e-04,0.5848,FALSE,7.56460268378084,8.53297076128331,1.3219913428114,1.67265968857663
"bivt",0.005,1000,"0.05",TRUE,0.0173945893768685,-0.00425479650893796,0.00677438649291344,-0.0038942557831396,0.197308281612975,0.445584566363209,0.197308281612975,0.12562229150883,-0.0790363069473212,0.540400342797658,0.274781043831738,0,0.504,FALSE,8.59644496329913,9.43840873307503,1.42189535519205,1.72236121378003
"bivt",0.005,1000,"0.1",TRUE,0.0151314820830744,-0.00386567873358856,0.00558451426513388,-0.00331687693973538,0.197308281612975,0.445584566363209,0.197308281612975,0.12562229150883,-0.0790363069473212,0.540400342797658,0.274781043831738,0,0.504,FALSE,6.55684084099285,7.16083769291685,1.08480500899113,1.29570036133325
"bivt",0.005,1000,"0.01",TRUE,0.0229354164042702,-0.00464336620185718,0.00968758297145196,-0.00447082137354004,0.197308281612975,0.445584566363209,0.197308281612975,0.12562229150883,-0.0790363069473212,0.540400342797658,0.274781043831738,0,0.504,FALSE,13.2289359922451,14.8620539342599,2.18730247690483,2.73165892293705
"bivt",0.005,1000,"0.05",TRUE,0.0373540617869528,-0.0043399122922958,0.00979326458747747,-0.00393093217876832,0.197308281612975,0.767030990351301,0.284861354369163,-0.181365606175397,-0.0790363069473212,-0.218068515181122,0.164265414638544,0.002,0.8166,FALSE,5.49059978478882,5.98021000230935,1.13131213530445,1.24429889631856
"bivt",0.005,1000,"0.1",TRUE,0.0332492223166168,-0.00411448250387575,0.0083595419688712,-0.00356582958719734,0.197308281612975,0.767030990351301,0.284861354369163,-0.181365606175397,-0.0790363069473212,-0.218068515181122,0.164265414638544,0.002,0.8166,FALSE,5.01598426873147,5.45420032417223,1.0341108256123,1.13025314285703
