"dist","p","n","method","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","n_truth_pts","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0458122681835575,-0.00475996347489128,0.010471296238387,-0.00447628744400717,0.358031493607021,0.767030990351301,0.42212038322025,-0.181365606175397,-0.283694905403472,1.0555864726644,-1.11023348414177,-0.653085675449651,0.0086,0.9984,50,FALSE,0.133646529424999,0.454367703719415,0.0962943140388341,0.432784993486016
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0412796597132583,-0.00474161028887703,0.00909120967891092,-0.00443624439658438,0.358031493607021,0.767030990351301,0.42212038322025,-0.181365606175397,-0.283694905403472,1.0555864726644,-1.11023348414177,-0.653085675449651,0.0086,0.9984,50,FALSE,0.133536489236895,0.453856985700426,0.0962150284451431,0.428797673115368
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0540841714413521,-0.00475996347489128,0.012989921569071,-0.00447628744400717,0.358031493607021,0.767030990351301,0.42212038322025,-0.181365606175397,-0.283694905403472,1.0555864726644,-1.11023348414177,-0.653085675449651,0.0086,0.9984,50,FALSE,0.133646529424999,0.454367703719415,0.0962943140388341,0.432784993486016
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0265547274754774,-0.00474627064391681,0.00973267393606546,-0.00441530287067785,0.679477917595113,0.606307778357255,0.155347896205781,-0.0790363069473212,0.0232929922807543,0.799097673074876,-0.4,-0.653042437737223,0.009,0.9976,50,FALSE,0.112412874319816,0.430959831753425,0.0847439615003139,0.396802022168621
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0242855607643118,-0.00465743365358647,0.00867321641775357,-0.00421058578935304,0.679477917595113,0.606307778357255,0.155347896205781,-0.0790363069473212,0.0232929922807543,0.799097673074876,-0.4,-0.653042437737223,0.009,0.9976,50,FALSE,0.10454152938187,0.425373416794898,0.0763930446611529,0.38144409946521
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0324436216357407,-0.00478023594273064,0.0124821560089049,-0.00449357293378598,0.679477917595113,0.606307778357255,0.155347896205781,-0.0790363069473212,0.0232929922807543,0.799097673074876,-0.4,-0.653042437737223,0.009,0.9976,50,FALSE,0.117343287954119,0.43292048105962,0.0858415159150134,0.405240576876796
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0280505621647979,-0.00469566935290156,0.00783336538829333,-0.00438855280034412,0.197308281612975,0.445584566363209,0.500405558903125,-0.181365606175397,-0.283694905403472,0.890446875410253,-1.03702520212834,-1.01075249839545,0.0142,0.9998,50,FALSE,0.111086131622981,0.445360018981655,0.0800815074339137,0.408366836459426
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0254348149086488,-0.0046226053540485,0.0068176840169991,-0.00424175595973572,0.197308281612975,0.445584566363209,0.500405558903125,-0.181365606175397,-0.283694905403472,0.890446875410253,-1.03702520212834,-1.01075249839545,0.0142,0.9998,50,FALSE,0.108543791398978,0.441264380673133,0.0782580483176341,0.39658981433099
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0330193784539008,-0.00471816939891502,0.00976273151124778,-0.00443375886242899,0.197308281612975,0.445584566363209,0.500405558903125,-0.181365606175397,-0.283694905403472,0.890446875410253,-1.03702520212834,-1.01075249839545,0.0142,0.9998,50,FALSE,0.114452569027865,0.446203489749272,0.0836924761972625,0.411587147688023
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0202015468599691,-0.00452972922385798,0.0091795096333592,-0.00444475104066449,0.036585069618929,0.445584566363209,0.129522870664832,-0.0790363069473212,-0.0790363069473212,0.958426428768331,-1.01247858684928,-0.583798168361435,0.0102,0.9982,50,FALSE,0.105012764972191,0.448309170566259,0.0767389815367959,0.399081746059375
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0183709054868119,-0.00427827148853296,0.00814950948574364,-0.00414785475677992,0.036585069618929,0.445584566363209,0.129522870664832,-0.0790363069473212,-0.0790363069473212,0.958426428768331,-1.01247858684928,-0.583798168361435,0.0102,0.9982,50,FALSE,0.0955479950639542,0.431274909908059,0.0690192984881651,0.367704929861805
