"dist","p","n","method","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","n_truth_pts"
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.010127109770172,-0.00441137273817831,0.480897309582835,-0.181365606175397,-0.283694905403472,0.926569056395307,-0.0668932389937633,0.454875158462424,4e-04,0.5222,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00806994232942129,-0.00403744559398954,0.480897309582835,-0.181365606175397,-0.283694905403472,0.926569056395307,-0.0668932389937633,0.454875158462424,4e-04,0.5222,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0171469764901506,-0.00446187792935933,0.480897309582835,-0.181365606175397,-0.283694905403472,0.926569056395307,-0.0668932389937633,0.454875158462424,4e-04,0.5222,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0104409502820807,-0.00431538987028213,0.147148363586204,-0.0790363069473212,0.0232929922807543,0.84362570775307,-0.012337101516921,-0.326005877278166,0.0035,0.7692,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00929762835618393,-0.00403243466477741,0.147148363586204,-0.0790363069473212,0.0232929922807543,0.84362570775307,-0.012337101516921,-0.326005877278166,0.0035,0.7692,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0127242209515032,-0.00437710704612158,0.147148363586204,-0.0790363069473212,0.0232929922807543,0.84362570775307,-0.012337101516921,-0.326005877278166,0.0035,0.7692,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0147231665303161,-0.00432758145927003,0.369629322549785,0.12562229150883,-0.181365606175397,0.770667631031343,0.0559182440929796,-0.135607517841323,0.0016,0.6054,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.0106870187108387,-0.00398701280823828,0.369629322549785,0.12562229150883,-0.181365606175397,0.770667631031343,0.0559182440929796,-0.135607517841323,0.0016,0.6054,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0192989519616881,-0.00445908073608122,0.369629322549785,0.12562229150883,-0.181365606175397,0.770667631031343,0.0559182440929796,-0.135607517841323,0.0016,0.6054,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.00972845487060778,-0.00441258751425267,0.345268030707577,-0.0790363069473212,-0.181365606175397,0.825044107864204,0.127583999317315,-0.0409266238429681,7e-04,0.7978,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00792845408247005,-0.00430716522499212,0.345268030707577,-0.0790363069473212,-0.181365606175397,0.825044107864204,0.127583999317315,-0.0409266238429681,7e-04,0.7978,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0126470097731641,-0.00447402453842033,0.345268030707577,-0.0790363069473212,-0.181365606175397,0.825044107864204,0.127583999317315,-0.0409266238429681,7e-04,0.7978,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0108652445409353,-0.0044348128260298,0.145876373577799,0.0232929922807543,-0.0790363069473212,0.850981823378766,0.76520993637285,0.329375849764555,2e-04,0.557,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00926061545230656,-0.0042116227468225,0.145876373577799,0.0232929922807543,-0.0790363069473212,0.850981823378766,0.76520993637285,0.329375849764555,2e-04,0.557,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.013969710363605,-0.00447603913837592,0.145876373577799,0.0232929922807543,-0.0790363069473212,0.850981823378766,0.76520993637285,0.329375849764555,2e-04,0.557,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0130203063937755,-0.00446955656272667,0.0511242841654588,0.0232929922807543,0.0232929922807543,0.715610403473326,0.165206947911637,0.351160423903987,0.0011,0.8782,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.0112492871414072,-0.00431234456906446,0.0511242841654588,0.0232929922807543,0.0232929922807543,0.715610403473326,0.165206947911637,0.351160423903987,0.0011,0.8782,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0162338598733131,-0.00451177184897378,0.0511242841654588,0.0232929922807543,0.0232929922807543,0.715610403473326,0.165206947911637,0.351160423903987,0.0011,0.8782,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0114081523635255,-0.00438765029513656,0.164597781494629,-0.0790363069473212,-0.0790363069473212,0.754190859973211,0.0588943674900409,0.0637942690402054,0.0014,0.6604,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00955344603411064,-0.00425087540859313,0.164597781494629,-0.0790363069473212,-0.0790363069473212,0.754190859973211,0.0588943674900409,0.0637942690402054,0.0014,0.6604,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0157727157675857,-0.00447021470477546,0.164597781494629,-0.0790363069473212,-0.0790363069473212,0.754190859973211,0.0588943674900409,0.0637942690402054,0.0014,0.6604,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.00968873775810488,-0.00435617454691784,0.193119806917166,-0.0790363069473212,0.12562229150883,1.02168847806277,-0.171308165883313,-0.201161643008132,0.0021,0.8238,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00795372254150735,-0.00424192134138263,0.193119806917166,-0.0790363069473212,0.12562229150883,1.02168847806277,-0.171308165883313,-0.201161643008132,0.0021,0.8238,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0120727926315001,-0.0044524061774854,0.193119806917166,-0.0790363069473212,0.12562229150883,1.02168847806277,-0.171308165883313,-0.201161643008132,0.0021,0.8238,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0105349038459572,-0.00435789082926815,0.0438064404703384,0.0232929922807543,0.0232929922807543,0.83515275895792,0.124586178051207,-0.347610746172606,0.0083,0.9206,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00929847226358052,-0.00435566040176299,0.0438064404703384,0.0232929922807543,0.0232929922807543,0.83515275895792,0.124586178051207,-0.347610746172606,0.0083,0.9206,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.013102124488557,-0.00445581220567506,0.0438064404703384,0.0232929922807543,0.0232929922807543,0.83515275895792,0.124586178051207,-0.347610746172606,0.0083,0.9206,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0110579303645002,-0.00415807071621322,0.200739495562573,0.0232929922807543,-0.0790363069473212,0.61840417615487,-0.0948078749046566,0.0420322486305207,0.0017,0.8502,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00925995640539146,-0.00397494395156029,0.200739495562573,0.0232929922807543,-0.0790363069473212,0.61840417615487,-0.0948078749046566,0.0420322486305207,0.0017,0.8502,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0159873408859461,-0.00442175472311195,0.200739495562573,0.0232929922807543,-0.0790363069473212,0.61840417615487,-0.0948078749046566,0.0420322486305207,0.0017,0.8502,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0109895918617574,-0.00423939758561214,0.263969179031984,0.0232929922807543,0.12562229150883,0.74746711845881,0.1282289301377,-0.259869189337011,0.002,0.8436,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00926306115226884,-0.00415699830100361,0.263969179031984,0.0232929922807543,0.12562229150883,0.74746711845881,0.1282289301377,-0.259869189337011,0.002,0.8436,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0150372575131765,-0.00445444434127958,0.263969179031984,0.0232929922807543,0.12562229150883,0.74746711845881,0.1282289301377,-0.259869189337011,0.002,0.8436,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0116845034685203,-0.00435541844242288,0.458105518868953,0.0232929922807543,-0.283694905403472,0.972667972792257,0.384203087532679,-0.535128900501878,0.0025,0.8074,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00961039209869459,-0.00402515291131295,0.458105518868953,0.0232929922807543,-0.283694905403472,0.972667972792257,0.384203087532679,-0.535128900501878,0.0025,0.8074,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0156268139405962,-0.00444695534025802,0.458105518868953,0.0232929922807543,-0.283694905403472,0.972667972792257,0.384203087532679,-0.535128900501878,0.0025,0.8074,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0120562493601382,-0.00419910996405644,0.415092857687379,-0.0790363069473212,0.227951590736905,0.862533495762212,-0.309352401565941,0.15509223316578,0.0024,0.7178,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.0100919695483488,-0.00381561175338502,0.415092857687379,-0.0790363069473212,0.227951590736905,0.862533495762212,-0.309352401565941,0.15509223316578,0.0024,0.7178,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0146023696743333,-0.00444795461431192,0.415092857687379,-0.0790363069473212,0.227951590736905,0.862533495762212,-0.309352401565941,0.15509223316578,0.0024,0.7178,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.0114321975526597,-0.00432950837087119,0.13958547251278,0.0232929922807543,-0.0790363069473212,0.889334256211741,0.374098030665232,0.228994177865194,0.0014,0.8112,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00983496836457914,-0.0043012078388575,0.13958547251278,0.0232929922807543,-0.0790363069473212,0.889334256211741,0.374098030665232,0.228994177865194,0.0014,0.8112,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.01",TRUE,0.0145941974834709,-0.00435736172470537,0.13958547251278,0.0232929922807543,-0.0790363069473212,0.889334256211741,0.374098030665232,0.228994177865194,0.0014,0.8112,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.05",TRUE,0.00897414884494772,-0.00440900663808548,0.503729074507192,-0.0790363069473212,-0.283694905403472,0.88457186395114,0.0321438520508794,-0.0525200118428927,0.0028,0.8868,50
"gausscopula_t4t10margs",0.005,1000,"percoord_full","0.1",TRUE,0.00783812430364054,-0.00438757022028727,0.503729074507192,-0.0790363069473212,-0.283694905403472,0.88457186395114,0.0321438520508794,-0.0525200118428927,0.0028,0.8868,50
