"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.00553433842595663,-0.00234668619635175,0.387628293551373
"bivt",0.005,1000,"0.1",TRUE,0.0046581860349654,-0.00213066506478706,0.387628293551373
"bivt",0.005,1000,"0.01",TRUE,0.00867054580505119,-0.00275828440172826,0.387628293551373
"bivt",0.005,1000,"0.05",TRUE,0.00427852691323878,-0.0025683343456461,0.309592671000105
"bivt",0.005,1000,"0.1",TRUE,0.00318281865750073,-0.00242650663391302,0.309592671000105
"bivt",0.005,1000,"0.01",TRUE,0.00570369360745748,-0.00285957202167047,0.309592671000105
"bivt",0.005,1000,"0.05",TRUE,0.00632413684058949,-0.00325994109427116,0.295527131331349
"bivt",0.005,1000,"0.1",TRUE,0.00551286221698246,-0.00288103920564146,0.295527131331349
"bivt",0.005,1000,"0.01",TRUE,0.00704112551883817,-0.00380786768720527,0.295527131331349
"bivt",0.005,1000,"0.05",FALSE,0.00496542059030933,-0.00208964576958993,0.262964427064033
"bivt",0.005,1000,"0.1",FALSE,0.00415720062304494,-0.00202183405415899,0.262964427064033
"bivt",0.005,1000,"0.01",FALSE,0.00604585583032096,-0.00249075042357473,0.262964427064033
"bivt",0.005,1000,"0.05",TRUE,0.00286145354703582,-0.00197628579419641,0.404582817129052
"bivt",0.005,1000,"0.1",TRUE,0.00251538541576019,-0.0018025795804849,0.404582817129052
"bivt",0.005,1000,"0.01",TRUE,0.00334247116601423,-0.00228887124598417,0.404582817129052
"bivt",0.005,1000,"0.05",TRUE,0.00459088177727985,-0.00255218602715655,0.337783777854113
"bivt",0.005,1000,"0.1",TRUE,0.0043013142385475,-0.00235104646854846,0.337783777854113
"bivt",0.005,1000,"0.01",TRUE,0.00596743263812895,-0.00283109201320931,0.337783777854113
"bivt",0.005,1000,"0.05",FALSE,0.0102218331354112,-0.00329864090425697,0.200336199495418
"bivt",0.005,1000,"0.1",FALSE,0.00683638930108384,-0.00308149005982215,0.200336199495418
"bivt",0.005,1000,"0.01",FALSE,0.0129233600803201,-0.00374121661991145,0.200336199495418
"bivt",0.005,1000,"0.05",TRUE,0.00669054556492219,-0.00268738907679464,0.296891652745972
"bivt",0.005,1000,"0.1",TRUE,0.00392458932931165,-0.00247489260650244,0.296891652745972
"bivt",0.005,1000,"0.01",TRUE,0.0099183108923919,-0.0030531388097859,0.296891652745972
"bivt",0.005,1000,"0.05",TRUE,0.00434394164167156,-0.00321331130183203,0.303474121685017
"bivt",0.005,1000,"0.1",TRUE,0.00375683435703892,-0.00303435695273839,0.303474121685017
"bivt",0.005,1000,"0.01",TRUE,0.00516221657139566,-0.00347369116945403,0.303474121685017
"bivt",0.005,1000,"0.05",TRUE,0.00575316403720176,-0.0026261558844494,0.335854506866353
"bivt",0.005,1000,"0.1",TRUE,0.00392104106858547,-0.00251678573024119,0.335854506866353
"bivt",0.005,1000,"0.01",TRUE,0.00764952854584989,-0.00310976433701297,0.335854506866353
"bivt",0.005,1000,"0.05",TRUE,0.00614278748992564,-0.00301563569436597,0.24513458350264
"bivt",0.005,1000,"0.1",TRUE,0.00527191227263832,-0.00277886029614139,0.24513458350264
"bivt",0.005,1000,"0.01",TRUE,0.0101277382190141,-0.00364348449988721,0.24513458350264
"bivt",0.005,1000,"0.05",TRUE,0.00473714724729553,-0.00277204183061192,0.329066183216306
"bivt",0.005,1000,"0.1",TRUE,0.00413143756866206,-0.00259461028004432,0.329066183216306
"bivt",0.005,1000,"0.01",TRUE,0.00613881102769894,-0.00333823711391508,0.329066183216306
"bivt",0.005,1000,"0.05",TRUE,0.00724938515743913,-0.00316253349805186,0.259006445648811
