"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","beta_frac_pos","beta_frac_neg","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac"
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00957939016451043,-0.0037608246132837,0.284861354369163,-0.181365606175397,-0.0790363069473212,0.036585069618929,0.606307778357255,-0.482853253952511,-0.414636094166879,0.0026,0.855
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00804866778463556,-0.00338970921081217,0.284861354369163,-0.181365606175397,-0.0790363069473212,0.036585069618929,0.606307778357255,-0.482853253952511,-0.414636094166879,0.0026,0.855
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0112900211067764,-0.00446595934374941,0.284861354369163,-0.181365606175397,-0.0790363069473212,0.036585069618929,0.606307778357255,-0.482853253952511,-0.414636094166879,0.0026,0.855
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00876617009272068,-0.00442980579211773,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.679477917595113,0.445584566363209,-0.538910547879795,-0.24471244197565,0.002,0.8826
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00794115546530067,-0.00343510254234161,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.679477917595113,0.445584566363209,-0.538910547879795,-0.24471244197565,0.002,0.8826
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.01156645276873,-0.00447684841329212,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.679477917595113,0.445584566363209,-0.538910547879795,-0.24471244197565,0.002,0.8826
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.0105359705865952,-0.00396067635743949,0.284861354369163,0.12562229150883,-0.181365606175397,0.197308281612975,0.606307778357255,-0.249928479043,-0.10419295890382,0.0012,0.674
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00758626907884173,-0.00333409681814259,0.284861354369163,0.12562229150883,-0.181365606175397,0.197308281612975,0.606307778357255,-0.249928479043,-0.10419295890382,0.0012,0.674
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0139893152716499,-0.00446658588413832,0.284861354369163,0.12562229150883,-0.181365606175397,0.197308281612975,0.606307778357255,-0.249928479043,-0.10419295890382,0.0012,0.674
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00869712653797597,-0.00446150555072618,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.197308281612975,0.445584566363209,-0.21132482061057,-0.224994318520655,0.001,0.815
