"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_max","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.0163677748499677,-0.00378882353902591,0.00344968985057337,-0.00193714841854001,0.927754202345347,0.29344813603036
"bivt",0.005,1000,"0.01",TRUE,0.0210586762606184,-0.00401101514954194,0.00530466362851334,-0.00249903180018107,0.927754202345347,0.29344813603036
"bivt",0.005,1000,"0.05",TRUE,0.0147623299930223,-0.00371494094282216,0.00501716060154684,-0.00246477448464298,0.679477917595113,0.293780630513768
"bivt",0.005,1000,"0.1",TRUE,0.0128805219354805,-0.003593636110572,0.00406330680291394,-0.00222545855271058,0.679477917595113,0.293780630513768
"bivt",0.005,1000,"0.01",TRUE,0.0188958737365719,-0.00380569807433105,0.00711237769119548,-0.00264382446232047,0.679477917595113,0.293780630513768
"bivt",0.005,1000,"0.05",TRUE,0.0175098905052845,-0.00368692414249828,0.00471580228051623,-0.00195782263531963,0.840201129589159,0.37149343880654
"bivt",0.005,1000,"0.1",TRUE,0.0141230603593965,-0.00362790567852411,0.00325396611354709,-0.00182108671547565,0.840201129589159,0.37149343880654
"bivt",0.005,1000,"0.01",TRUE,0.0192494801477219,-0.00384734371356389,0.00546665040264225,-0.00232948797754598,0.840201129589159,0.37149343880654
"bivt",0.005,1000,"0.05",TRUE,0.0133640205833817,-0.00362938837974018,0.00430838335048538,-0.00229599232664167,0.679477917595113,0.300248494949974
"bivt",0.005,1000,"0.1",TRUE,0.0121124819866985,-0.00346831782298934,0.00367400151765308,-0.00197822468556198,0.679477917595113,0.300248494949974
"bivt",0.005,1000,"0.01",TRUE,0.0173975530076772,-0.00400521484926883,0.00635290654688887,-0.00303744062784898,0.679477917595113,0.300248494949974
"bivt",0.005,1000,"0.05",TRUE,0.015906453297531,-0.00392499986409952,0.00559709560381038,-0.00287918869695186,0.679477917595113,0.252129340510317
"bivt",0.005,1000,"0.1",TRUE,0.0140724317522059,-0.00375653505967761,0.00466746390690494,-0.0025468333330295,0.679477917595113,0.252129340510317
"bivt",0.005,1000,"0.01",TRUE,0.0204100559390837,-0.00403838744469349,0.00787988872394921,-0.00310288509895049,0.679477917595113,0.252129340510317
"bivt",0.005,1000,"0.05",TRUE,0.0240480833899168,-0.00395587555227171,0.00567631955609413,-0.00215915078527696,1.00092434158321,0.281223121882115
"bivt",0.005,1000,"0.1",TRUE,0.0234664851310743,-0.003939837338297,0.00546255919258505,-0.0021155140830862,1.00092434158321,0.281223121882115
"bivt",0.005,1000,"0.01",TRUE,0.0286064802514514,-0.00404921177180455,0.00735171069650009,-0.00241309956172978,1.00092434158321,0.281223121882115
"bivt",0.005,1000,"0.05",TRUE,0.0800470243378421,-0.00480772735459654,0.0114345716165407,-0.00400501109887943,1.64381718955939,0.169173821885305
"bivt",0.005,1000,"0.1",TRUE,0.0697962947320705,-0.0047800564434631,0.0094537104266344,-0.0038618173054831,1.64381718955939,0.169173821885305
"bivt",0.005,1000,"0.01",TRUE,0.12159065523561,-0.00484691766683886,0.0194625041928567,-0.00420781647262736,1.64381718955939,0.169173821885305
"bivt",0.005,1000,"0.05",TRUE,0.0427258677978321,-0.00446626536383453,0.00583064455758577,-0.00264806715340722,1.48309397756534,0.257305904379458
"bivt",0.005,1000,"0.1",TRUE,0.0381270745356113,-0.00442813205594518,0.0047870198417834,-0.00248003050504853,1.48309397756534,0.257305904379458
"bivt",0.005,1000,"0.01",TRUE,0.0535139273748017,-0.0045288689434099,0.00827882714986801,-0.00292393348311635,1.48309397756534,0.257305904379458
"bivt",0.005,1000,"0.05",TRUE,0.0105632408747643,-0.00348149425691643,0.00426419596411891,-0.00244901006618871,0.518754705601067,0.256040807892373
"bivt",0.005,1000,"0.1",TRUE,0.00968509962341767,-0.00331069675275293,0.00374147240659543,-0.00216208147482466,0.518754705601067,0.256040807892373
"bivt",0.005,1000,"0.01",TRUE,0.0126329519963597,-0.00368310573887943,0.00549621502582135,-0.00278770411681773,0.518754705601067,0.256040807892373
"bivt",0.005,1000,"0.05",TRUE,0.0136845893712973,-0.00369490084567185,0.00367693274614423,-0.00218964725198718,0.767030990351301,0.339930750784996
"bivt",0.005,1000,"0.1",TRUE,0.0128241126400956,-0.00360194955217143,0.0032773361278889,-0.00198948933888613,0.767030990351301,0.339930750784996
"bivt",0.005,1000,"0.01",TRUE,0.0161412089274594,-0.00388826924991457,0.00481776181378358,-0.00260603969576447,0.767030990351301,0.339930750784996
"bivt",0.005,1000,"0.05",TRUE,0.035052268322418,-0.00424446667424597,0.00567403912766127,-0.00216500725473174,1.3223707655713,0.270000931746355
"bivt",0.005,1000,"0.1",TRUE,0.032588303253702,-0.00419441796188948,0.00501738569318041,-0.00197720913702588,1.3223707655713,0.270000931746355
"bivt",0.005,1000,"0.01",TRUE,0.0502213011617283,-0.00434599176763969,0.00971662789572238,-0.00254596054087121,1.3223707655713,0.270000931746355
"bivt",0.005,1000,"0.05",TRUE,0.0189762336172139,-0.00393212233679561,0.00534871072347636,-0.00252590588221679,0.840201129589159,0.294198926099999
"bivt",0.005,1000,"0.1",TRUE,0.0171120403176444,-0.00380973310296402,0.00454408070952633,-0.00224235047700857,0.840201129589159,0.294198926099999
"bivt",0.005,1000,"0.01",TRUE,0.0233644387473476,-0.00406051992800209,0.00724276406863666,-0.00282338164754766,0.840201129589159,0.294198926099999
"bivt",0.005,1000,"0.05",TRUE,0.0131285933623853,-0.00360356128143524,0.00579125118054865,-0.00265407465169725,0.518754705601067,0.286199940432194
"bivt",0.005,1000,"0.1",TRUE,0.0122632348934572,-0.00348032658652693,0.00527613671950093,-0.00244704845661087,0.518754705601067,0.286199940432194
"bivt",0.005,1000,"0.01",TRUE,0.015700182234637,-0.00373938724672665,0.00732201867578908,-0.0028822533542058,0.518754705601067,0.286199940432194
"bivt",0.005,1000,"0.05",TRUE,0.0318359499222564,-0.00439069294324292,0.006528551698384,-0.00305314623925159,1.16164755357725,0.267483812767192
"bivt",0.005,1000,"0.1",TRUE,0.0300403969687136,-0.00430766614815156,0.00596659727354109,-0.00278785958866396,1.16164755357725,0.267483812767192
"bivt",0.005,1000,"0.01",TRUE,0.0387724057307583,-0.00446357703867776,0.00869945511096447,-0.0032860250049289,1.16164755357725,0.267483812767192
"bivt",0.005,1000,"0.05",TRUE,0.0263460911876008,-0.00426724888115405,0.00481038994681039,-0.00265871861223728,1.16164755357725,0.276055180071041
"bivt",0.005,1000,"0.1",TRUE,0.0240716869242413,-0.00419272593155874,0.00409856936967026,-0.00242060339090064,1.16164755357725,0.276055180071041
"bivt",0.005,1000,"0.01",TRUE,0.0367900558465632,-0.00440837292765304,0.00807903882816296,-0.00310963720510717,1.16164755357725,0.276055180071041
"bivt",0.005,1000,"0.05",TRUE,0.0275041436488283,-0.00418306502450461,0.0069465583953996,-0.00277728690419496,1.00092434158321,0.226855760596988
"bivt",0.005,1000,"0.1",TRUE,0.0249018069647507,-0.00409346252704298,0.00599009673633526,-0.0025334968223662,1.00092434158321,0.226855760596988
"bivt",0.005,1000,"0.01",TRUE,0.0311383441261555,-0.00432770129805754,0.00828227081077787,-0.00317081264247004,1.00092434158321,0.226855760596988
"bivt",0.005,1000,"0.05",TRUE,0.0249522599177994,-0.00404512507410238,0.00600864019209676,-0.00240198049255823,1.00092434158321,0.280135304103625
"bivt",0.005,1000,"0.1",TRUE,0.0237533073834865,-0.00399396658816066,0.00556797771474524,-0.00226278870854228,1.00092434158321,0.280135304103625
"bivt",0.005,1000,"0.01",TRUE,0.030737593057058,-0.00415964377313236,0.00813497894237129,-0.0027135624662571,1.00092434158321,0.280135304103625
