"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0051423967611639,-0.00385181431423037,0.00395835122365006,-0.00233984561231355,0.840201129589159,0.124138142375117,0.25,FALSE,4.0898818570374,4.54493926936807,0.606643666442134,0.606643666442134
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00458570153822742,-0.00375788350299747,0.00346664581623699,-0.00212222361725038,0.840201129589159,0.124138142375117,0.25,FALSE,3.82000533296623,4.24503515110581,0.566613443132019,0.566613443132019
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00641889418487095,-0.00398739666305189,0.00508582755167531,-0.00265396726056301,0.840201129589159,0.124138142375117,0.25,FALSE,4.56565033363195,5.07364374250127,0.677213414691041,0.677213414691042
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0138800956589185,-0.00306874990167107,0.00376772387221215,-0.00223732612459675,0.358031493607021,0.767030990351301,0.25,FALSE,3.58904818429889,3.93448133014267,0.551110704017332,0.551110704017332
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0131444594418511,-0.00294896562304463,0.00342610191551415,-0.00206597343571838,0.358031493607021,0.767030990351301,0.25,FALSE,3.41905209383997,3.74812371949986,0.525007219114883,0.525007219114883
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0162884999727763,-0.0032517819847235,0.00488616227305654,-0.00249915547266882,0.358031493607021,0.767030990351301,0.25,FALSE,3.93540099087233,4.31416936472165,0.604294369788137,0.604294369788137
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00478355277343617,-0.00406404716659052,0.00478355277343617,-0.00245346363875099,1.00092434158321,0,0.25,FALSE,4.65290946976354,5.09933780065948,0.674789771106804,0.674789771106804
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00402597303420721,-0.00398879466017569,0.00402597303420721,-0.00224871694958033,1.00092434158321,0,0.25,FALSE,4.333522964993,4.7493074191572,0.628470635123342,0.628470635123342
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0083579449974517,-0.00415728876644892,0.0083579449974517,-0.00270715497440889,1.00092434158321,0,0.25,FALSE,5.36823805227491,5.88329934222752,0.778530540961827,0.778530540961827
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00585310942241962,-0.00341327980709905,0.00458609373743171,-0.00186964307491902,0.679477917595113,0.124138142375117,0.25,FALSE,3.17303640210373,3.50186796718365,0.50848618018999,0.50848618018999
