"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat"
"bivt",0.001,5000,"0.01",TRUE,0.000919962352383783,-0.000883442890064975,0.000919962352383783,-0.000432530220039597,1.58280612984191,0,0.238062485057923
"bivt",0.001,5000,"0.05",TRUE,0.000604177793578243,-0.00063470258308953,0.000498163718658643,-0.000339622521511319,0.592099746000324,0.0683711765607358,0.282950858887478
"bivt",0.001,5000,"0.1",TRUE,0.000538504045236736,-0.000615122664076599,0.000436830101258231,-0.000304226329399888,0.592099746000324,0.0683711765607358,0.282950858887478
"bivt",0.001,5000,"0.01",TRUE,0.00075001435641818,-0.000664337345501533,0.000634362491746832,-0.000393195661564609,0.592099746000324,0.0683711765607358,0.282950858887478
"bivt",0.001,5000,"0.05",TRUE,0.000593236415936375,-0.000647756318722759,0.000593236415936375,-0.000363220807793321,0.592099746000324,0,0.276303708991127
"bivt",0.001,5000,"0.1",TRUE,0.000506570062289735,-0.000628798399932302,0.000506570062289735,-0.000328949055438437,0.592099746000324,0,0.276303708991127
"bivt",0.001,5000,"0.01",TRUE,0.000783762986649832,-0.000673522499162424,0.000783762986649832,-0.000409800401519824,0.592099746000324,0,0.276303708991127
"bivt",0.001,5000,"0.05",TRUE,0.000907158251705617,-0.000526368520215964,0.000429158996695666,-0.000312973872831113,0.371942771813304,0.288528150747756,0.329409158741553
"bivt",0.001,5000,"0.1",TRUE,0.000855703311421002,-0.000509655900140972,0.000390600428854519,-0.000288731382339978,0.371942771813304,0.288528150747756,0.329409158741553
"bivt",0.001,5000,"0.01",TRUE,0.00103783951853145,-0.000557774649074071,0.000527087056947978,-0.000358530031996444,0.371942771813304,0.288528150747756,0.329409158741553
"bivt",0.001,5000,"0.05",TRUE,0.000789798119155248,-0.000681459713469955,0.000671517095284543,-0.00035713986031306,0.702178233093833,0.0683711765607358,0.24777720300154
"bivt",0.001,5000,"0.1",TRUE,0.000697685208598569,-0.000667291822100197,0.000585491580426713,-0.000328547016612668,0.702178233093833,0.0683711765607358,0.24777720300154
"bivt",0.001,5000,"0.01",TRUE,0.00094953106396989,-0.000710526430604057,0.000820693890745604,-0.000415800678511662,0.702178233093833,0.0683711765607358,0.24777720300154
"bivt",0.001,5000,"0.05",TRUE,0.000582454182465539,-0.00088966416713457,0.000582454182465539,-0.000330526324410247,1.80296310402893,0,0.246918517396289
"bivt",0.001,5000,"0.1",TRUE,0.00049823453284359,-0.000884195059925999,0.00049823453284359,-0.000297341970696413,1.80296310402893,0,0.246918517396289
"bivt",0.001,5000,"0.01",TRUE,0.000891503488334396,-0.000897578208192699,0.000891503488334396,-0.00037854555821995,1.80296310402893,0,0.246918517396289
"bivt",0.001,5000,"0.05",TRUE,0.000977367887371246,-0.000517875909710309,0.000481771690150193,-0.000300654916946014,0.371942771813304,0.288528150747756,0.279069484743934
"bivt",0.001,5000,"0.1",TRUE,0.000912090298546404,-0.000501038750656186,0.000432854903476518,-0.000276231776442863,0.371942771813304,0.288528150747756,0.279069484743934
"bivt",0.001,5000,"0.01",TRUE,0.00115392796505123,-0.000549014792550371,0.000614079758055919,-0.000345823422408802,0.371942771813304,0.288528150747756,0.279069484743934
"bivt",0.001,5000,"0.05",TRUE,0.00076225722266869,-0.000588206832301912,0.000474244767394986,-0.000333165117996077,0.482021258906814,0.178449663654246,0.279401216474854
"bivt",0.001,5000,"0.1",TRUE,0.000664740868204059,-0.000571522691363881,0.000392665884666841,-0.000306147750962183,0.482021258906814,0.178449663654246,0.279401216474854
"bivt",0.001,5000,"0.01",TRUE,0.000921417556782655,-0.000616726804887365,0.000607392917804618,-0.000379348770483771,0.482021258906814,0.178449663654246,0.279401216474854
"bivt",0.001,5000,"0.05",TRUE,0.000813300568953447,-0.000823071161934993,0.000813300568953447,-0.000380868137237069,1.25257066856138,0,0.24415626835675
"bivt",0.001,5000,"0.1",TRUE,0.000731794790481997,-0.000814856191120188,0.000731794790481997,-0.000352121267937872,1.25257066856138,0,0.24415626835675
"bivt",0.001,5000,"0.01",TRUE,0.00102701676523021,-0.000842064894701539,0.00102701676523021,-0.000447333419421604,1.25257066856138,0,0.24415626835675
"bivt",0.001,5000,"0.05",TRUE,0.00114783235082987,-0.00056216511672332,0.000441742550906603,-0.000290994616644383,0.482021258906814,0.398606637841266,0.319204881269732
"bivt",0.001,5000,"0.1",TRUE,0.0010772242561272,-0.000547660647895962,0.000394346535788406,-0.000267506889023531,0.482021258906814,0.398606637841266,0.319204881269732
"bivt",0.001,5000,"0.01",TRUE,0.00129012414186346,-0.000592795191718713,0.000537256583786574,-0.000340595251253015,0.482021258906814,0.398606637841266,0.319204881269732
"bivt",0.001,5000,"0.05",TRUE,0.000690205740571178,-0.000792862199304128,0.000578506402300971,-0.000350711948580663,1.14249218146787,0.0683711765607358,0.257585085040576
"bivt",0.001,5000,"0.1",TRUE,0.000611099263423814,-0.000782181775961916,0.000504627774603024,-0.000317233408029873,1.14249218146787,0.0683711765607358,0.257585085040576
"bivt",0.001,5000,"0.01",TRUE,0.000868394624040948,-0.000808300630921107,0.00074491945286891,-0.000399104801782175,1.14249218146787,0.0683711765607358,0.257585085040576
"bivt",0.001,5000,"0.05",TRUE,0.00104033717992227,-0.000548639237641275,0.000528958718748564,-0.000345278661247965,0.371942771813304,0.288528150747756,0.27893790019923
"bivt",0.001,5000,"0.1",TRUE,0.000905677490975449,-0.000526623581854596,0.000428049365380289,-0.000313343852482506,0.371942771813304,0.288528150747756,0.27893790019923
"bivt",0.001,5000,"0.01",TRUE,0.00111773400170275,-0.000584276601717663,0.000586957243026404,-0.000396972438517738,0.371942771813304,0.288528150747756,0.27893790019923
"bivt",0.001,5000,"0.05",TRUE,0.000751809543298554,-0.000825309985283722,0.000751809543298554,-0.000388702512262956,1.25257066856138,0,0.245115903938946
"bivt",0.001,5000,"0.1",TRUE,0.000679645318092733,-0.00081688547666919,0.000679645318092733,-0.000359222401680521,1.25257066856138,0,0.245115903938946
"bivt",0.001,5000,"0.01",TRUE,0.00106006980948744,-0.000840622398590918,0.00106006980948744,-0.000442285653812761,1.25257066856138,0,0.245115903938946
"bivt",0.001,5000,"0.05",TRUE,0.00272367087040265,-0.000411134723731304,0.000441538435859221,-0.000314613287937816,0.151785797626284,0.948999073308815,0.297400313891592
"bivt",0.001,5000,"0.1",TRUE,0.00258032383299792,-0.000386874524495258,0.000386044738570362,-0.000286376577677488,0.151785797626284,0.948999073308815,0.297400313891592
"bivt",0.001,5000,"0.01",TRUE,0.00297417861564684,-0.000454663299596977,0.000538517077586189,-0.000365276671729714,0.151785797626284,0.948999073308815,0.297400313891592
"bivt",0.001,5000,"0.05",TRUE,0.00161082543328044,-0.000313611122791195,0.000406216574254626,-0.000284378315268258,0.041707310532774,0.618763612028285,0.333035498918445
"bivt",0.001,5000,"0.1",TRUE,0.00152499952625595,-0.000294977302917344,0.000359989886165938,-0.000264950894437462,0.041707310532774,0.618763612028285,0.333035498918445
"bivt",0.001,5000,"0.01",TRUE,0.0018280249204873,-0.000346674758812444,0.000523202380711293,-0.000318850107714984,0.041707310532774,0.618763612028285,0.333035498918445
"bivt",0.001,5000,"0.05",TRUE,0.000589946135182533,-0.000656474144072074,0.000589946135182533,-0.000378980720827408,0.592099746000324,0,0.24703370889816
"bivt",0.001,5000,"0.1",TRUE,0.00052325104448483,-0.000640145864702168,0.00052325104448483,-0.000349462778845902,0.592099746000324,0,0.24703370889816
"bivt",0.001,5000,"0.01",TRUE,0.000738371509260888,-0.000686548802093856,0.000738371509260888,-0.000433349095503601,0.592099746000324,0,0.24703370889816
"bivt",0.001,5000,"0.05",TRUE,0.001469572965155,-0.00067784533967482,0.000657712449045133,-0.000349845533846125,0.702178233093833,0.398606637841266,0.29226565191768
"bivt",0.001,5000,"0.1",TRUE,0.00139521679820111,-0.000664637870146224,0.00060780052282877,-0.00032319095963652,0.702178233093833,0.398606637841266,0.29226565191768
"bivt",0.001,5000,"0.01",TRUE,0.0018391671570839,-0.000700332757778202,0.000905804285852576,-0.000395228379766856,0.702178233093833,0.398606637841266,0.29226565191768
"bivt",0.001,5000,"0.05",TRUE,0.00175056603146294,-0.000307210646268124,0.000481482251827554,-0.000307210646268124,0,0.618763612028285,0.344082077116642
"bivt",0.001,5000,"0.1",TRUE,0.00164651520659685,-0.000282965821752202,0.000425439441524564,-0.000282965821752202,0,0.618763612028285,0.344082077116642
"bivt",0.001,5000,"0.01",TRUE,0.00193358881176634,-0.000348029545193621,0.000580060143649845,-0.000348029545193621,0,0.618763612028285,0.344082077116642
"bivt",0.001,5000,"0.05",TRUE,0.00137832829074098,-0.000709662953712396,0.000596464032894086,-0.000345874521056923,0.812256720187343,0.398606637841266,0.255584190049011
"bivt",0.001,5000,"0.1",TRUE,0.00123483344982844,-0.000702518858985411,0.000500142447133797,-0.000329778971265201,0.812256720187343,0.398606637841266,0.255584190049011
"bivt",0.001,5000,"0.01",TRUE,0.00163614979448421,-0.000729489420447481,0.000769527927914439,-0.000390543285221418,0.812256720187343,0.398606637841266,0.255584190049011
"bivt",0.001,5000,"0.05",TRUE,0.00166591264195153,-0.000521471666082588,0.000435887093346124,-0.00030587074123163,0.371942771813304,0.618763612028285,0.326300648562812
"bivt",0.001,5000,"0.1",TRUE,0.00153837577620174,-0.000495533236036853,0.000367194467573552,-0.00026824575239582,0.371942771813304,0.618763612028285,0.326300648562812
"bivt",0.001,5000,"0.01",TRUE,0.00188720789293163,-0.000554345308435953,0.000555078918952423,-0.000353555602048452,0.371942771813304,0.618763612028285,0.326300648562812
"bivt",0.001,5000,"0.05",TRUE,0.000663799134440547,-0.000844284004282536,0.000663799134440547,-0.000391691007977487,1.36264915565489,0,0.250986818615282
"bivt",0.001,5000,"0.1",TRUE,0.000549800409160953,-0.00083502209383906,0.000549800409160953,-0.000355509089863587,1.36264915565489,0,0.250986818615282
"bivt",0.001,5000,"0.01",TRUE,0.000811746061300862,-0.000857949217519121,0.000811746061300862,-0.000445074554423177,1.36264915565489,0,0.250986818615282
"bivt",0.001,5000,"0.05",TRUE,0.00070945662290872,-0.000815202882283502,0.00070945662290872,-0.000353334453691496,1.25257066856138,0,0.269099024698423
"bivt",0.001,5000,"0.1",TRUE,0.000627519867362061,-0.00080790042004198,0.000627519867362061,-0.000327780750294155,1.25257066856138,0,0.269099024698423
"bivt",0.001,5000,"0.01",TRUE,0.000955213140486859,-0.000828931356602722,0.000955213140486859,-0.000401374874750663,1.25257066856138,0,0.269099024698423
"bivt",0.001,5000,"0.05",TRUE,0.000627386059273949,-0.000812549490995927,0.000627386059273949,-0.000344049369877677,1.25257066856138,0,0.263116972108313
"bivt",0.001,5000,"0.1",TRUE,0.000542206471964034,-0.000803860538304107,0.000542206471964034,-0.000313643882991652,1.25257066856138,0,0.263116972108313
"bivt",0.001,5000,"0.01",TRUE,0.000766476555139789,-0.000828954494126273,0.000766476555139789,-0.000401455840511883,1.25257066856138,0,0.263116972108313
"bivt",0.001,5000,"0.05",TRUE,0.00305007655291403,-0.000512395131018123,0.000404467493124537,-0.000292704773597267,0.371942771813304,1.05907756040233,0.302034665564783
"bivt",0.001,5000,"0.1",TRUE,0.00290694051015893,-0.000495278210993436,0.00035483141427082,-0.000267875825827616,0.371942771813304,1.05907756040233,0.302034665564783
"bivt",0.001,5000,"0.01",TRUE,0.00339349393280496,-0.000542414029660963,0.000523556241282588,-0.000336248686020211,0.371942771813304,1.05907756040233,0.302034665564783
"bivt",0.001,5000,"0.05",TRUE,0.000522789556792576,-0.000721190240372281,0.000522789556792576,-0.000298749695267589,0.922335207280853,0,0.263849638053903
"bivt",0.001,5000,"0.1",TRUE,0.000446248088831092,-0.000710407025110898,0.000446248088831092,-0.000271628216456599,0.922335207280853,0,0.263849638053903
"bivt",0.001,5000,"0.01",TRUE,0.000752743736060595,-0.000736684310915743,0.000752743736060595,-0.000337719714483041,0.922335207280853,0,0.263849638053903
"bivt",0.001,5000,"0.05",TRUE,0.001071948776392,-0.000810392415252616,0.00055264736517013,-0.000336501056455836,1.25257066856138,0.288528150747756,0.244236663604105
"bivt",0.001,5000,"0.1",TRUE,0.000977859521487178,-0.000803760127421024,0.000482140103898364,-0.000313292512475885,1.25257066856138,0.288528150747756,0.244236663604105
"bivt",0.001,5000,"0.01",TRUE,0.00140005381979373,-0.000825048364995893,0.000798518033857144,-0.000387787017322099,1.25257066856138,0.288528150747756,0.244236663604105
"bivt",0.001,5000,"0.05",TRUE,0.00100349058679946,-0.000586804131074203,0.000501347145345071,-0.000330893661884031,0.482021258906814,0.288528150747756,0.29433457817554
"bivt",0.001,5000,"0.1",TRUE,0.00093697788795732,-0.000570260188231152,0.000451504809576794,-0.000304103323823557,0.482021258906814,0.288528150747756,0.29433457817554
"bivt",0.001,5000,"0.01",TRUE,0.00113713190874608,-0.000602325941612989,0.000601493369403562,-0.000356028815915308,0.482021258906814,0.288528150747756,0.29433457817554
"bivt",0.001,5000,"0.05",TRUE,0.00247773829648103,-0.000437543305372133,0.000502997701478528,-0.000345350523890533,0.151785797626284,0.838920586215305,0.31710613700164
"bivt",0.001,5000,"0.1",TRUE,0.00233859046569216,-0.000398770641614358,0.000442861241511712,-0.000300222598027389,0.151785797626284,0.838920586215305,0.31710613700164
"bivt",0.001,5000,"0.01",TRUE,0.00280329139095948,-0.000456457273127089,0.000643694186089072,-0.000367364697070792,0.151785797626284,0.838920586215305,0.31710613700164
"bivt",0.001,5000,"0.05",TRUE,0.00130720044103963,-0.000610039850552095,0.000548719129792453,-0.000368520289695584,0.482021258906814,0.398606637841266,0.246385612707462
"bivt",0.001,5000,"0.1",TRUE,0.00121231915320521,-0.000587025483910599,0.00048502961980679,-0.00033125210831811,0.482021258906814,0.398606637841266,0.246385612707462
"bivt",0.001,5000,"0.01",TRUE,0.00164544358921913,-0.000654488485709705,0.000775766431270413,-0.000440497929699295,0.482021258906814,0.398606637841266,0.246385612707462
"bivt",0.001,5000,"0.05",TRUE,0.000592675666131915,-0.000626376896128544,0.000487421723540359,-0.00032457150853542,0.592099746000324,0.0683711765607358,0.297740527688227
"bivt",0.001,5000,"0.1",TRUE,0.000491107235885226,-0.000616112975420276,0.000392565568713977,-0.000306016594750208,0.592099746000324,0.0683711765607358,0.297740527688227
"bivt",0.001,5000,"0.01",TRUE,0.000793900102853548,-0.00065293495569589,0.000675347994313268,-0.000372582645758802,0.592099746000324,0.0683711765607358,0.297740527688227
"bivt",0.001,5000,"0.05",TRUE,0.000646556090636301,-0.000797827352845337,0.000646556090636301,-0.00036627557268471,1.14249218146787,0,0.254212625374136
"bivt",0.001,5000,"0.1",TRUE,0.000548958413492652,-0.000789510159421023,0.000548958413492652,-0.000340204743055312,1.14249218146787,0,0.254212625374136
"bivt",0.001,5000,"0.01",TRUE,0.000865170259707671,-0.000810669869600602,0.000865170259707671,-0.000406531347590755,1.14249218146787,0,0.254212625374136
"bivt",0.001,5000,"0.05",FALSE,0.00171225169456968,-0.00044146419172188,0.000460845768482447,-0.000349914086239889,0.151785797626284,0.618763612028285,0.2401816080504
"bivt",0.001,5000,"0.1",FALSE,0.00162533282224924,-0.000411621091119037,0.000414030398402741,-0.000315179376240465,0.151785797626284,0.618763612028285,0.2401816080504
"bivt",0.001,5000,"0.01",FALSE,0.0019731944763322,-0.000498438138347834,0.000601392148937117,-0.000416226683577266,0.151785797626284,0.618763612028285,0.2401816080504
"bivt",0.001,5000,"0.05",TRUE,0.000593866027193012,-0.000868996733981987,0.000593866027193012,-0.000362197685042314,1.58280612984191,0,0.262193489033221
"bivt",0.001,5000,"0.1",TRUE,0.000504421786492455,-0.000861523470751824,0.000504421786492455,-0.000325813366289295,1.58280612984191,0,0.262193489033221
"bivt",0.001,5000,"0.01",TRUE,0.000731733725317764,-0.000878817744669818,0.000731733725317764,-0.000410012243734782,1.58280612984191,0,0.262193489033221
"bivt",0.001,5000,"0.05",TRUE,0.00114249724959115,-0.000662497829776939,0.000605513971853424,-0.00031887205019583,0.702178233093833,0.288528150747756,0.250637052957158
"bivt",0.001,5000,"0.1",TRUE,0.00097373358315218,-0.000651513830813848,0.000479048267190005,-0.000296704759569412,0.702178233093833,0.288528150747756,0.250637052957158
"bivt",0.001,5000,"0.01",TRUE,0.00146185263976294,-0.000691596063528565,0.000844827950438622,-0.000377596473464185,0.702178233093833,0.288528150747756,0.250637052957158
"bivt",0.001,5000,"0.05",TRUE,0.00170890612659643,-0.000741843147698843,0.000628826448301872,-0.000350694998673394,0.922335207280853,0.508685124934776,0.27859217901498
"bivt",0.001,5000,"0.1",TRUE,0.00153551230188885,-0.000728478944779095,0.000524567225406329,-0.000317081930814893,0.922335207280853,0.508685124934776,0.27859217901498
"bivt",0.001,5000,"0.01",TRUE,0.00198900842963071,-0.000765943901409808,0.000797247950595026,-0.000411312176876417,0.922335207280853,0.508685124934776,0.27859217901498
"bivt",0.001,5000,"0.05",TRUE,0.000491469457220003,-0.000671901618227584,0.000491469457220003,-0.000337850248598368,0.702178233093833,0,0.299285094744182
"bivt",0.001,5000,"0.1",TRUE,0.000433467079774534,-0.000661908763456331,0.000433467079774534,-0.000317683229587687,0.702178233093833,0,0.299285094744182
"bivt",0.001,5000,"0.01",TRUE,0.0006723653178932,-0.000698313202366662,0.0006723653178932,-0.000391152626310016,0.702178233093833,0,0.299285094744182
"bivt",0.001,5000,"0.05",TRUE,0.000838022453904781,-0.00059170280955234,0.000537627396368485,-0.000338826308516329,0.482021258906814,0.178449663654246,0.281927099088745
"bivt",0.001,5000,"0.1",TRUE,0.000764404755257899,-0.000576698759289502,0.00047604132049843,-0.000314529586590298,0.482021258906814,0.178449663654246,0.281927099088745
"bivt",0.001,5000,"0.01",TRUE,0.00104769046247264,-0.000628580840661729,0.0007130285583244,-0.000398544534685142,0.482021258906814,0.178449663654246,0.281927099088745
"bivt",0.001,5000,"0.05",TRUE,0.000715941721664491,-0.000909498403631075,0.000715941721664491,-0.00038697293841214,1.91304159112244,0,0.235809397325299
"bivt",0.001,5000,"0.1",TRUE,0.000613058462745672,-0.000905353627151933,0.000613058462745672,-0.000358897630927076,1.91304159112244,0,0.235809397325299
"bivt",0.001,5000,"0.01",TRUE,0.00103398849946922,-0.000917757147726205,0.00103398849946922,-0.000442914864612043,1.91304159112244,0,0.235809397325299
"bivt",0.001,5000,"0.05",TRUE,0.000701328366158668,-0.000922829717760838,0.000701328366158668,-0.000416447445102004,2.02312007821595,0,0.236153564018938
"bivt",0.001,5000,"0.1",TRUE,0.000621897629321486,-0.000919674171357309,0.000621897629321486,-0.000392585576096888,2.02312007821595,0,0.236153564018938
"bivt",0.001,5000,"0.01",TRUE,0.000952221435776397,-0.000932514210258129,0.000952221435776397,-0.000489680432927159,2.02312007821595,0,0.236153564018938
"bivt",0.001,5000,"0.05",TRUE,0.000900760176320417,-0.000564809934765599,0.00042436449839427,-0.000295277487428772,0.482021258906814,0.288528150747756,0.316344391960962
"bivt",0.001,5000,"0.1",TRUE,0.000852366477665267,-0.000551326857496372,0.000388099920059182,-0.000273443744314154,0.482021258906814,0.288528150747756,0.316344391960962
"bivt",0.001,5000,"0.01",TRUE,0.00105410277719581,-0.000585628982566941,0.000539274185318144,-0.000328990691952409,0.482021258906814,0.288528150747756,0.316344391960962
"bivt",0.001,5000,"0.05",TRUE,0.000607653207223271,-0.000665998951376829,0.000607653207223271,-0.00032593781743452,0.702178233093833,0,0.325449703770301
"bivt",0.001,5000,"0.1",FALSE,0.0004922626294468,-0.000655665113002567,0.0004922626294468,-0.000305082644441654,0.702178233093833,0,0.325449703770301
"bivt",0.001,5000,"0.01",TRUE,0.000703850789293487,-0.000680753573812954,0.000703850789293487,-0.000355714768863927,0.702178233093833,0,0.325449703770301
"bivt",0.001,5000,"0.05",TRUE,0.000724616151237429,-0.000773784100691694,0.000724616151237429,-0.000364823099026503,1.03241369437436,0,0.242781143593826
"bivt",0.001,5000,"0.1",TRUE,0.000604376316354581,-0.000760814846107748,0.000604376316354581,-0.000328407573151639,1.03241369437436,0,0.242781143593826
"bivt",0.001,5000,"0.01",TRUE,0.00095055792204486,-0.000796404856414287,0.00095055792204486,-0.000428338446804834,1.03241369437436,0,0.242781143593826
"bivt",0.001,5000,"0.05",TRUE,0.00062633046547049,-0.000783556310506903,0.00062633046547049,-0.000392261850966867,1.03241369437436,0,0.206861933354784
"bivt",0.001,5000,"0.1",FALSE,0.000544058640413927,-0.000767124683370134,0.000544058640413927,-0.000346124554540764,1.03241369437436,0,0.206861933354784
"bivt",0.001,5000,"0.01",TRUE,0.000868492989902669,-0.000805299170527288,0.000868492989902669,-0.000453312212538608,1.03241369437436,0,0.206861933354784
"bivt",0.001,5000,"0.05",TRUE,0.00141921441953425,-0.000659843158200347,0.000623909038832434,-0.000313514540917677,0.702178233093833,0.398606637841266,0.288500290597871
"bivt",0.001,5000,"0.1",TRUE,0.00132648054411111,-0.00065220841053756,0.000561660989511285,-0.000298106521409565,0.702178233093833,0.398606637841266,0.288500290597871
"bivt",0.001,5000,"0.01",TRUE,0.00168100179359017,-0.000681789900363687,0.000799635042922414,-0.000357806224982156,0.702178233093833,0.398606637841266,0.288500290597871
"bivt",0.001,5000,"0.05",TRUE,0.00167337072710535,-0.000522136376440878,0.00043990409226984,-0.000306834936819629,0.371942771813304,0.618763612028285,0.278046435829803
"bivt",0.001,5000,"0.1",TRUE,0.00158370265616894,-0.000505537646315978,0.000391607976441911,-0.000282757649391791,0.371942771813304,0.618763612028285,0.278046435829803
"bivt",0.001,5000,"0.01",TRUE,0.00188337561272067,-0.000555847454912373,0.000553014814672929,-0.000355734540569611,0.371942771813304,0.618763612028285,0.278046435829803
"bivt",0.001,5000,"0.05",TRUE,0.00122066922277541,-0.000762522321386657,0.000490634643214571,-0.000333201881860543,1.03241369437436,0.398606637841266,0.328285208176846
"bivt",0.001,5000,"0.1",TRUE,0.00114136622485553,-0.000751031488471949,0.000437402133483829,-0.000300937519971367,1.03241369437436,0.398606637841266,0.328285208176846
"bivt",0.001,5000,"0.01",TRUE,0.00145047521459067,-0.000783697715134264,0.000644892994302978,-0.00039265889181707,1.03241369437436,0.398606637841266,0.328285208176846
"bivt",0.001,5000,"0.05",TRUE,0.000658846520948153,-0.000794089426754839,0.000658846520948153,-0.000421837102558002,1.03241369437436,0,0.237483610140986
"bivt",0.001,5000,"0.1",TRUE,0.000555988212432733,-0.000778646220960542,0.000555988212432733,-0.0003784751300905,1.03241369437436,0,0.237483610140986
"bivt",0.001,5000,"0.01",TRUE,0.00083050963615322,-0.000818729938126625,0.00083050963615322,-0.000491023590772972,1.03241369437436,0,0.237483610140986
"bivt",0.001,5000,"0.05",FALSE,0.000674012400855659,-0.000444649162767971,0.00040042213518551,-0.000278404784799126,0.261864284719794,0.178449663654246,0.351120775604177
"bivt",0.001,5000,"0.1",FALSE,0.000602051829094441,-0.00042050878640486,0.000340222355599944,-0.000247037982214311,0.261864284719794,0.178449663654246,0.351120775604177
"bivt",0.001,5000,"0.01",TRUE,0.00085286203088966,-0.000488142657561431,0.000550041684384388,-0.000334918065470048,0.261864284719794,0.178449663654246,0.351120775604177
"bivt",0.001,5000,"0.05",TRUE,0.00204096090117883,-0.000326158776673535,0.000467164244398627,-0.000297460364684947,0.041707310532774,0.728842099121795,0.309369739090237
"bivt",0.001,5000,"0.1",TRUE,0.00186292915667227,-0.000308627430566115,0.000381269746443498,-0.000279182371183617,0.041707310532774,0.728842099121795,0.309369739090237
"bivt",0.001,5000,"0.01",TRUE,0.00233992293898802,-0.000373524370892716,0.000611403656400327,-0.00034684322542023,0.041707310532774,0.728842099121795,0.309369739090237
"bivt",0.001,5000,"0.05",TRUE,0.00110147696269461,-0.000693261524931797,0.000574774775453336,-0.000308922321557614,0.812256720187343,0.288528150747756,0.311348829846926
"bivt",0.001,5000,"0.1",TRUE,0.000977468614320535,-0.000680806881162533,0.000481847171472028,-0.000280862175858656,0.812256720187343,0.288528150747756,0.311348829846926
"bivt",0.001,5000,"0.01",TRUE,0.0013168976008505,-0.000722791518925851,0.000736203614837314,-0.000375453002748783,0.812256720187343,0.288528150747756,0.311348829846926
"bivt",0.001,5000,"0.05",TRUE,0.00120909807030158,-0.000828517619284306,0.000655422343128064,-0.00033009917393422,1.36264915565489,0.288528150747756,0.296892885653152
"bivt",0.001,5000,"0.1",TRUE,0.00110161218664322,-0.000822558755715883,0.000574876107643541,-0.000306820702931898,1.36264915565489,0.288528150747756,0.296892885653152
"bivt",0.001,5000,"0.01",TRUE,0.00144308877302774,-0.00083891109083329,0.000830766952126905,-0.000370701567878699,1.36264915565489,0.288528150747756,0.296892885653152
"bivt",0.001,5000,"0.05",TRUE,0.000696498306346008,-0.000837088044040105,0.000696498306346008,-0.000363579783427059,1.36264915565489,0,0.270303965083379
"bivt",0.001,5000,"0.1",TRUE,0.000582275651242291,-0.000828991005911848,0.000582275651242291,-0.000331948472337444,1.36264915565489,0,0.270303965083379
"bivt",0.001,5000,"0.01",TRUE,0.000916410275844608,-0.000850587670394281,0.000916410275844608,-0.000416316459979475,1.36264915565489,0,0.270303965083379
"bivt",0.001,5000,"0.05",TRUE,0.000628264597611762,-0.000694928667953037,0.000520658716436268,-0.000312678372468715,0.812256720187343,0.0683711765607358,0.290672763799725
"bivt",0.001,5000,"0.1",TRUE,0.000572303337547797,-0.000682915915153759,0.000468395725504794,-0.000285613801210149,0.812256720187343,0.0683711765607358,0.290672763799725
"bivt",0.001,5000,"0.01",TRUE,0.000763909484374897,-0.000712607615997523,0.000647339342975048,-0.00035250880576917,0.812256720187343,0.0683711765607358,0.290672763799725
"bivt",0.001,5000,"0.05",TRUE,0.00097381744237701,-0.000719316130162882,0.000651228889168996,-0.000367622998386068,0.812256720187343,0.178449663654246,0.295846986921292
"bivt",0.001,5000,"0.1",TRUE,0.000856734994951188,-0.000700224751170222,0.000553281675078465,-0.000324610377065649,0.812256720187343,0.178449663654246,0.295846986921292
"bivt",0.001,5000,"0.01",TRUE,0.00113320218442418,-0.000742678386849963,0.000784564771662817,-0.000420257849983647,0.812256720187343,0.178449663654246,0.295846986921292
"bivt",0.001,5000,"0.05",TRUE,0.000710013641657046,-0.000518866007791037,0.000430539555156017,-0.000302091103683919,0.371942771813304,0.178449663654246,0.332703933519172
"bivt",0.001,5000,"0.1",TRUE,0.000661158418058139,-0.000505332255223075,0.000389668928085169,-0.000282459719348846,0.371942771813304,0.178449663654246,0.332703933519172
"bivt",0.001,5000,"0.01",TRUE,0.000863548411275369,-0.000548542083078852,0.000558981548646749,-0.000345137733700691,0.371942771813304,0.178449663654246,0.332703933519172
"bivt",0.001,5000,"0.05",TRUE,0.00197391018600128,-0.000302692285549107,0.000601777637291177,-0.000302692285549107,0,0.618763612028285,0.313294963153944
"bivt",0.001,5000,"0.1",TRUE,0.00172289863268504,-0.000278191691382819,0.000466580315362538,-0.000278191691382819,0,0.618763612028285,0.313294963153944
"bivt",0.001,5000,"0.01",TRUE,0.00213873684141557,-0.000346509899297135,0.000690554915070067,-0.000346509899297135,0,0.618763612028285,0.313294963153944
"bivt",0.001,5000,"0.05",TRUE,0.000658570519757899,-0.000768921358691108,0.000658570519757899,-0.000351169322242421,1.03241369437436,0,0.268192465179144
"bivt",0.001,5000,"0.1",TRUE,0.000565310899299737,-0.000756810906237642,0.000565310899299737,-0.000317165170976749,1.03241369437436,0,0.268192465179144
"bivt",0.001,5000,"0.01",TRUE,0.000800915184029178,-0.000790696584162626,0.000800915184029178,-0.000412310560657974,1.03241369437436,0,0.268192465179144
"bivt",0.001,5000,"0.05",TRUE,0.0010926175051555,-0.000670914494036724,0.000568135801767467,-0.000335858089923127,0.702178233093833,0.288528150747756,0.288545187675744
