"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","xi_marg_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00691369413480262,-0.00271407855996277,0.2125,0.25,FALSE,1.31632746294211,1.70777541220557,0.349737753726578,0.41124254290208
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0112447834163741,-0.00328361744232577,0.2125,0.25,FALSE,1.79547200610577,2.33214371025483,0.477021697840756,0.561596759416103
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.0109856453481521,-0.00319699548558729,0.2125,0.25,FALSE,1.83921274258958,2.35601921944228,0.461278122959676,0.542614104570347
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00926351782687044,-0.00300297275401829,0.2125,0.25,FALSE,1.6562242609654,2.12080284858755,0.415400386461324,0.488441490273153
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0127977934002144,-0.0035403268592751,0.2125,0.25,FALSE,2.13777975808124,2.74588805115572,0.535998711153689,0.632404682369691
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.0116009040261839,-0.00353744686534885,0.2125,0.25,FALSE,2.34944633582012,3.03369134835905,0.524067285582239,0.618952626797997
"gauss_copula_t4",0.005,1000,"0.1",TRUE,0.0095196579478951,-0.00327825113312148,0.2125,0.25,FALSE,2.05017634392436,2.64367386127774,0.457380098736843,0.539375909140641
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0129185762235354,-0.00399651578579107,0.2125,0.25,FALSE,2.89326257409783,3.76043180461377,0.644894446470124,0.76724622330201
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00802970357889778,-0.00307977355937953,0.2125,0.25,FALSE,1.49344763159884,1.89320892473079,0.41003549637879,0.483232558861286
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00686505030739078,-0.00292793477404502,0.2125,0.25,FALSE,1.36200919603461,1.7263845809484,0.373948089739718,0.440651439855744
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0123806430640293,-0.00329085456692845,0.2125,0.25,FALSE,1.78201467638776,2.25452556482708,0.489258315353371,0.575456909946953
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.0081364369153824,-0.00309671097040569,0.2125,0.25,FALSE,1.76966509712542,2.19112019762535,0.413761485096604,0.487652881473458
"gauss_copula_t4",0.005,1000,"0.1",TRUE,0.00725073811206701,-0.00289917593054252,0.2125,0.25,FALSE,1.60842147922651,1.98951189296107,0.376059683788307,0.442781656963736
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.00930081982293499,-0.00342881594656374,0.2125,0.25,FALSE,2.05061838433225,2.54614052292174,0.479457140776783,0.566671301547608
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00721031521644957,-0.0029547643718917,0.2125,0.25,FALSE,1.45569875971421,1.94426144422512,0.382356772035632,0.450475961344792
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00611921886354526,-0.00273966224267442,0.2125,0.25,FALSE,1.29549061063591,1.72926657371103,0.340275239683746,0.400661837462702
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0100980299865248,-0.00322954924938417,0.2125,0.25,FALSE,1.73818552214664,2.32093270732675,0.456554519984925,0.537748523490965
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00714353825095295,-0.00289352515481184,0.2125,0.25,FALSE,1.4189362096361,1.77890624733273,0.373826504495802,0.440189673921833
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00559033725565251,-0.00257907717121003,0.2125,0.25,FALSE,1.19309026398569,1.49475977728549,0.314327795166277,0.36987681624616
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.00875696987592107,-0.00324323183871663,0.2125,0.25,FALSE,1.68083505206998,2.11119400811256,0.44281848663431,0.522417643939166
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00669552309802424,-0.00285778004042322,0.2125,0.25,FALSE,1.32737221997583,1.5835511479796,0.362886434413016,0.427415640067186
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00619784545683378,-0.00261272617229616,0.2125,0.25,FALSE,1.19926087540511,1.42847139620941,0.327859929536809,0.385557997656696
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0109672982514372,-0.00320241143617913,0.2125,0.25,FALSE,1.68949249867246,2.01315708876203,0.461882452557123,0.543370278491995
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.00870055450261097,-0.00325508856031049,0.2125,0.25,FALSE,1.94806321639521,2.44760381771079,0.443913928678791,0.523820427909258
"gauss_copula_t4",0.005,1000,"0.1",TRUE,0.00724585899414918,-0.00314277354154932,0.2125,0.25,FALSE,1.79013806956633,2.25016974438122,0.407927789832836,0.481567512413521
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0126832180831971,-0.00371876553719014,0.2125,0.25,FALSE,2.50786903393746,3.16007208955052,0.571487220456512,0.676305296873753
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00936304383926521,-0.00312528869770002,0.2125,0.25,FALSE,1.61419673842085,2.09972603940443,0.43303371157696,0.509812208141408
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00750068975412577,-0.002955930626164,0.2125,0.25,FALSE,1.44126866564159,1.87537823857536,0.386627349041026,0.455340728110739
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0131306374713321,-0.00348522027043226,0.2125,0.25,FALSE,1.9713778713713,2.56682561570291,0.528800250699023,0.623223858338163
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00964978586760872,-0.0029802648145465,0.2125,0.25,FALSE,1.57315066742981,1.97094683106106,0.417015224373537,0.490013814189845
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00742548504480835,-0.0028466653725218,0.2125,0.25,FALSE,1.404260898755,1.76159178193705,0.372247891737283,0.437964392546778
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0121738411862871,-0.00333168069079807,0.2125,0.25,FALSE,1.8627243889092,2.33768021598532,0.493780167720598,0.581190730349134
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.00962629757355367,-0.00326571060100412,0.2125,0.25,FALSE,1.87787335830095,2.39927526729683,0.456684905825469,0.538409763093483
"gauss_copula_t4",0.005,1000,"0.1",TRUE,0.00772248931254502,-0.00313261000922559,0.2125,0.25,FALSE,1.69898083075846,2.17203238772228,0.413180919650187,0.487415344708367
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.013092022662959,-0.0034826735768088,0.2125,0.25,FALSE,2.17110227431578,2.77298247297859,0.527994880497159,0.622271557793014
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.00939995069391814,-0.00309351062497308,0.2125,0.25,FALSE,1.78483065810255,2.20126744145819,0.429073104808947,0.504945964681681
"gauss_copula_t4",0.005,1000,"0.1",TRUE,0.0072731420580021,-0.00283045177906905,0.2125,0.25,FALSE,1.53151652464929,1.88846176858791,0.368176148787321,0.433191470797961
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0125722304215565,-0.00343682639221219,0.2125,0.25,FALSE,2.14279442918025,2.6460572086613,0.515130519506327,0.606978518928214
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.0114363137516468,-0.00312047134991449,0.2125,0.25,FALSE,1.70428220275419,2.28860180191056,0.454948517878004,0.534453428643548
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00959566123176342,-0.00288093672926038,0.2125,0.25,FALSE,1.51369090220011,2.03119464925944,0.404069904998949,0.474341558078333
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0258626145431441,-0.00352900330233465,0.2125,0.25,FALSE,2.31589913614652,3.09761476805977,0.618203253337441,0.723380900960739
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00779581515104349,-0.00289692980074442,0.2125,0.25,FALSE,1.58867269715402,2.01853336197629,0.38340305959587,0.451101343866071
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00638626885469203,-0.00267805353686996,0.2125,0.25,FALSE,1.39959184353357,1.77794651955589,0.337770887676524,0.397334735794327
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.00969966257500531,-0.00315105697484472,0.2125,0.25,FALSE,1.82563944643426,2.3209097357122,0.440592635286794,0.518677429604481
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.00906944171905262,-0.00296485751067408,0.2125,0.25,FALSE,1.81197285495078,2.22649519945909,0.40818748469186,0.479870110666293
"gauss_copula_t4",0.005,1000,"0.1",TRUE,0.00831151463161979,-0.00277278940391924,0.2125,0.25,FALSE,1.667339057662,2.0470618935448,0.375679524925898,0.441195760540743
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0134895523608941,-0.00327499769025943,0.2125,0.25,FALSE,2.20510208365764,2.70814605505226,0.496818996253918,0.583677822468143
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00757076019059056,-0.00286043569937018,0.2125,0.25,FALSE,1.28577416293636,1.63742726015906,0.375915787905503,0.442256951167461
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00657119899577301,-0.00266467013922694,0.2125,0.25,FALSE,1.16020950729409,1.4767837630861,0.339204245115138,0.398867612121917
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0118949771056106,-0.00317269434927785,0.2125,0.25,FALSE,1.59692342185376,2.03106935304467,0.466881813414951,0.548574558847858
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00613349589294526,-0.0029639297505561,0.2125,0.25,FALSE,1.47838132744026,1.75773388571614,0.36711238878239,0.433202728192141
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00530832743585791,-0.00279636337976434,0.2125,0.25,FALSE,1.34092579283456,1.5937295243022,0.332992231615397,0.392782418064142
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.00776120622199191,-0.00317817257806649,0.2125,0.25,FALSE,1.69221372283464,2.0122929437948,0.420205619735527,0.495940523075341
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00904114273663653,-0.00285309705811114,0.2125,0.25,FALSE,1.41080337732954,1.84572214061554,0.394155948050567,0.462859973486727
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00747370250379335,-0.00266123030482029,0.2125,0.25,FALSE,1.26024628400208,1.64890558727187,0.352092817349198,0.413503481907768
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0116653960115333,-0.00317208247147401,0.2125,0.25,FALSE,1.66274163607679,2.17700867197216,0.464544283860484,0.545939757497487
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.0103444562024757,-0.00329421368205735,0.2125,0.25,FALSE,1.9067630435819,2.45176606939895,0.469180137576295,0.552927626882787
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.0100658420432326,-0.00308493079647921,0.2125,0.25,FALSE,1.7700762209307,2.2709290717256,0.435542054057774,0.512144627417034
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0135757104815109,-0.00364409120988698,0.2125,0.25,FALSE,2.2898636179458,2.95075954498062,0.563452037201707,0.665462044354206
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00823901407137582,-0.0029650824329838,0.2125,0.25,FALSE,1.53943999638175,1.98652306981102,0.397764888799947,0.468071872546233
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00677323991642214,-0.00274167619511477,0.2125,0.25,FALSE,1.35725929917514,1.75089010233881,0.350693298163175,0.412551134729828
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0115872864015436,-0.00346842102671854,0.2125,0.25,FALSE,1.97871494081687,2.56007241575581,0.511255397422583,0.603214033514211
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00626006795951731,-0.00286228200327353,0.2125,0.25,FALSE,1.35048053151813,1.63453158754826,0.356659387880954,0.420359046940685
