"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000158524708933813,-7.35198203847946e-05,7.67965664507724e-05,-4.84267104547141e-05,0.666607379894794,0.379991545710253,0.270770169607041,FALSE,12.8122811914383,13.6037334945809,0.659805171342211,0.659805171342211
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000139964771512613,-7.04522435693274e-05,6.41040341851256e-05,-4.24522408851932e-05,0.666607379894794,0.379991545710253,0.270770169607041,FALSE,11.6925710768764,12.4148555920365,0.60214248716027,0.60214248716027
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000192913426245606,-7.79597177141999e-05,0.000100313881953979,-5.70739369406431e-05,0.666607379894794,0.379991545710253,0.270770169607041,FALSE,14.7292633881904,15.6391333214203,0.758525668331706,0.758525668331706
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000190126672161066,-6.26692847915342e-05,7.66264963626899e-05,-4.87068341921122e-05,0.317741071359778,0.496280315221925,0.29795616752054,FALSE,12.7988535085757,13.7356253980623,0.613173540660917,0.613173540660917
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000170635879330461,-5.82708902808471e-05,6.47606778105449e-05,-4.26633502228038e-05,0.317741071359778,0.496280315221925,0.29795616752054,FALSE,11.566822013259,12.4134192264746,0.554148791789235,0.554148791789236
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000238279706163232,-6.9684039046038e-05,0.000105941628341712,-5.83452499328386e-05,0.317741071359778,0.496280315221925,0.29795616752054,FALSE,15.2696820755875,16.3872985027325,0.731547166844357,0.731547166844358
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,9.43893974569064e-05,-7.60557837460227e-05,6.77457338646915e-05,-4.44786663863869e-05,0.841040534162302,0.14741400668691,0.269856752234001,FALSE,11.9821602773027,13.0039218110361,0.634914540019423,0.634914540019423
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,8.31966874789957e-05,-7.36996935315711e-05,5.80871343024623e-05,-3.90154150762251e-05,0.841040534162302,0.14741400668691,0.269856752234001,FALSE,11.0335716627481,11.9744436627698,0.584650423204157,0.584650423204157
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000121001530153534,-7.97623378023302e-05,9.07103182880267e-05,-5.30733442047913e-05,0.841040534162302,0.14741400668691,0.269856752234001,FALSE,13.8076461963242,14.9850734238274,0.731643971588033,0.731643971588033
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000213293077706491,-6.8698806457833e-05,7.99563646623686e-05,-4.87953445441478e-05,0.492174225627286,0.554424699977761,0.264446081137114,FALSE,11.8298731908092,12.6709053078893,0.620209461946246,0.620209461946246
