"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","xi_hat"
"bivt",0.005,1000,"0.01",TRUE,0.0076879936793108,-0.00507274614261618,0.31572602998626
"bivt",0.005,1000,"0.05",TRUE,0.00555638873516183,-0.0036679737175087,0.315399988098974
"bivt",0.005,1000,"0.1",TRUE,0.00479700809456355,-0.00330665491773812,0.315399988098974
"bivt",0.005,1000,"0.01",TRUE,0.00679695670802774,-0.00427499137226304,0.315399988098974
"bivt",0.005,1000,"0.05",TRUE,0.00739259563949992,-0.0040831575025242,0.28045116838141
"bivt",0.005,1000,"0.1",TRUE,0.0063661095115849,-0.00379253592196796,0.28045116838141
"bivt",0.005,1000,"0.01",TRUE,0.00949443793278734,-0.00457442428847391,0.28045116838141
"bivt",0.005,1000,"0.05",TRUE,0.0067624930863484,-0.00416861872811156,0.244671006359922
"bivt",0.005,1000,"0.1",TRUE,0.00577264720722411,-0.00381551128013083,0.244671006359922
"bivt",0.005,1000,"0.01",TRUE,0.00880241974072343,-0.00471526627307931,0.244671006359922
"bivt",0.005,1000,"0.05",TRUE,0.00655013309442678,-0.00437518922078853,0.29319722754392
"bivt",0.005,1000,"0.1",TRUE,0.0055192444377309,-0.00391640718987942,0.29319722754392
"bivt",0.005,1000,"0.01",TRUE,0.00838021595336032,-0.00516512580964112,0.29319722754392
"bivt",0.005,1000,"0.05",TRUE,0.00643871199520255,-0.00401652583747309,0.268825739031834
"bivt",0.005,1000,"0.1",TRUE,0.00553992659016692,-0.00370872781271424,0.268825739031834
"bivt",0.005,1000,"0.01",TRUE,0.00789307045895236,-0.00459559493222113,0.268825739031834
"bivt",0.005,1000,"0.05",TRUE,0.00597050494513966,-0.00377814245336685,0.312294184641872
"bivt",0.005,1000,"0.1",TRUE,0.00503158905070421,-0.00341633071106381,0.312294184641872
"bivt",0.005,1000,"0.01",TRUE,0.00751772508297661,-0.00454030199857223,0.312294184641872
"bivt",0.005,1000,"0.05",TRUE,0.00618455243942001,-0.00398405430682677,0.312667008485069
"bivt",0.005,1000,"0.1",TRUE,0.00521300249089808,-0.00362926470377277,0.312667008485069
"bivt",0.005,1000,"0.01",TRUE,0.0085447189963977,-0.00450180607389166,0.312667008485069
"bivt",0.005,1000,"0.05",TRUE,0.00430493919414324,-0.00315399381992988,0.332372539424727
"bivt",0.005,1000,"0.1",TRUE,0.00368774329806471,-0.00281504915816563,0.332372539424727
"bivt",0.005,1000,"0.01",TRUE,0.00562294628448022,-0.00373175433625933,0.332372539424727
"bivt",0.005,1000,"0.05",TRUE,0.00647388324517188,-0.00362085219362659,0.331186541168733
"bivt",0.005,1000,"0.1",TRUE,0.00543381798463107,-0.00330844842881765,0.331186541168733
"bivt",0.005,1000,"0.01",TRUE,0.00882123416911362,-0.00411766209046123,0.331186541168733
"bivt",0.005,1000,"0.05",TRUE,0.00836391499533858,-0.00446580532393598,0.230876295670077
"bivt",0.005,1000,"0.1",TRUE,0.00716101007633633,-0.00412893487461521,0.230876295670077
"bivt",0.005,1000,"0.01",TRUE,0.0110416485071869,-0.00495447661760098,0.230876295670077
"bivt",0.005,1000,"0.05",TRUE,0.00510641282402415,-0.00327725269319107,0.30448754733835
"bivt",0.005,1000,"0.1",TRUE,0.00443117632046503,-0.00297782961560113,0.30448754733835
"bivt",0.005,1000,"0.01",TRUE,0.00669265494218313,-0.00377931956397984,0.30448754733835
"bivt",0.005,1000,"0.05",TRUE,0.00567933144442697,-0.00391394399093689,0.273083226376964
"bivt",0.005,1000,"0.1",TRUE,0.00489289018360514,-0.00349841242160279,0.273083226376964
"bivt",0.005,1000,"0.01",TRUE,0.00712865442109555,-0.0045595609614716,0.273083226376964
"bivt",0.005,1000,"0.05",TRUE,0.00676657979933484,-0.00448699757683775,0.254344962689788
"bivt",0.005,1000,"0.1",TRUE,0.00600069405497952,-0.00407630019058033,0.254344962689788
"bivt",0.005,1000,"0.01",TRUE,0.00891633744723916,-0.00501119375831153,0.254344962689788
"bivt",0.005,1000,"0.05",TRUE,0.00479600080458114,-0.00326643977857934,0.404454944353183
"bivt",0.005,1000,"0.1",TRUE,0.00414995485477465,-0.00294809573158855,0.404454944353183
"bivt",0.005,1000,"0.01",TRUE,0.00601418113155333,-0.00375419139897029,0.404454944353183
"bivt",0.005,1000,"0.05",TRUE,0.00613774313379798,-0.00389929469309014,0.327299970472345
"bivt",0.005,1000,"0.1",TRUE,0.00534551609208194,-0.00359765078979203,0.327299970472345
"bivt",0.005,1000,"0.01",TRUE,0.00795606897755833,-0.00444898764405393,0.327299970472345
"bivt",0.005,1000,"0.05",TRUE,0.00901302674706767,-0.00489524054828344,0.216401204552034
"bivt",0.005,1000,"0.1",TRUE,0.00778822387583509,-0.00460142738192947,0.216401204552034
"bivt",0.005,1000,"0.01",TRUE,0.0120956600770087,-0.00545823309882022,0.216401204552034
"bivt",0.005,1000,"0.05",TRUE,0.00594560717854579,-0.00374833733356682,0.271938659533247
"bivt",0.005,1000,"0.1",TRUE,0.00502097725911798,-0.00339941150886741,0.271938659533247
"bivt",0.005,1000,"0.01",TRUE,0.00794571130817981,-0.00430324131518579,0.271938659533247
"bivt",0.005,1000,"0.05",TRUE,0.00630891940346143,-0.00379770924854245,0.280726628207769
"bivt",0.005,1000,"0.1",TRUE,0.00514119812631258,-0.00342590572605158,0.280726628207769
"bivt",0.005,1000,"0.01",TRUE,0.00856113008604544,-0.00443657111327274,0.280726628207769
"bivt",0.005,1000,"0.05",TRUE,0.00611989432113299,-0.0042925206876073,0.318680548078917
"bivt",0.005,1000,"0.1",TRUE,0.00545910678776653,-0.00389204889293855,0.318680548078917
"bivt",0.005,1000,"0.01",TRUE,0.00767607722215055,-0.00488166515206131,0.318680548078917
"bivt",0.005,1000,"0.05",TRUE,0.00700629648774669,-0.00382029264800007,0.231193259620449
"bivt",0.005,1000,"0.1",TRUE,0.00585019871755038,-0.00353814213183923,0.231193259620449
"bivt",0.005,1000,"0.01",TRUE,0.00987350123814073,-0.00436416179567566,0.231193259620449
"bivt",0.005,1000,"0.05",TRUE,0.00617449966396648,-0.00394590745349904,0.248086357947681
"bivt",0.005,1000,"0.1",TRUE,0.00535471434269695,-0.00358082729299457,0.248086357947681
"bivt",0.005,1000,"0.01",TRUE,0.00822097434542637,-0.00465548457142153,0.248086357947681
"bivt",0.005,1000,"0.05",TRUE,0.00574467453568221,-0.00362885005864584,0.296472566134967
"bivt",0.005,1000,"0.1",TRUE,0.00473644918242686,-0.00325117625827911,0.296472566134967
"bivt",0.005,1000,"0.01",TRUE,0.00754612370397131,-0.00412095373441428,0.296472566134967
"bivt",0.005,1000,"0.05",TRUE,0.00776091620860873,-0.00422124233546067,0.295965645677774
"bivt",0.005,1000,"0.1",TRUE,0.00645195424845032,-0.00388361844629506,0.295965645677774
"bivt",0.005,1000,"0.01",TRUE,0.0105844554898118,-0.00487120357343624,0.295965645677774
"bivt",0.005,1000,"0.05",TRUE,0.00803122681092358,-0.00417851721962206,0.308397982719603
