"dist","p","n","alpha","sim","w","g","raw_lo","raw_hi","status","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac"
"bivgauss",5e-04,10000,"0.05",2,0.963503389885226,-0.30436511319115,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.959751016520575,-0.286946499209921,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.955543295651711,-0.27846086798121,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.950822376601437,-0.237119241397882,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.94552373260155,-0.219914851651451,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.93957574104842,-0.211253355509567,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.932899373840283,-0.162791235484086,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.925408057661666,-0.151177292243396,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.917007779501241,-0.10916029152727,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.907597529008962,-0.0980864941999587,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.897069546967072,-0.057686604152024,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.885313348603862,-0.0702508904655796,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.872213979972554,-0.0678318617266775,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.857657571864929,-0.0358597787349668,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.841534548133387,-0.038639274622922,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.823744448138969,-0.0555216646408183,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.804201688132556,-0.0246808355482509,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.782842131696931,0.0280776717272169,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
