"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.60867396935477e-05,-4.21001032544264e-05,0.441770255305047,0.00742451235575325,0.164134992055537,0.787239229335109,-0.103641396371742,-0.150175205828107,0,0,FALSE,0.773526020618024,0.989807260153388,0.164422993287064,0.2447846789608
"bivgauss",5e-05,1e+05,"0.05",TRUE,4.89320410076844e-05,-3.02791985346537e-05,0.078825785052293,0.00742451235575325,0.0298117237414366,0.801347347193355,-0.181508662498783,-0.0662906577275505,0,0,FALSE,0.468009361497732,0.619805919009365,0.100179932969198,0.155351182597847
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.29923965968256e-05,-2.74246687896325e-05,0.078825785052293,0.00742451235575325,0.0298117237414366,0.801347347193355,-0.181508662498783,-0.0662906577275505,0,0,FALSE,0.412189420898831,0.545901059949486,0.0882319313052598,0.136827307780663
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.74204974001276e-05,-3.77362296315784e-05,0.078825785052293,0.00742451235575325,0.0298117237414366,0.801347347193355,-0.181508662498783,-0.0662906577275505,0,0,FALSE,0.646574488117597,0.858465666299972,0.138399056833159,0.215170027244181
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.1776374597182e-05,-3.29016871987662e-05,0.211213048309637,-0.0149626990299302,-0.0821243331869804,0.823859458368655,0.00217829934928604,-0.0685657433882126,0,0,FALSE,0.632795180877097,0.812545952911496,0.132385723898069,0.196514312291559
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.51388321507352e-05,-2.9092582337067e-05,0.211213048309637,-0.0149626990299302,-0.0821243331869804,0.823859458368655,0.00217829934928604,-0.0685657433882126,0,0,FALSE,0.538478897545913,0.692523343020006,0.112652919449419,0.167486833220682
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.52968984489299e-05,-4.16157101482031e-05,0.211213048309637,-0.0149626990299302,-0.0821243331869804,0.823859458368655,0.00217829934928604,-0.0685657433882126,0,0,FALSE,0.922638011332876,1.18390598335212,0.193030976016668,0.286327769282047
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.18482070584477e-05,-3.39785250655028e-05,0.524867807707644,0.00742451235575325,-0.194060390115397,0.783409770737289,-0.0224185450293906,-0.037197312306863,0,0,FALSE,0.554495770014134,0.756460145760863,0.120964760590309,0.189917698239719
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.58277502373017e-05,-3.04047785396967e-05,0.524867807707644,0.00742451235575325,-0.194060390115397,0.783409770737289,-0.0224185450293906,-0.037197312306863,0,0,FALSE,0.47662794943734,0.651539821713985,0.103938931579588,0.16357628877722
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.96430685327543e-05,-4.11130726135634e-05,0.524867807707644,0.00742451235575325,-0.194060390115397,0.783409770737289,-0.0224185450293906,-0.037197312306863,0,0,FALSE,0.775653414511762,1.05094929253267,0.169285733167994,0.263852460335117
"bivgauss",5e-05,1e+05,"0.05",TRUE,6.11582450105512e-05,-4.07567561839535e-05,0.429078469791993,-0.149285967344031,0.00742451235575325,0.737198229796586,-0.0748338893625463,0.00589513330383769,0,0,FALSE,0.724911803192521,1.077271665262,0.159751109461369,0.264891112040779
"bivgauss",5e-05,1e+05,"0.1",TRUE,5.46126969291661e-05,-3.59946461293455e-05,0.429078469791993,-0.149285967344031,0.00742451235575325,0.737198229796586,-0.0748338893625463,0.00589513330383769,0,0,FALSE,0.58916976540333,0.874084092700261,0.130091761970314,0.214929172277278
"bivgauss",5e-05,1e+05,"0.01",TRUE,7.90915246385758e-05,-4.41421703662815e-05,0.429078469791993,-0.149285967344031,0.00742451235575325,0.737198229796586,-0.0748338893625463,0.00589513330383769,0,0,FALSE,0.897136743273739,1.32894778282048,0.197864706897493,0.326775935343874
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.89558188215581e-05,-3.5988710246384e-05,0.385879714951396,-0.149285967344031,0.0521989351271199,0.819726656049611,-0.0324236431891849,0.00964776986178581,0,0,FALSE,0.748457463216151,0.957661615122479,0.157231938280102,0.227333912735246
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.94293383029841e-05,-3.18126532476029e-05,0.385879714951396,-0.149285967344031,0.0521989351271199,0.819726656049611,-0.0324236431891849,0.00964776986178581,0,0,FALSE,0.620332172381719,0.79368259360968,0.130314252936984,0.188407853699003
"bivgauss",5e-05,1e+05,"0.01",TRUE,7.69762516133982e-05,-4.35158995908353e-05,0.385879714951396,-0.149285967344031,0.0521989351271199,0.819726656049611,-0.0324236431891849,0.00964776986178581,0,0,FALSE,1.08249186678302,1.3822140792647,0.22743908901086,0.328116037977363
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.49336124878636e-05,-3.52095210648396e-05,0.32545779585593,-0.126898755958347,0.0521989351271199,0.826161030811316,-0.115848180848623,-0.143725880098448,0,0,FALSE,0.607551439379424,0.724666108328259,0.127411321459237,0.178209252986077
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.75677622903943e-05,-3.1624925830293e-05,0.32545779585593,-0.126898755958347,0.0521989351271199,0.826161030811316,-0.115848180848623,-0.143725880098448,0,0,FALSE,0.521408461523555,0.620495668683937,0.109343583061337,0.152625289170401
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.92969386513873e-05,-4.25781363073872e-05,0.32545779585593,-0.126898755958347,0.0521989351271199,0.826161030811316,-0.115848180848623,-0.143725880098448,0,0,FALSE,0.837615069216668,1.00623708614273,0.175634604761947,0.248462121630572
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.62359788240163e-05,-3.61160057270705e-05,0.235556656498305,0.0969733578984868,0.0969733578984868,0.87228634329543,-0.0954085597310377,0.0239443459297096,0,0,FALSE,0.747333020034862,0.990275282016095,0.155287473067036,0.233884436922829
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.88030960188566e-05,-3.20326478851895e-05,0.235556656498305,0.0969733578984868,0.0969733578984868,0.87228634329543,-0.0954085597310377,0.0239443459297096,0,0,FALSE,0.627266399263776,0.831465947435891,0.130337428033258,0.196376652500743
"bivgauss",5e-05,1e+05,"0.01",TRUE,7.12152472565195e-05,-4.32902592821335e-05,0.235556656498305,0.0969733578984868,0.0969733578984868,0.87228634329543,-0.0954085597310377,0.0239443459297096,0,0,FALSE,1.053080226176,1.40919780108504,0.219489206286536,0.332826073926286
"bivgauss",5e-05,1e+05,"0.05",FALSE,4.94447217678452e-05,-3.18343620265186e-05,0.374627873715856,0.141747780669854,0.0745861465128035,0.801711661457282,-0.0323139840468525,-0.283902210302387,0,0,FALSE,0.502448584139493,0.739269797025417,0.108840995826352,0.177355750770614
"bivgauss",5e-05,1e+05,"0.1",FALSE,4.20357778993449e-05,-2.83406287450717e-05,0.374627873715856,0.141747780669854,0.0745861465128035,0.801711661457282,-0.0323139840468525,-0.283902210302387,0,0,FALSE,0.430118676105365,0.629712813433989,0.09305042036636,0.151072300323695
