dist,p,n,method,alpha,is_covered,c_plus_adj,c_minus_adj,c_plus_raw,c_minus_raw,beta_frac_pos,beta_frac_neg,b_marg,B_marg1,B_marg2,eta_hat,xi_gpd1,xi_gpd2,fallback_frac,clamp_frac,n_truth_pts,is_unbounded,width_abs_median,width_abs_max,width_rel_median,width_rel_max
gausscopula_t4t10margs,0.005,1000,percoord_full,0.05,TRUE,0.0241139082796739,-0.00473433855731092,0.00980363947498356,-0.00433985531925482,0.679477917595113,0.445584566363209,0.2307583803778,0.12562229150883,0.12562229150883,0.855042756366811,0.419771563150284,-0.215548932984072,0.0016,0.9176,50,FALSE,5.50535042289751,9.44672134640668,1.32249519790391,2.13415901756171
gausscopula_t4t10margs,0.005,1000,percoord_full,0.1,TRUE,0.0211770274839202,-0.00471000805000959,0.00831031456430182,-0.00427939620703958,0.679477917595113,0.445584566363209,0.2307583803778,0.12562229150883,0.12562229150883,0.855042756366811,0.419771563150284,-0.215548932984072,0.0016,0.9176,50,FALSE,5.2307816210282,8.98059424994229,1.25653828434285,2.02885376828306
gausscopula_t4t10margs,0.005,1000,percoord_full,0.01,TRUE,0.031731100997448,-0.0047572687943705,0.0136767771424579,-0.00439683488644337,0.679477917595113,0.445584566363209,0.2307583803778,0.12562229150883,0.12562229150883,0.855042756366811,0.419771563150284,-0.215548932984072,0.0016,0.9176,50,FALSE,5.75648495199983,9.92205444615101,1.38282273080433,2.2415440439604
gausscopula_t4t10margs,0.005,1000,percoord_full,0.05,TRUE,0.0277909711229984,-0.00467499977592691,0.0118489084765748,-0.00442051479604366,0.358031493607021,0.445584566363209,0.22028276463084,0.0232929922807543,0.12562229150883,0.89570458198867,0.618674551220228,-0.464014819169912,0.0084,0.6738,50,FALSE,9.54987269311536,22.8230023943767,2.31062231041829,4.13608867665291
gausscopula_t4t10margs,0.005,1000,percoord_full,0.1,TRUE,0.0251680524208531,-0.00457155491752237,0.0105011802562615,-0.00423606949283887,0.358031493607021,0.445584566363209,0.22028276463084,0.0232929922807543,0.12562229150883,0.89570458198867,0.618674551220228,-0.464014819169912,0.0084,0.6738,50,FALSE,8.07618922500943,18.9705486933076,1.95405987138652,3.43792943121342
gausscopula_t4t10margs,0.005,1000,percoord_full,0.01,TRUE,0.0341571258565863,-0.00470838819589247,0.0151200149665776,-0.00448004735608636,0.358031493607021,0.445584566363209,0.22028276463084,0.0232929922807543,0.12562229150883,0.89570458198867,0.618674551220228,-0.464014819169912,0.0084,0.6738,50,FALSE,10.1698799153295,24.5052598451732,2.46063504527928,4.44095505107736
gausscopula_t4t10margs,0.005,1000,percoord_full,0.05,TRUE,0.102009507219737,-0.00489003555521448,0.0160869995384776,-0.00417198222991821,1.00092434158321,0.606307778357255,1.01795318970311,-0.181365606175397,-0.386024204631547,0.59561459651606,0.46520203479035,-0.0113616826207805,0.0012,0.5322,50,FALSE,3.62015145217508,13.7295092039925,1.07429436809451,3.46617436074401
gausscopula_t4t10margs,0.005,1000,percoord_full,0.1,TRUE,0.08123777145183,-0.00484404609301658,0.0119937783478426,-0.00382568764342136,1.00092434158321,0.606307778357255,1.01795318970311,-0.181365606175397,-0.386024204631547,0.59561459651606,0.46520203479035,-0.0113616826207805,0.0012,0.5322,50,FALSE,3.3055181623567,11.5103689660453,0.982090562510843,2.90592658484892
gausscopula_t4t10margs,0.005,1000,percoord_full,0.01,TRUE,0.151162899428994,-0.00492970933603334,0.0257730319832661,-0.00447072056837319,1.00092434158321,0.606307778357255,1.01795318970311,-0.181365606175397,-0.386024204631547,0.59561459651606,0.46520203479035,-0.0113616826207805,0.0012,0.5322,50,FALSE,4.06150949694445,17.1530627286399,1.20526912649144,4.3304902859132
gausscopula_t4t10margs,0.005,1000,percoord_full,0.05,TRUE,0.0364601956061129,-0.00486742254262007,0.0123660025930535,-0.00444845345191139,1.00092434158321,0.445584566363209,0.42463483762475,-0.181365606175397,-0.0790363069473212,0.670838398381471,0.408542023052825,0.250821574931427,0.0052,0.773,50,FALSE,4.60096571872403,13.2446798970011,1.30062199834545,3.11326922130872
