"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.00868695364509575,-0.00450372571309253,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.189011034637126,0.00492027777748835,0.0012,0.7486,FALSE,4.95195079793986,5.62560298000159,1.02958414300441,1.14241278607182
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0079546752286534,-0.00423858727072896,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.353401131199465,-0.269088799363701,0.0011,0.7796,FALSE,3.58920543612862,4.676725142064,0.800055584820883,1.0655983899611
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00614255338716846,-0.00378149364635814,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.353401131199465,-0.269088799363701,0.0011,0.7796,FALSE,2.64985265742146,3.41664544162894,0.590668208619251,0.778487461005874
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0131680038714214,-0.00447891394648593,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.353401131199465,-0.269088799363701,0.0011,0.7796,FALSE,4.64055490668581,5.98571501193146,1.03440689135155,1.36385356969368
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00753908543328223,-0.00442035738306698,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.0146091476527901,-0.131052088918808,0.004,0.6736,FALSE,2.79166649937643,3.06557093059882,0.654561240584039,0.724175562219975
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00648209096666138,-0.00439104580141581,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.0146091476527901,-0.131052088918808,0.004,0.6736,FALSE,2.66551935721347,2.93418965427846,0.622777176740868,0.693139545830723
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0140456247703342,-0.00447651549764177,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.0146091476527901,-0.131052088918808,0.004,0.6736,FALSE,3.29544388505202,3.59050851761972,0.776008069929407,0.833705718469324
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00897442153030406,-0.00366147343623462,0.358031493607021,0.12562229150883,0.227951590736905,0.0504775412437701,0.0728122912474158,0.0011,0.5278,FALSE,3.98294787686026,4.03201611521518,0.765493181408988,0.802723561040267
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00714998465527006,-0.00318420932259693,0.358031493607021,0.12562229150883,0.227951590736905,0.0504775412437701,0.0728122912474158,0.0011,0.5278,FALSE,3.20906115576944,3.25570859901016,0.619520106570909,0.64461308396347
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0139227679248086,-0.00450403106463311,0.358031493607021,0.12562229150883,0.227951590736905,0.0504775412437701,0.0728122912474158,0.0011,0.5278,FALSE,6.27833143947618,6.3767636894913,1.21474855572269,1.28867380876556
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00883466318666515,-0.0037788372366793,0.284861354369163,0.12562229150883,-0.181365606175397,-0.241869710949528,-0.249664607683033,0.0045,0.6966,FALSE,2.61446224718899,2.78063685300124,0.563404955423205,0.643460616325595
