"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_max","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.00857575444656144,-0.00673830826419556,0.00357113273864541,-0.00173368655627954,0.00500462170791603,0.392306919448262
"bivt",0.005,1000,"0.01",TRUE,0.0113371798200374,-0.00715415435747493,0.00633255811212139,-0.0021495326495589,0.00500462170791603,0.392306919448262
"bivt",0.005,1000,"0.05",TRUE,0.0166201967674556,-0.0124986455049846,0.00759749475968845,-0.0034759434972174,0.00902270200776718,0.265291954716704
"bivt",0.005,1000,"0.1",TRUE,0.0151297887377635,-0.0122811438201993,0.00610708672999636,-0.00325844181243217,0.00902270200776718,0.265291954716704
"bivt",0.005,1000,"0.01",TRUE,0.0193151576354816,-0.0128459629548004,0.0102924556277144,-0.00382326094703322,0.00902270200776718,0.265291954716704
"bivt",0.005,1000,"0.05",TRUE,0.0167374000341195,-0.0109846800868034,0.00932193014629281,-0.00356921019897666,0.00741546988782672,0.231133366246057
"bivt",0.005,1000,"0.1",TRUE,0.0153020556269647,-0.0107605724244216,0.00788658573913795,-0.00334510253659491,0.00741546988782672,0.231133366246057
"bivt",0.005,1000,"0.01",TRUE,0.0202156398478828,-0.0113774901772345,0.0128001699600561,-0.00396202028940778,0.00741546988782672,0.231133366246057
"bivt",0.005,1000,"0.05",TRUE,0.00908763960731325,-0.00635699781496347,0.00488663395936745,-0.00215599216701767,0.0042010056479458,0.382555182767942
"bivt",0.005,1000,"0.1",TRUE,0.0084270028876692,-0.00624033902845721,0.0042259972397234,-0.00203933338051141,0.0042010056479458,0.382555182767942
"bivt",0.005,1000,"0.01",TRUE,0.00989047735035563,-0.00664106063357352,0.00568947170240983,-0.00244005498562773,0.0042010056479458,0.382555182767942
"bivt",0.005,1000,"0.05",TRUE,0.00773064198582642,-0.00598689395812846,0.00433325239785085,-0.00258950437015289,0.00339738958797557,0.317251176051622
"bivt",0.005,1000,"0.1",TRUE,0.00723563749034867,-0.00568978618901852,0.0038382479023731,-0.00229239660104295,0.00339738958797557,0.317251176051622
"bivt",0.005,1000,"0.01",TRUE,0.0102329304269982,-0.00629947205446801,0.0068355408390226,-0.00290208246649244,0.00339738958797557,0.317251176051622
"bivt",0.005,1000,"0.05",TRUE,0.01670670860331,-0.011323937882762,0.00848762265551303,-0.00310485193496501,0.00821908594779695,0.291803410088174
"bivt",0.005,1000,"0.1",TRUE,0.0155198353961488,-0.0111283939475771,0.00730074944835189,-0.00290930799978011,0.00821908594779695,0.291803410088174
"bivt",0.005,1000,"0.01",TRUE,0.0191771969923632,-0.0116591833373434,0.0109581110445663,-0.00344009738954647,0.00821908594779695,0.291803410088174
"bivt",0.005,1000,"0.05",TRUE,0.00879075915137443,-0.00631803808305075,0.00539336956339886,-0.00292064849507518,0.00339738958797557,0.362285563547123
"bivt",0.005,1000,"0.1",TRUE,0.00821022598432128,-0.00625080319718333,0.00481283639634571,-0.00285341360920776,0.00339738958797557,0.362285563547123
"bivt",0.005,1000,"0.01",TRUE,0.00960137911754164,-0.00660931464616789,0.00620398952956608,-0.00321192505819232,0.00339738958797557,0.362285563547123
"bivt",0.005,1000,"0.05",TRUE,0.0108498789228884,-0.00721128583664991,0.00664887327494262,-0.00301028018870411,0.0042010056479458,0.282704568857994
"bivt",0.005,1000,"0.1",TRUE,0.0102797655841216,-0.00694545865639207,0.00607875993617582,-0.00274445300844627,0.0042010056479458,0.282704568857994
"bivt",0.005,1000,"0.01",TRUE,0.0123544813784085,-0.00761537350912427,0.0081534757304627,-0.00341436786117847,0.0042010056479458,0.282704568857994
"bivt",0.005,1000,"0.05",TRUE,0.00770475954813751,-0.00574214816452985,0.00430736996016194,-0.00234475857655429,0.00339738958797557,0.294098201423725
"bivt",0.005,1000,"0.1",TRUE,0.00697799700604902,-0.00558586973823681,0.00358060741807345,-0.00218848015026124,0.00339738958797557,0.294098201423725
"bivt",0.005,1000,"0.01",TRUE,0.00910065428386973,-0.00613961058111253,0.00570326469589416,-0.00274222099313696,0.00339738958797557,0.294098201423725
"bivt",0.005,1000,"0.05",TRUE,0.00847519719959761,-0.00665344868777741,0.00427419155165182,-0.00245244303983161,0.0042010056479458,0.321096021247185
"bivt",0.005,1000,"0.1",TRUE,0.00792262486291962,-0.00643418801234552,0.00372161921497383,-0.00223318236439972,0.0042010056479458,0.321096021247185
"bivt",0.005,1000,"0.01",TRUE,0.00993942979546248,-0.00709164132287968,0.00573842414751668,-0.00289063567493388,0.0042010056479458,0.321096021247185
"bivt",0.005,1000,"0.05",TRUE,0.00885661786965784,-0.00617510525546995,0.00545922828168228,-0.00277771566749438,0.00339738958797557,0.231800829884052
"bivt",0.005,1000,"0.1",TRUE,0.00782948357135772,-0.00601793690384191,0.00443209398338216,-0.00262054731586635,0.00339738958797557,0.231800829884052
"bivt",0.005,1000,"0.01",TRUE,0.0106752323213919,-0.00669693779768431,0.00727784273341629,-0.00329954820970874,0.00339738958797557,0.231800829884052
"bivt",0.005,1000,"0.05",TRUE,0.00731218600254301,-0.00566129768173817,0.00391479641456744,-0.00226390809376261,0.00339738958797557,0.324668402659078
"bivt",0.005,1000,"0.1",TRUE,0.00650000400090962,-0.00546016542819435,0.00310261441293406,-0.00206277584021878,0.00339738958797557,0.324668402659078
"bivt",0.005,1000,"0.01",TRUE,0.00857109480799812,-0.00603510275049625,0.00517370522002255,-0.00263771316252069,0.00339738958797557,0.324668402659078
"bivt",0.005,1000,"0.05",TRUE,0.0151490686634025,-0.0107132231232208,0.0077335987755758,-0.00329775323539406,0.00741546988782672,0.22859628569497
"bivt",0.005,1000,"0.1",TRUE,0.0130892184947128,-0.0104446447480212,0.00567374860688604,-0.0030291748601945,0.00741546988782672,0.22859628569497
"bivt",0.005,1000,"0.01",TRUE,0.0175396432125387,-0.0110251006251301,0.010124173324712,-0.00360963073730339,0.00741546988782672,0.22859628569497
"bivt",0.005,1000,"0.05",TRUE,0.0128217644677223,-0.00954734397700781,0.00620991063986581,-0.00293549014915132,0.00661185382785649,0.216376295037821
"bivt",0.005,1000,"0.1",TRUE,0.0121821146216886,-0.00925412656544248,0.00557026079383213,-0.00264227273758599,0.00661185382785649,0.216376295037821
"bivt",0.005,1000,"0.01",TRUE,0.0158339516533365,-0.00981231892834131,0.00922209782547997,-0.00320046510048482,0.00661185382785649,0.216376295037821
"bivt",0.005,1000,"0.05",TRUE,0.0118630021230147,-0.00874434364847854,0.00605476435512846,-0.00293610588059229,0.00580823776788626,0.24711548432165
"bivt",0.005,1000,"0.1",TRUE,0.0109464425986098,-0.00861586257982583,0.0051382048307235,-0.00280762481193957,0.00580823776788626,0.24711548432165
"bivt",0.005,1000,"0.01",TRUE,0.0135054403636557,-0.00901308032645811,0.0076972025957694,-0.00320484255857185,0.00580823776788626,0.24711548432165
"bivt",0.005,1000,"0.05",TRUE,0.00707649041780239,-0.00552835782518048,0.00404495152601611,-0.00249681893339421,0.00303153889178628,0.315242688715979
"bivt",0.005,1000,"0.1",TRUE,0.0067661338838692,-0.00530587229307289,0.00373459499208293,-0.00227433340128661,0.00303153889178628,0.315242688715979
"bivt",0.005,1000,"0.01",TRUE,0.00741355437356336,-0.00585643750758901,0.00438201548177709,-0.00282489861580274,0.00303153889178628,0.315242688715979
"bivt",0.005,1000,"0.05",TRUE,0.00751199948216587,-0.00599475305198675,0.0041146098941903,-0.00259736346401119,0.00339738958797557,0.276711644373168
"bivt",0.005,1000,"0.1",TRUE,0.00675542447023561,-0.00584002908318351,0.00335803488226005,-0.00244263949520794,0.00339738958797557,0.276711644373168
"bivt",0.005,1000,"0.01",TRUE,0.0102902706139905,-0.00646049731592497,0.00689288102601489,-0.0030631077279494,0.00339738958797557,0.276711644373168
"bivt",0.005,1000,"0.05",TRUE,0.00996641431014381,-0.00692021490488728,0.00576540866219801,-0.00271920925694148,0.0042010056479458,0.270154805779708
"bivt",0.005,1000,"0.1",TRUE,0.00915949950315669,-0.0067929723164152,0.0049584938552109,-0.0025919666684694,0.0042010056479458,0.270154805779708
"bivt",0.005,1000,"0.01",TRUE,0.0111867997323953,-0.00720964430342278,0.00698579408444952,-0.00300863865547698,0.0042010056479458,0.270154805779708
"bivt",0.005,1000,"0.05",TRUE,0.00811354300831398,-0.00541706326670339,0.00551976948030865,-0.00282328973869805,0.00259377352800534,0.272013810154611
"bivt",0.005,1000,"0.1",TRUE,0.00712965579490496,-0.00523911228538894,0.00453588226689963,-0.0026453387573836,0.00259377352800534,0.272013810154611
"bivt",0.005,1000,"0.01",TRUE,0.0101455328114814,-0.00573935020158055,0.00755175928347611,-0.00314557667357521,0.00259377352800534,0.272013810154611
"bivt",0.005,1000,"0.05",TRUE,0.0150797678294401,-0.0103027917511083,0.00766429794161338,-0.0028873218632816,0.00741546988782672,0.294575278748804
"bivt",0.005,1000,"0.1",TRUE,0.0136646747502133,-0.0100736736025703,0.0062492048623866,-0.00265820371474362,0.00741546988782672,0.294575278748804
"bivt",0.005,1000,"0.01",TRUE,0.0179767687938397,-0.0104638613588966,0.010561298906013,-0.00304839147106991,0.00741546988782672,0.294575278748804
"bivt",0.005,1000,"0.05",TRUE,0.0127689181332068,-0.00913371235449422,0.00615706430535026,-0.00252185852663773,0.00661185382785649,0.287098770621014
"bivt",0.005,1000,"0.1",TRUE,0.0106867824358635,-0.00888601913951649,0.00407492860800703,-0.00227416531166,0.00661185382785649,0.287098770621014
"bivt",0.005,1000,"0.01",TRUE,0.0168747589594464,-0.00942210631395483,0.01026290513159,-0.00281025248609835,0.00661185382785649,0.287098770621014
"bivt",0.005,1000,"0.05",TRUE,0.00891164819200568,-0.00654213658986259,0.00471064254405988,-0.00234113094191679,0.0042010056479458,0.332959368496962
