"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivgauss",0.005,1000,"0.1",TRUE,0.033037776088694,-0.00450682942799142,0.0104171177939043,-0.00405074244911913,0.358031493607021,0.606307778357255,0.296793557999118,-0.181365606175397,-0.0790363069473212,0.959796284965222,0.193290729808595,-0.40511439152427,0.0128,0.7156,FALSE,2.27507345135436,2.68434682977168,0.74266334801145,0.92687270052015
"bivgauss",0.005,1000,"0.01",TRUE,0.0412198339778502,-0.0047013834132171,0.0137333934347181,-0.00442522107783631,0.358031493607021,0.606307778357255,0.296793557999118,-0.181365606175397,-0.0790363069473212,0.959796284965222,0.193290729808595,-0.40511439152427,0.0128,0.7156,FALSE,2.54949330709768,3.0538328214656,0.828328284659312,1.06904174743195
"bivgauss",0.005,1000,"0.05",TRUE,0.024597940148573,-0.004763337391509,0.0117220252629754,-0.00447072564543998,0.518754705601067,0.284861354369163,0.28611668647463,-0.0790363069473212,0.12562229150883,0.68960774026883,-0.509071044876669,-0.315739777456314,0.025,0.9502,FALSE,1.86317357515579,2.05271849074677,0.638582589337439,0.705705580542712
"bivgauss",0.005,1000,"0.1",TRUE,0.0219500142424721,-0.0046678559140134,0.0102260196735986,-0.00425719002316258,0.518754705601067,0.284861354369163,0.28611668647463,-0.0790363069473212,0.12562229150883,0.68960774026883,-0.509071044876669,-0.315739777456314,0.025,0.9502,FALSE,1.72832774088941,1.90501117803513,0.596421625646794,0.654821285483367
"bivgauss",0.005,1000,"0.01",TRUE,0.0337624692611245,-0.00477465848265275,0.0168997331228499,-0.00449604423398353,0.518754705601067,0.284861354369163,0.28611668647463,-0.0790363069473212,0.12562229150883,0.68960774026883,-0.509071044876669,-0.315739777456314,0.025,0.9502,FALSE,1.90909706891024,2.0830614563758,0.653054977118456,0.723346555149408
"bivgauss",0.005,1000,"0.05",TRUE,0.0295041497685047,-0.00464795113405453,0.0106382666672133,-0.00439401671523097,0.197308281612975,0.445584566363209,0.34577413151484,0.0232929922807543,-0.181365606175397,0.823836511774847,-0.292382496209165,-0.122921235255783,0.0062,0.8228,FALSE,2.21653186217194,2.3505459652615,0.712952895740722,0.777952393644389
"bivgauss",0.005,1000,"0.1",TRUE,0.0255625733266103,-0.0045423578348667,0.00885183158908209,-0.00421225849788919,0.197308281612975,0.445584566363209,0.34577413151484,0.0232929922807543,-0.181365606175397,0.823836511774847,-0.292382496209165,-0.122921235255783,0.0062,0.8228,FALSE,2.09577068796945,2.21992504336538,0.675694608160749,0.736644791989389
"bivgauss",0.005,1000,"0.01",TRUE,0.0355227762517329,-0.00469426056176069,0.0133660801779519,-0.00447372933990251,0.197308281612975,0.445584566363209,0.34577413151484,0.0232929922807543,-0.181365606175397,0.823836511774847,-0.292382496209165,-0.122921235255783,0.0062,0.8228,FALSE,2.27180415029909,2.40372255122799,0.729554241555489,0.798874728297483
"bivgauss",0.005,1000,"0.05",TRUE,0.0224335350062484,-0.00475310718648674,0.0103932808728704,-0.00423327428688362,0.840201129589159,0.284861354369163,0.292973708747269,0.12562229150883,-0.0790363069473212,0.673467535556855,-0.390257166347955,-0.500570843827405,0.0216,0.9642,FALSE,2.04027669624075,2.13361221230524,0.653232043912347,0.705604493196515
"bivgauss",0.005,1000,"0.1",TRUE,0.0199265977341209,-0.00468649075147519,0.00898660872683687,-0.0040263969261671,0.840201129589159,0.284861354369163,0.292973708747269,0.12562229150883,-0.0790363069473212,0.673467535556855,-0.390257166347955,-0.500570843827405,0.0216,0.9642,FALSE,1.91219678037791,2.02353774715096,0.615316443966696,0.667294112661895
"bivgauss",0.005,1000,"0.01",TRUE,0.0283826478626227,-0.00484006194309186,0.0137313984403554,-0.00450331231196103,0.840201129589159,0.284861354369163,0.292973708747269,0.12562229150883,-0.0790363069473212,0.673467535556855,-0.390257166347955,-0.500570843827405,0.0216,0.9642,FALSE,2.22352032798861,2.28281307936146,0.709723945794592,0.761296222152127
"bivgauss",0.005,1000,"0.05",TRUE,0.0237090386568026,-0.00462432994194358,0.0101554330598855,-0.00444482249484688,0.197308281612975,0.445584566363209,0.193268357115997,-0.0790363069473212,0.12562229150883,1.02090318641532,-0.206871933720188,-0.242607536755587,0.0049,0.8734,FALSE,2.03432379764258,2.17460454775721,0.659005721690692,0.719384470155989
"bivgauss",0.005,1000,"0.1",TRUE,0.0202409466199365,-0.00459015734630079,0.0083246355421221,-0.00439432111474827,0.197308281612975,0.445584566363209,0.193268357115997,-0.0790363069473212,0.12562229150883,1.02090318641532,-0.206871933720188,-0.242607536755587,0.0049,0.8734,FALSE,1.92778831732023,2.03335655920953,0.619521452165472,0.689215019541213
"bivgauss",0.005,1000,"0.01",TRUE,0.0312262495928623,-0.00463746389421798,0.0141237507907718,-0.00446423227931101,0.197308281612975,0.445584566363209,0.193268357115997,-0.0790363069473212,0.12562229150883,1.02090318641532,-0.206871933720188,-0.242607536755587,0.0049,0.8734,FALSE,2.10980617624413,2.26812251476418,0.684350366069866,0.739049207422264
"bivgauss",0.005,1000,"0.05",TRUE,0.0186176978355934,-0.00453452936261704,0.00955212004205224,-0.00441064284133711,0.197308281612975,0.445584566363209,0.0386750825547279,0.0232929922807543,0.0232929922807543,0.945959703309193,-0.180703708548588,-0.111929388294725,0.0039,0.772,FALSE,2.16856674803167,2.31948368345252,0.639060209036234,0.729757813637483
"bivgauss",0.005,1000,"0.1",TRUE,0.0160046232741498,-0.00419630708910923,0.00794206579537403,-0.00398240161170381,0.197308281612975,0.445584566363209,0.0386750825547279,0.0232929922807543,0.0232929922807543,0.945959703309193,-0.180703708548588,-0.111929388294725,0.0039,0.772,FALSE,1.86112563095035,1.99688903648974,0.544053882843519,0.628231975166159
"bivgauss",0.005,1000,"0.01",TRUE,0.0255398221521551,-0.00455454217977191,0.0138172090740918,-0.00443598213474892,0.197308281612975,0.445584566363209,0.0386750825547279,0.0232929922807543,0.0232929922807543,0.945959703309193,-0.180703708548588,-0.111929388294725,0.0039,0.772,FALSE,2.40062762564968,2.51935194710181,0.696580858820369,0.778443038499213
